experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,70,0,local_loglinear,39,1.8671116053048455,0.029646438389218564,0.8399824210278591,4.11051054357188,0.0432628705980486,0.6567765436366769
terminal_rule_selected_full_path,70,0,local_loglinear,40,1.8956264453304994,0.02956768597910078,0.8377511027411886,4.308709187573252,0.04762401105397751,0.6476055368090263
terminal_rule_selected_full_path,70,0,local_loglinear,41,1.9248823195623082,0.029488466566529297,0.83550655271833,4.519145599448991,0.05198489270957168,0.6384376173905415
terminal_rule_selected_full_path,70,0,local_loglinear,42,1.9549187094168172,0.029408633247193405,0.8332446086704797,4.742733811987401,0.05634135757079355,0.6292766602756461
terminal_rule_selected_full_path,70,0,local_loglinear,43,1.9857771110320803,0.029328044255543157,0.8309612539070559,4.980470030219427,0.060689640112468565,0.6201258463147056
terminal_rule_selected_full_path,70,0,local_loglinear,44,2.017501202782219,0.02924656233603603,0.8286525995210207,5.233441118921616,0.06502633105974578,0.6109877294117438
terminal_rule_selected_full_path,70,0,local_loglinear,45,2.0501370781443025,0.02916405375555392,0.8263148564073607,5.5028342424275065,0.06934833366274494,0.6018642787488457
terminal_rule_selected_full_path,70,0,local_loglinear,46,2.0837334771990745,0.02908038753001046,0.8239443133502963,5.789947632303521,0.07365282781470911,0.5927569412838546
terminal_rule_selected_full_path,70,0,local_loglinear,47,2.118342027170267,0.028995434773097697,0.8215373185711012,6.0962026536720995,0.07793723916895164,0.5836666875896425
terminal_rule_selected_full_path,70,0,local_loglinear,48,2.1540175098336416,0.028909068037147254,0.8190902610525053,6.423157394932126,0.08219920968866108,0.574594063711696
terminal_rule_selected_full_path,70,0,local_loglinear,49,2.1908181687611727,0.02882116057503818,0.8165995496260814,6.772522033496229,0.08643656784104733,0.5655392261008317
terminal_rule_selected_full_path,70,0,local_loglinear,50,2.228806015443124,0.02873158584036514,0.8140615988103455,7.146176089286465,0.09064730637698513,0.5565019982775398
terminal_rule_selected_full_path,70,0,local_loglinear,51,2.2680471913948623,0.02864021682335589,0.8114728099950832,7.546188015514776,0.09482955725369532,0.5474819007616564
terminal_rule_selected_full_path,70,0,local_loglinear,52,2.308612324202108,0.028546925684291572,0.8088295610549276,7.974837242500467,0.09898157522506668,0.5384781983584029
terminal_rule_selected_full_path,70,0,local_loglinear,53,2.3505769525483156,0.028451583174884852,0.8061281899550707,8.434639287336456,0.10310171709258957,0.5294899268298491
terminal_rule_selected_full_path,70,0,local_loglinear,54,2.3940219811218104,0.028354058158747832,0.8033649811645218,8.928374239874067,0.10718842447288922,0.5205159378573238
terminal_rule_selected_full_path,70,0,local_loglinear,55,2.439034170337003,0.02825421721503334,0.8005361544259445,9.459119132695356,0.11124020941852136,0.5115549260153496
terminal_rule_selected_full_path,70,0,local_loglinear,56,2.485706670382635,0.02815192428665023,0.7976378547884231,10.030284805175075,0.1152556417389024,0.5026054640413323
terminal_rule_selected_full_path,70,0,local_loglinear,57,2.534139613602526,0.028047040318418995,0.7946661423552046,10.645657996776352,0.11923333658680099,0.493666035639262
terminal_rule_selected_full_path,70,0,local_loglinear,58,2.5844407753331398,0.027939422868210505,0.7916169812659641,11.309449518166685,0.12317194187567515,0.4847350572838906
terminal_rule_selected_full_path,70,0,local_loglinear,59,2.6367262781899026,0.027828925880193235,0.7884862332721414,12.026349324529686,0.12707012988675648,0.47581092026288435
terminal_rule_selected_full_path,70,0,local_loglinear,60,2.691121355526293,0.0277153995514329,0.7852696539572653,12.801589628759764,0.1309265910958952,0.46689201686456633
terminal_rule_selected_full_path,70,0,local_loglinear,61,2.747761213640455,0.02759869011323243,0.7819628865415852,13.641017525038757,0.13474002591374878,0.4579767732778064
terminal_rule_selected_full_path,70,0,local_loglinear,62,2.806791931792142,0.027478639914305807,0.7785614642386643,14.551178329535261,0.13850914321875837,0.44906367982287115
terminal_rule_selected_full_path,70,0,local_loglinear,63,2.868371429071157,0.02735508765826128,0.7750608169840694,15.539411488154784,0.14223266174135143,0.44015134185121757
terminal_rule_selected_full_path,70,0,local_loglinear,64,2.9326704284463627,0.027227869164093824,0.7714562929826582,16.613960651040685,0.14590932223493394,0.4312385268710012
terminal_rule_selected_full_path,70,0,local_loglinear,65,2.999873416997475,0.0270968186018544,0.767743193719208,17.78410010794026,0.14953790843988118,0.4223242329061868
terminal_rule_selected_full_path,70,0,local_loglinear,66,3.070179385947488,0.026961771149493684,0.7639168492356542,19.060278696423456,0.15311729696750215,0.41340779459679944
terminal_rule_selected_full_path,70,0,local_loglinear,67,3.143802145403252,0.02682256770627914,0.7599727516779087,20.45428213784847,0.15664654778823692,0.40448903533540576
terminal_rule_selected_full_path,70,0,local_loglinear,68,3.220969674799432,0.02667906351980532,0.7559067997278172,21.97941197406844,0.16012507281972682,0.3955685381242162
terminal_rule_selected_full_path,70,0,local_loglinear,69,3.3019215561443396,0.026531143720513083,0.7517157387478705,23.650674450077556,0.16355294200250203,0.386648077250484
terminal_rule_selected_full_path,70,0,local_loglinear,70,3.386902664753283,0.02637875127186563,0.7473979527028594,25.48496189833563,0.1669314362957998,0.3777313722007138
