experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,137,0,local_loglinear,58,2.7748384710836462,0.02731553660672491,0.7739402038572057,13.367866206855622,0.12303084382260854,0.6143319105622078
terminal_rule_selected_full_path,137,0,local_loglinear,59,2.837012416889884,0.0271911468572889,0.7704158276231853,14.294954356653276,0.12705857491604522,0.6056750928351242
terminal_rule_selected_full_path,137,0,local_loglinear,60,2.9019216530076535,0.02706317783066901,0.7667900385356218,15.30401471222576,0.13103443354345948,0.596879759911299
terminal_rule_selected_full_path,137,0,local_loglinear,61,2.969753886006098,0.02693145166852381,0.7630577972748411,16.403930752519198,0.13495689744539355,0.5879452068933598
terminal_rule_selected_full_path,137,0,local_loglinear,62,3.040712647937658,0.026795787534143002,0.7592139801340516,17.604726083634638,0.1388244666679267,0.5788709254170534
terminal_rule_selected_full_path,137,0,local_loglinear,63,3.115018891140168,0.026656001512895176,0.7552533761986964,18.91773267116493,0.14263565263213165,0.5696566328019593
terminal_rule_selected_full_path,137,0,local_loglinear,64,3.1929127165046696,0.026511906767638635,0.751170691749761,20.355786692949067,0.14638897262059014,0.5603023104856275
terminal_rule_selected_full_path,137,0,local_loglinear,65,3.27465530304713,0.02636331371282579,0.7469605551967304,21.933457340236085,0.1500829437753776,0.5508082423414624
terminal_rule_selected_full_path,137,0,local_loglinear,66,3.3605310713260046,0.02621003018534415,0.742617521918084,23.667314755458392,0.1537160760379505,0.5411750519324542
terminal_rule_selected_full_path,137,0,local_loglinear,67,3.450850051836971,0.02605186185642943,0.7381360859321672,25.576244052724665,0.15728686949978993,0.5314037474734111
terminal_rule_selected_full_path,137,0,local_loglinear,68,3.545950573786401,0.02588861252435457,0.733510688190046,27.681814844734415,0.1607938076510836,0.5214957604783446
terminal_rule_selected_full_path,137,0,local_loglinear,69,3.6462021929355943,0.025720084770612335,0.7287357351673494,30.00871607936465,0.1642353574670396,0.5114529955121448
terminal_rule_selected_full_path,137,0,local_loglinear,70,3.752009001316529,0.02554608054524539,0.7238056154486192,32.585269803748545,0.16760996610681658,0.5012778743751453
terminal_rule_selected_full_path,137,0,local_loglinear,71,3.863813293176077,0.025366401964827156,0.7187147223367691,35.44403893253869,0.17091606061603346,0.4909733845726845
terminal_rule_selected_full_path,137,0,local_loglinear,72,3.982099664754367,0.025180852205349248,0.7134574791515619,38.62254816047927,0.17415204775399046,0.4805431267052607
terminal_rule_selected_full_path,137,0,local_loglinear,73,4.107399581809402,0.024989236565018672,0.7080283693421955,42.16414085892441,0.17731631551107663,0.4699913628157361
terminal_rule_selected_full_path,137,0,local_loglinear,74,4.240296484684813,0.02479136366154123,0.7024219704103348,46.11900009132078,0.1804072353927921,0.4593230633827523
terminal_rule_selected_full_path,137,0,local_loglinear,75,4.381431489541347,0.024587046794196668,0.6966329925022386,50.54536794261759,0.18342316607203132,0.44854395310944317
terminal_rule_selected_full_path,137,0,local_loglinear,76,4.531509766197613,0.02437610545371637,0.6906563211886303,55.51100519459649,0.18636245798935505,0.43766055358345346
terminal_rule_selected_full_path,137,0,local_loglinear,77,4.691307669034525,0.024158367003442233,0.6844870650975297,61.09494278187164,0.1892234594342406,0.4266802227782838
terminal_rule_selected_full_path,137,0,local_loglinear,78,4.861680719676162,0.023933668515254608,0.6781206079322137,67.38958844539815,0.19200452380660255,0.41561118952349446
terminal_rule_selected_full_path,137,0,local_loglinear,79,5.0435725452736335,0.023701858762016286,0.6715526649237946,74.50326668535772,0.19470401823879435,0.4044625820479105
