t,N_US,N_W,φ_US,φ_W,ω,ω_star,θ,θ_US_star,R_f,R_f_W,Y_US,Y_W,e_US,e_W,q_US,q_W,d_US,d_W,Q_US,Q_W,I_US,I_W,A,A_star,S,S_star,R_US_u,R_W_u,R_p_u,R_A_u,R_p_star_u,R_A_star_u,R_US_b,R_W_b,R_p_b,R_A_b,R_p_star_b,R_A_star_b,Psi,residual_norm
76,266.7450866043971,124.20740576978218,0.22566702506309516,0.7027589506055212,0.7722416540129882,0.2735430577807708,-0.24618384972148188,0.5691345604717013,1.1548980021499178,1.175344975097254,5.9514525054008045,2.8357371571006635,6.351559361105287,2.7338183184088414,0.01044662015991645,0.010117354076326069,0.00011787288467262503,0.0014220122267166802,3.2181334678149467,1.33135591403636,0.43154886853479296,0.0747056109615682,3.1757796805526435,1.3737097022850397,3.957605348178351,0.591884034659332,0.9033611110735076,1.0771137723932727,0.9429347298265387,0.8907527954464064,1.0295849381183175,1.1009049337373045,1.974145588928874,1.3880682829314552,1.8406615910943782,2.0094855114195456,1.5483856613099056,1.3244382353628472,1.0017242251003022,2.174251085835731e-10
77,308.0549898964341,131.59131369649737,0.21759169530897116,0.705030771882256,0.7797600396403025,0.2804423168505676,-0.23526514069578047,0.557513293859168,1.1596464743275148,1.180613220658505,6.130984429585647,2.853305734606135,6.549713954552757,2.7502322871685547,0.009335503987663064,0.00955081738515725,0.00010156640696196332,0.0013467240306327772,3.32586615003526,1.330948343528217,0.45001756343759425,0.07414373694002856,3.2748569772763787,1.3819575174329555,4.045316664793864,0.6114978299154699,0.9019406379654953,1.0777747483157447,0.9406663354589169,0.8891479422784145,1.0284634230277625,1.1015997180563837,2.0077412036818605,1.4028747477335624,1.8745254394008966,2.042711539699339,1.5725048980248948,1.3423308383318644,1.0019804189044408,2.4788524867998776e-10
78,356.25994637573035,139.35439134210853,0.2097343371527751,0.7073836776296896,0.7871714040530373,0.2875287174212504,-0.22466081996563822,0.5458626044067535,1.1644998420202348,1.1860120195686827,6.317555208797604,2.870893822549275,6.755621304128679,2.7666484699372704,0.008332687883861122,0.009017818307750863,8.73825385011286e-5,0.00127581149574663,3.4377999324817243,1.330217163355377,0.46919699381166313,0.07354458184503225,3.3778106520643396,1.3902064450928575,4.136672362845781,0.6313447343114159,0.9005581347999281,1.0784641101820251,0.9384216137510747,0.8876306936117463,1.0273110332588342,1.1021972737047925,2.042063640662386,1.4181198137363726,1.9092705520279478,2.0765913504246707,1.597521582035316,1.3611512072659397,1.002213612511272,2.8008145129900555e-10
79,412.567946909437,147.5098652422447,0.20209454945661,0.7098192810218075,0.794464274001048,0.29477815129999385,-0.2143862735225857,0.534225284758364,1.1694553502303138,1.1915385646870977,6.511424308040779,2.8884960742850705,6.969564580516906,2.783061931500325,0.007429001819775933,0.008516375841681011,7.506803878399765e-5,0.0012090175553707012,3.554078967487186,1.329157326642169,0.4891109391157581,0.07290787388349461,3.484782290258453,1.3984540053807604,4.2318717795044645,0.651364516134749,0.8992133948134537,1.0791827252846413,0.9362035218093946,0.8861975315219042,1.026131698757647,1.1026988172782408,2.0771119371456095,1.4338079128798866,1.9448899774801065,2.1111325175765647,1.6234398838767827,1.3809098671136049,1.002424161053864,3.139769076536869e-10
80,478.40598962114416,156.07076899271888,0.19467146417948863,0.7123391484314855,0.801628645305495,0.30216554524737627,-0.20445387759286732,0.5226421710135828,1.1745101313826123,1.1971898255730884,6.712860658786728,2.906106876548715,7.1918371522457205,2.7994675343954176,0.006615861969614331,0.00804462537286255,6.439597682171086e-5,0.001146100317511046,3.6748519072482395,1.327764283944447,0.5097839144780039,0.07223341574345098,3.5959185761228603,1.4066976167857572,4.331118072519401,0.6714981203892162,0.8979061491054546,1.0799314512578377,0.9340147548820994,0.884844542613413,1.0249296765841445,1.1031067302212147,2.1128855458706206,1.4499433172564833,1.98137679789624,2.1463438165653823,1.650261617233185,1.4016138278053039,1.0026125832185793,3.495251519214034e-10
81,555.4607886510158,165.04985905539857,0.1874637766709025,0.7149447981163546,0.8086560144882667,0.3096654107832891,-0.19487294518763987,0.5111514660886671,1.1796612539513949,1.2029626071770412,6.922143020357511,2.923720346852123,7.422742977778655,2.8158599368624353,0.005885259495563303,0.007600811784397746,5.516364858632937e-5,0.001086832169343331,3.8002720819912468,1.3260340000987627,0.5312412011697745,0.07152108637730224,3.7113714888893274,1.4149345951398309,4.434617381614626,0.6916887024145316,0.8966360772211125,1.0807111186599887,0.9318577292832645,0.8835675266033081,1.0237094453378681,1.1034244409498517,2.149384421698588,1.4665301848957277,2.0187243705051556,2.1822350712263066,1.677986522640395,1.4232668309609835,1.0027795399257273,3.866642629007042e-10
82,645.7271909345956,174.45952323417933,0.18046977583334667,0.7176377057516452,0.8155393685533285,0.317252360164859,-0.18564975448174487,0.49978818337377273,1.1849057718566096,1.208853612250208,7.139560354416666,2.9413303347012087,7.662597016301971,2.8322335927699163,0.005229745438185444,0.007183282877452496,4.719054934473971e-5,0.0010309989287880174,3.930497713854846,1.3239629456966207,0.5535088827523437,0.0707708396400142,3.8312985081509856,1.4231621535809034,4.542578135535491,0.7118825261963975,0.8954028188554213,1.0815225099082875,0.9297345745916924,0.8823621044686476,1.0224755986486114,1.103656279841324,2.1866090981881663,1.4835726371808298,2.0569265486607198,2.2188169917773832,1.7066126137173572,1.445869698970106,1.0029258112139299,1.0119232214367594e-9
83,751.565780842022,184.31168148095475,0.1736873738881399,0.720419319482706,0.8222731476733781,0.3249016709062289,-0.17678759564357222,0.4885835675194432,1.190240835951503,1.2148595776564943,7.3654122130744515,2.9589304275826436,7.9117256597379875,2.84858275398703,0.0046424123864520946,0.006790483086217344,4.0316420795431836e-5,0.000978399040786305,4.065692179153955,1.321548054459765,0.5766138889394116,0.06998269877106328,3.9558628298689937,1.4313774037447267,4.655210308257311,0.7320299253564096,0.8942059567035066,1.082366413337946,0.9276471223934853,0.8812238111424464,1.0212327665789376,1.1038073320525592,2.2245612272619337,1.5010749027432193,2.0959782801038656,2.2561014251399163,1.7361368184571557,1.4694210118300124,1.003052272354168,1.5599590719190993e-11
84,875.7714396546985,194.61767854810117,0.16711413839169373,0.723291055384137,0.8288531327644875,0.3325895811341829,-0.16828701568719862,0.47756500646879657,1.1956636759901285,1.2209772639578702,7.6000091437539945,2.9765139465698773,8.170467169826779,2.8649014669331576,0.004116873421702827,0.00642094797533213,3.43993877367766e-5,0.000928842847528923,4.2060241907951115,1.3187867481226367,0.600584027394262,0.06915675908536709,4.085233584913389,1.4395773540310892,4.772725353303579,0.752085585640899,0.8930450516720388,1.0832435451193438,0.9255969279784593,0.8801482009192285,1.0199855078513522,1.1038832533549732,2.2632432188977547,1.519041338826351,2.135875398532755,2.294100823433574,1.7665551303985705,1.493917349281022,1.0031598699746058,2.4212935685748862e-11
85,1021.6549696724485,205.38816903502806,0.1607473209023573,0.7262543242307434,0.8352763530332796,0.3402936965005223,-0.16014599448042835,0.46675575788817353,1.2011717049316482,1.2272035863877426,7.843673106184094,2.994073958123501,8.439172150991267,2.8811835779694523,0.0036472392407795816,0.006073298577041489,2.9314196832263268e-5,0.0008821518707841605,4.351668135609641,1.3156768521387279,0.625448039682813,0.06829317739713517,4.219586075495633,1.4477589123130086,4.89533588385165,0.7720091039569924,0.8919196230154453,1.0841546053793483,0.9235852703850105,0.8791309147702631,1.018738252634023,1.1038901169253568,2.3026587650612287,1.53747662658851,2.1766151726182086,2.3328285368103105,1.7978632849855662,1.5193540543120079,1.0032496001098532,2.1281090087341893e-11
86,1193.1403037546531,216.63299366052888,0.1545838876588731,0.7293105397746379,0.841540945821104,0.3479931917926781,-0.1523602406242339,0.4561750234704125,1.2067625372639774,1.2335356475949635,8.096737907572686,3.011603275314135,8.718204028536887,2.8974227326847637,0.003228093685104736,0.005746236459371924,2.4950563578527403e-5,0.0008381581627714485,4.502804323965474,1.3122165758078337,0.6512356439711326,0.06739216933281589,4.359102014268443,1.4559188855779162,5.023255846067966,0.7917650537783935,0.8908291624424927,1.0851002539558214,0.9216131758579964,0.8781677505403345,1.0174952367470507,1.1038342520025415,2.3428128130794015,1.5563858645482156,2.2181963426343545,2.3722986405960698,1.830057088479359,1.545725681949702,1.0033224879612477,3.469694100390061e-11
87,1394.880311170207,228.36104728472344,0.14862054860905463,0.7324611385393881,0.8476460245149275,0.35566906428181777,-0.1449234433303856,0.4458379383901841,1.2124340844957886,1.2399708599706605,8.35954965291708,3.0290944644670876,9.007939552027638,2.9136123780963303,0.00285446836109708,0.005438538954442344,2.1211632690671847e-5,0.0007967036869123308,4.659619303671157,1.308404453283362,0.6779775879185512,0.0664540019481435,4.503969776013819,1.4640539810334796,5.156700584609728,0.8113231724375715,0.8897731171734513,1.0860811808783466,0.919681431098669,0.8772547085242515,1.016260475549451,1.1037221129286485,2.3837121472592218,1.575774737860862,2.260619670994271,2.412526335438911,1.8631330802598525,1.5730267814758392,1.0033795701154105,2.7499320274831063e-11
88,1632.3947979862314,240.58013820322503,0.14285378737134397,0.7357075739093241,0.8535915131135798,0.3633040820813942,-0.13782765320983192,0.435756007283134,1.2181844959829897,1.246506887752018,8.632467213878238,3.046539837989522,9.308769303464452,2.929745756876838,0.0025218166584902676,0.00514905505012328,1.801255303607409e-5,0.0007576397597703503,4.822306082255287,1.3042393725757977,0.7057056874607529,0.06547899700112542,4.654384651732226,1.4721608032067695,5.295887565416339,0.830657889522656,0.8887509159460305,1.0870980302888742,0.917790616835254,0.8763880334337236,1.015037713979054,1.1035601445975063,2.4253648803382863,1.595649528204973,2.303887511086015,2.4535274097405035,1.897088502600607,1.6012520033483917,1.003421879866343,2.4335651585643548e-11
89,1912.2350017079552,253.29683988221709,0.13727988814770517,0.7390513409432949,0.8593780229680594,0.37088286671898096,-0.13106355193746644,0.4259372937512602,1.224012223318639,1.2531417314835676,8.915862712589709,3.063931462923857,9.621098239754785,2.9458159105230672,0.0022259876979713994,0.0048767011046794055,1.527916710978407e-5,0.0007208264981585925,4.991064474741576,1.2997205005515566,0.734452885309349,0.06446752168614586,4.810549119877392,1.4802358555364667,5.441036774298177,0.8497482011156827,0.8877619612519234,1.088151442066954,0.9159411262205371,0.8755642339855878,1.0138304169619472,1.1033546867572679,2.4677808798104666,1.6160172922064018,2.3480042001577646,2.495318580991515,1.9319218133438412,1.6303967183479426,1.0034504353419398,1.1353538185552568e-9
90,2242.1797206202277,266.5163340243302,0.13189496248414698,0.7424939883141186,0.8650067251583262,0.37839193943146926,-0.12462071494845103,0.4163866592125566,1.2299160832893015,1.2598738109253496,9.210122024406578,3.0812611616703576,9.945346248120398,2.961815677834648,0.001963200392368727,0.004620457026498613,1.294681210501679e-5,0.0006861323130877896,5.166101410545203,1.2948472531234498,0.7642533032623702,0.0634199849040819,4.972673124060199,1.488275539608455,5.592371203985529,0.8685774596831255,0.8868056138317906,1.0892421285054321,0.9141331818951199,0.8747800909548809,1.012641783106326,1.1031119030922611,2.5109722544872537,1.636885984796965,2.392976486447619,2.537917905417442,1.9676331836154917,1.660457624766695,1.0034662299389816,3.450422909715326e-11
91,2631.469222717489,280.2422456690797,0.1266949761041177,0.7460371003878601,0.8704792116844118,0.38581949574342417,-0.11848795179673834,0.4071063495622445,1.2358951618988139,1.2667018604235023,9.51564530052906,3.09852049733615,10.281948705550418,2.9777376843423067,0.001730017900203065,0.004379362992514887,1.0959228826296156e-5,0.0006534334536963416,5.347631137517176,1.289619365087754,0.7951422783824738,0.062336845465321214,5.140974352775209,1.4962761498436468,5.750117874075106,0.8871326285437499,0.8858812248056677,1.0903707664710038,0.9123668714444553,0.874032666960218,1.0114747146208798,1.1028377036793255,2.5549526827919955,1.6582644018759327,2.4388129097743976,2.5813441699001207,2.004224222258006,1.6914325832325858,1.003470225820695,3.5125503155683826e-11
92,3091.0842812028045,294.47647232986714,0.12167577205023608,0.749682321600719,0.8757974097530741,0.393155375487224,-0.11265351407464796,0.39809625173769414,1.2419488671274763,1.273624996776763,9.83284750669028,3.115700781104248,10.631357080577999,2.9935743446990637,0.0015233228024640435,0.004152515839756695,9.267573903577086e-6,0.0006226135430465117,5.535875595800362,1.2840368191614,0.8271564259059522,0.061218603375952835,5.315678540288999,1.5042338746995296,5.914508407543751,0.9054040074447787,0.8849881230146249,1.0915380623611337,0.9106421604968067,0.8733192957583634,1.0103318434004938,1.102537712384846,2.599737853160091,1.6801623454457337,2.4855241931743364,2.6256173236700415,2.0416983994700266,1.7233211083154836,1.0034633491709244,1.18480735077853e-9
93,3634.0791241658253,309.2190057092316,0.11683309364244873,0.753431357985576,0.8809634916183112,0.4003909833713291,-0.10710529782536048,0.3893542087925347,1.248076949596985,1.2806427493108696,10.162158983018903,3.132793066902908,10.994039544373626,3.0093178573885373,0.0013402930584775605,0.003939065934419115,7.82952922047164e-6,0.0005935631592328233,5.731064714124551,1.278099852073417,0.8603336900468844,0.060065800409232935,5.497019772186813,1.5121447940111556,6.085779712038776,0.9233848541591918,0.8841256100724312,1.092744792612578,0.9089589091434525,0.872637570422724,1.0092155529652058,1.102217243061852,2.6453457189883753,1.7025906789745255,2.5331234507658875,2.67075873899302,2.0800612965239473,1.7561246893984264,1.0034464870439963,3.729027593324265e-11
94,4275.978807675443,324.46774777378675,0.11216260642632725,0.7572859620038198,0.88597979008179,0.40751912925488,-0.10183104364010753,0.38087641277441586,1.254279469035338,1.2877550252184122,10.50402602471642,3.1497881379524517,11.37048159495845,3.0249601944988425,0.0011783789154764346,0.0037382143391883425,6.608502525883282e-6,0.0005661794484057436,5.933436656981981,1.2718090143385226,0.894713386993175,0.058879027006406716,5.685240797479225,1.5200048738526524,6.264174801231852,0.9410708701000257,0.8832929707444782,1.0939917773632548,0.9073168929046674,0.871985331673221,1.0081279831549286,1.101881278096151,2.691796362485207,1.725561289111978,2.581626036588854,2.7167911228349433,2.1193205648685614,1.7898468153851534,1.0034204858749085,6.367697259790874e-11
95,5035.253583592008,340.2183232261271,0.1076599180180362,0.761247925985644,0.8908487392659517,0.4145337691054236,-0.09681852934795686,0.37265786585227306,1.2605567001345515,1.2949620008786284,10.858911482821892,3.1666764986854785,11.761186708466916,3.0404930947410134,0.0010352809000724642,0.0035492099989724085,5.57291284137201e-6,0.0005403657501210512,6.143238117114825,1.265165200118344,0.9303362550005897,0.05765892549054703,5.880593354233458,1.5278099630290665,6.44994375448371,0.9584595627788144,0.8824894917380574,1.095279807766104,0.9057158230045153,0.8713606511282461,1.0070710360338635,1.101534462641772,2.7391113603397823,1.7490870618261318,2.6310489599996756,2.763738005082575,2.1594855657949483,1.8244926531649404,1.003386151506722,1.0895323205424272e-10
96,5933.8853027085015,356.4638892837119,0.10332059548918397,0.7653191055735086,0.8955728406563973,0.42143008914321967,-0.09205562354752192,0.3646923949913909,1.266909266433695,1.3022642832980655,11.227295385351344,3.1834483817639905,12.166677029590186,3.055908065687401,0.000908928961234462,0.0033713468189800525,4.6955540766055e-6,0.0005160312264159814,6.360724727837366,1.2581695811013953,0.9672445235620865,0.056406181883495485,6.083338514795093,1.535555794201132,6.643344035025211,0.9755502739710137,0.8817144341710732,1.0966097937530357,0.9041553461283396,0.870761807800322,1.0060464232079451,1.1011811182682076,2.787314939173432,1.7731820516304126,2.6814119225303896,2.8116248465469966,2.200568164830738,1.8600698650692964,1.0033442488301438,1.8670262224466e-10
97,6998.043850642131,373.1949421572814,0.0991401832115294,0.7695013843758935,0.9001546069712647,0.42820435159908565,-0.08753040727105163,0.3569729680669191,1.2733380929294278,1.3096628573906837,11.609675583725444,3.2000937254385438,12.587494056181303,3.0711963675408964,0.0007974627545768888,0.0032039613941713184,3.9530301796561824e-6,0.0004930905456603494,6.5861612767789355,1.2508237269402969,1.0054819509960033,0.055121539768369116,6.293747028090651,1.5432379757295054,6.844641268720397,0.9923437350997597,0.880967037551241,1.0979827674807856,0.9026350583994742,0.8701872708104528,1.0050556875595027,1.1008252540845371,2.8364337725492703,1.7978613356641788,2.7327370993996674,2.8604788888069757,2.2425825725892414,1.8965884939026012,1.0032955028072414,3.203660472494816e-10
98,8258.895150875562,390.3991256623157,0.09511421898137407,0.7737966307002763,0.9045965313859079,0.43485335368608136,-0.08323136714655296,0.34949238522183373,1.2798440908274926,1.3171587102599909,12.006568422022216,3.216602150016657,13.024199345195461,3.086348996328242,0.0006992131448483659,0.003046430817954833,3.3252556086881343e-6,0.0004714635805189874,6.81982191201188,1.2431297436481226,1.0450938605952593,0.05380581592782261,6.5120996725977305,1.5508519832296142,7.05411063134266,1.008841024484685,0.8802465863974334,1.0993995448041278,0.9011545387864718,0.8696356896459819,1.0041001458707504,1.1004705549041605,2.886494572959547,1.8231407557439796,2.7850469304331464,2.9103270206063985,2.2855437293150653,1.934059363843308,1.00324060120448,5.504439205930895e-10
99,9753.566508665757,408.0610451816121,0.09123824521814765,0.7782067925554834,0.9089011061791958,0.44137494452789716,-0.07914726900823658,0.34224272414259455,1.2864285977099381,1.3247533565478966,12.418509425044514,3.2329630034415215,13.477375316582908,3.101356710859474,0.000612684968845538,0.0028981696006898754,2.795015071450117e-6,0.0004510750538469349,7.061990849425269,1.2350899817171708,1.0861272569305052,0.052459865346085016,6.738687658291454,1.5583931731184422,7.272036383144732,1.0250444482651646,0.8795523255207705,1.1008611917482545,0.8997133184268306,0.8691058601878152,1.0031810031935668,1.100120431547687,2.9375276677061204,1.8490374736307722,2.8383674150910636,2.961199134154652,2.329469772659939,1.9724965195521582,1.003180193943342,9.47005131572074e-10
100,11526.300151825079,426.16207879041036,0.08750782385288394,0.7827338084443847,0.9130707759679294,0.44776757983836424,-0.07526730769351807,0.3352159277224066,1.2930930899192756,1.3324484972483122,12.846054019597487,3.249165313264975,13.947625990303255,3.116209999711068,0.0005365409127754627,0.002758628138688517,2.347576384251037e-6,0.00043185430181550154,7.312962445124164,1.2267073156355874,1.1286308407399814,0.051084613442368414,6.9738129951516274,1.5658567660239697,7.498713123654759,1.0409566375208374,0.8788835081853301,1.1023687766120587,0.8983109091522647,0.868596717280556,1.0022993188390954,1.099778022587635,2.9895648766962917,1.875569510156462,2.892726123907662,3.0131261956735815,2.374380519383153,2.011915750580843,1.0031148958985432,1.6314340664543585e-9
