sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,37,36,0.030004958330501052,-0.05457748991980694,0.0029144171606444117,-0.05749190708045135,0.08458244825030799,0.19487583511754444,-0.09188255227262046,-0.018410834594616007,1.7720959542395156,0.981158965258146,0.2730428625734418,0.19471560098726573
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,38,37,0.03460054255577214,-0.05351100698140505,0.003706031161773046,-0.05721703814317809,0.08811154953717716,0.19803410725597947,-0.09156443197758896,-0.018358125741213368,1.8008893950377425,0.9848039221678964,0.27272657455634675,0.19155215996711908
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,39,38,0.039209434144376734,-0.05239972338466266,0.004488637629888579,-0.056888361014551234,0.09160915752903938,0.2010157047927216,-0.0911327090381503,-0.018273838225531934,1.830414089965905,0.9886182692293689,0.2724107901846086,0.1883334886161933
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,40,39,0.04382539201409938,-0.05124784776517542,0.005261993720727192,-0.05650984148590261,0.09507323977927486,0.20382565897200125,-0.09059268650209958,-0.018159732690626863,1.8607109382447682,0.9926062361745759,0.2720962759807053,0.18506643251525745
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,41,40,0.048442726458963914,-0.05005922581888068,0.006026003694353368,-0.05608522951323403,0.09850195227784458,0.2064691352384431,-0.08994961226096523,-0.018017570699633285,1.8918230498426134,0.9967726382072533,0.2717837442261422,0.18175736408076418
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,42,41,0.05305625187614094,-0.04883735979388809,0.006780704420277006,-0.05561806421416509,0.10189361167002906,0.20895138414140374,-0.0892086677829823,-0.017849104688392417,1.9237959304589958,1.001122889568465,0.27147385504559707,0.1784122158650318
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,43,42,0.0576612413436173,-0.04758542828919182,0.007526252125912252,-0.055111680415104065,0.10524666963280915,0.21127769850499625,-0.08837495904105391,-0.0176560698311332,1.956677687613033,1.0056630207119983,0.2711672184017043,0.17503651302346257
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,44,43,0.06225338635655667,-0.04630630465769451,0.00826291066962153,-0.05456921532731603,0.10855969101425118,0.2134533759101392,-0.08745350878309366,-0.01744017611279439,1.9905192474599793,1.0103997006080967,0.27086439599381834,0.17163540307599526
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,45,44,0.06682875520367433,-0.045002576962709706,0.008991040355789664,-0.053993617318499366,0.11183133216638405,0.2154836866996333,-0.08644925108763794,-0.017203103445611368,2.025374608371463,1.0153402608226598,0.27056590300653055,0.16821368630449732
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,46,45,0.07138375893225873,-0.043676564463174604,0.009711088748333414,-0.05338765321150801,0.11506032339543333,0.2173738455526653,-0.08536702661838193,-0.01694649553885009,2.0613010963609373,1.0204927275243174,0.27027220972151433,0.16477584193913392
