t,evidence_window,Y_US,NFA,NFA_over_Y,rebased_NFA_change_current_Y,VA_asset,VA_liability,VA,CA_asset,CA_liability,CA_bond,CA,RES,cum_VA_asset_current_Y,cum_VA_liability_current_Y,cum_VA_current_Y,cum_CA_asset_current_Y,cum_CA_liability_current_Y,cum_CA_bond_current_Y,cum_CA_current_Y,cum_RES_current_Y
67,false,86.90502419045674,13.818876478290976,0.15901124943025402,0.15728686951472157,0.24189673813131793,-0.2062856614932668,0.03561107663805113,1.700902694597389,-0.2373111998485001,-0.054076471446451446,1.4095150233024376,2.831068712794149e-15,0.024610947644775352,-0.03699463293935996,-0.012383685294584605,0.23235874698390413,-0.05126853680449593,-0.011419655370102009,0.16967055480930615,1.3074547615045511e-17
68,false,95.11385858489045,15.443576766779072,0.16236936442858602,0.16079380771684632,0.2753161252421384,-0.22374650073329558,0.05156962450884281,1.883558582321939,-0.25255878004820653,-0.057869138294477374,1.573130663979255,-1.5265566588595902e-15,0.025381486584384116,-0.03615420531148249,-0.010772718727098373,0.23210814321152348,-0.04949911906949128,-0.011042497698087489,0.17156652644394468,-4.10363734477686e-18
69,false,104.25746484527212,17.272619258431384,0.16567273416887293,0.16423535720507196,0.3139337768470234,-0.2430060659413242,0.07092771090569919,2.0891736352765844,-0.2690403277490424,-0.06201852678093389,1.758114780746608,3.969047313034935e-15,0.02616661460699369,-0.035314229466934195,-0.00914761485994051,0.23179035458960523,-0.047738476533913075,-0.010668905990679736,0.17338297206501244,3.432593086980708e-17
70,false,114.46056338643515,19.334588394195848,0.16891921393851195,0.16760996581112905,0.3586472163246675,-0.26427873181274913,0.09436848451191837,2.321047586744104,-0.2868812219667435,-0.06656571352480833,1.9676006512525523,-6.661338147750939e-15,0.02696747270421793,-0.034475199599333484,-0.0075077268951155565,0.23140653468932712,-0.04598940984761808,-0.010299432135464434,0.17511769270624464,-2.6931578227546177e-17
71,false,125.8669258073219,21.662536396804562,0.1721066615225492,0.17091606059770983,0.4105232423387999,-0.28780755669824004,0.12271568564055985,2.5830118898266465,-0.3062223319680336,-0.07155724089046323,2.20523231696815,4.385380947269368e-15,0.02778518136309686,-0.03363757634137325,-0.005852394978276396,0.23095768833005556,-0.04425464479416116,-0.009934587959908188,0.17676845557598622,1.035043417563788e-17
72,false,138.64263784272305,24.294756563640075,0.17523293657467898,0.1741520477470812,0.4708324319499053,-0.3138684480081251,0.15696398394178024,2.8795242956254286,-0.3272222327238581,-0.07704588000783508,2.475256182893735,-2.6645352591003757e-15,0.028620833063081205,-0.032801790592478806,-0.004180957529397605,0.23044468148059002,-0.04253683006486063,-0.009574846139250574,0.1783330052764788,-9.82207169331688e-18
73,false,152.97997843593498,27.275703360198655,0.17829590276495683,0.1773163152411186,0.5410912187302234,-0.34277494537775355,0.19831627335246982,3.2157817533304374,-0.35005975711063364,-0.08309147301369357,2.78263052320611,3.3306690738754696e-16,0.029475484687300907,-0.031968246884880286,-0.002492762197579386,0.2298682522389821,-0.04083853420980106,-0.009220640590483064,0.17980907743869798,-6.724350674980924e-18
74,false,169.10204126004018,30.657089039777574,0.18129342976193882,0.18040723538393935,0.6231130475248181,-0.37488386400982643,0.24822918351499168,3.5978555239673526,-0.37493701320451844,-0.0897620146989091,3.133156496063925,2.4424906541753444e-15,0.030350148473279423,-0.031137327165652023,-0.0007871786923726046,0.2292290235277772,-0.039162242197841486,-0.008872367253623763,0.18119441407631193,8.360630199294862e-18
75,false,187.26825306255927,34.499193158609145,0.18422339395179954,0.18342316606574763,0.7190706902071592,-0.41060191562336806,0.3084687745837911,4.0328532638625925,-0.4020829420245845,-0.09713497759022705,3.533635344247781,-7.216449660063518e-16,0.031245780605585555,-0.030309395243948222,0.000936385361637324,0.22852751792456236,-0.03751035171804076,-0.008530385502411279,0.1824867807041103,3.696059826453997e-18
76,false,207.780977956351,38.87243105051143,0.18708368510363566,0.1863624579742477,0.831573138436789,-0.45039308854110366,0.3811800498956854,4.529113663551542,-0.4317573107627233,-0.10529851078221997,3.992057842006599,4.996003610813204e-16,0.032163270929568374,-0.029484800040477776,0.0026784708890905907,0.22776417354214548,-0.03588516822906059,-0.008195018227927805,0.1836839870851571,5.735631046295398e-18
77,false,230.99343870095385,43.859234796355096,0.189872210409992,0.18922345917655592,0.9637591752547341,-0.494787599593139,0.4689715756615951,5.09644097546059,-0.46425558644783355,-0.11435321883068683,4.51783217018207,1.3322676295501878e-15,0.03310342971765089,-0.02866387990969255,0.004439549807958334,0.2269393624003882,-0.034288900064664535,-0.007866552967126097,0.18478390936859757,1.0926815375106288e-17
78,false,257.3192397050894,49.5563153617087,0.19258690262921893,0.19200452379720997,1.119413044289673,-0.5443920112767309,0.5750210330129422,5.746387906888647,-0.4999144869225402,-0.12441388762544436,5.122059532340662,-2.6645352591003757e-15,0.034066975005879505,-0.027846966306678683,0.00622000869920082,0.2260534100404689,-0.03272365265723353,-0.007545242285226185,0.18578451509800917,-5.460633325170759e-19
79,false,287.2438414877178,56.07738742702557,0.1952257257686876,0.19470401822746852,1.3031058124468502,-0.5999013814401714,0.7032044310066788,6.492598188548507,-0.539118709196787,-0.1356118450415229,5.817867634310197,-3.6637359812630166e-15,0.03505451628783691,-0.027034388411422257,0.008020127876414648,0.22510661832821083,-0.031191422886302844,-0.00723130509085408,0.1866838903510539,-1.3243969176549962e-17
80,false,321.3384190910595,63.556461263983806,0.19778668683240597,0.1973203333889031,1.5203710328806632,-0.6621129658260396,0.8582580670546236,7.351221528271307,-0.5823085845072873,-0.1480971738604051,6.620815769903615,-2.886579864025407e-15,0.03606654002243195,-0.026226476651102962,0.009840063371328991,0.2240992892317981,-0.02969409242389067,-0.00692492679033328,0.1874802700175741,-2.0821750681939238e-17
81,false,360.27663786000426,72.1518259046899,0.2002678451016481,0.19985189451666702,1.7779204410146396,-0.7319427357731814,1.0459777052414583,8.341418147741226,-0.6299894304875299,-0.16204178178905693,7.549386935464639,-3.1086244689504383e-15,0.03710339219691971,-0.025423567111022012,0.011679825085897697,0.22303175122928956,-0.028233421425113123,-0.006626260373407077,0.1881720694307694,-2.719980116945812e-17
82,false,404.85500887007646,82.0508817461984,0.2026673252115541,0.20229717472560324,2.0839119264776214,-0.8104443339401654,1.2734675925374561,9.48597317315958,-0.6827424028567105,-0.17764252133183112,8.625588248971038,4.884981308350689e-15,0.03816526159206674,-0.024626005351725447,0.013539256240341297,0.22190438718496255,-0.0268110417590621,-0.006335426940638471,0.188757918485262,-1.2138843536006285e-17
83,false,456.01764534105297,93.47601528510047,0.2049833295709211,0.20465470790506252,2.448280774495182,-0.8988316001869643,1.549449174308218,10.812047050176998,-0.7412375988514553,-0.1951250867317027,9.875684364593841,1.4876988529977098e-14,0.039252161134012885,-0.023834150556094412,0.015418010577918476,0.22071766459163544,-0.02542845055778507,-0.006052516706706345,0.18923669732714404,2.184677944881693e-17
84,false,514.886442971904,106.69175814523214,0.20721415294877754,0.2069231037663444,2.8831518739619084,-0.9985048266686534,1.884647047293255,12.352093636661541,-0.8062495633699288,-0.21474826045317208,11.33109581283844,-2.5091040356528538e-14,0.04036390985337348,-0.023048379315379532,0.017315530537993954,0.21947216686589227,-0.024087003805767733,-0.005777589831774055,0.1896075732283505,-2.9382252417974925e-17
85,false,582.7979593559545,122.01353041057237,0.20935819772843503,0.20910106354347927,3.403352334127224,-1.11108174792649,2.292270586200734,14.144986483592197,-0.8786759336997382,-0.2368088707529714,13.029501679139488,7.549516567451064e-15,0.04150011494497552,-0.022269089281355365,0.01923102566362016,0.21816862562974335,-0.02278791034165365,-0.005510677408230602,0.18987003787985912,-1.300451853832531e-17
86,false,661.3485864935371,139.81834433393485,0.21141399133435843,0.2111873978535022,4.027050730805575,-1.2384338979981844,2.788616832807391,16.23740409300598,-0.9595597274718334,-0.2616472749790839,15.016197090555064,1.9095836023552692e-14,0.0426601547352828,-0.02149670231135601,0.0211634524239268,0.21680795398043057,-0.021532226216851816,-0.0052517823340033415,0.19002394542957543,1.7414158572670613e-17
87,false,752.4500122233314,160.55793598847663,0.21338020251213993,0.21318104339746322,4.776554839622737,-1.3827298461939912,3.3938249934287454,18.68553702579353,-1.0501164612978595,-0.28965390338263086,17.345766661113036,2.220446049250313e-15,0.04384316212039084,-0.02073166759342361,0.023111494526967237,0.21539127955147602,-0.020320850003964924,-0.005000880677015148,0.19006954887049596,1.8256727999338557e-17
88,false,858.3974766724378,184.77491505996505,0.2152556596231406,0.21508108166555642,5.6793104718817204,-1.5464859898444887,4.132824482037232,21.557197643174412,-1.1517667380931893,-0.3212763156300289,20.08415458945119,8.881784197001252e-16,0.04504801027046278,-0.019974464033133466,0.02507354623732932,0.21391997712564764,-0.019154518761754676,-0.004757922935665868,0.1900075354282271,1.7038090189472323e-17
89,false,981.9539746680084,213.1226693389488,0.21703936725853576,0.21688675595277315,6.769152817692831,-1.7326271738581418,5.036525643834689,24.93443238221426,-1.2661761680468795,-0.3570275790182995,23.31122863514908,-1.3322676295501878e-14,0.04627330031260832,-0.019225602405822544,0.02704769790678579,0.21239569912348427,-0.01803380524631924,-0.00452283583117767,0.18983905804598739,1.3267193413001273e-18
90,false,1126.4543773688679,246.3899581302801,0.21873052569229567,0.21859749120702615,8.08787858917528,-1.9445580426564264,6.1433205465188525,28.91676693233865,-1.3953036326524533,-0.39749505487377323,27.123968244812424,5.329070518200751e-15,0.04751735252445096,-0.018485626367823988,0.029031726156626986,0.2108204048562808,-0.01695911592734549,-0.004295523878536175,0.18956576505039918,5.887364798696746e-18
91,false,1295.9344892701936,285.53136373734816,0.22032854754729567,0.22021291108610597,9.68722338201447,-2.1862487197289364,7.5009746622855324,33.62524288170149,-1.541460968696274,-0.44335096822266085,31.64043094478256,-2.4868995751603507e-14,0.048778201103174997,-0.017755113125453918,0.031023087977721093,0.20919638532300255,-0.015930690565220628,-0.004075871649397054,0.18918982310838492,-1.4072584728580252e-17
92,false,1495.2913922256894,331.7050849354318,0.2218330732458108,0.2217328537975802,11.631353423299682,-2.462336878065441,9.169016545234241,39.207455049958455,-1.7073863019645028,-0.4953640951445575,37.00470465284939,-5.329070518200751e-15,0.050053592862631155,-0.017034673288877283,0.03301891957375388,0.20752628379596658,-0.014948603168278956,-0.0038637464038613176,0.18871393422382632,-1.5760284947582976e-17
93,false,1730.4831325454852,386.3199547051198,0.22324398743884638,0.22315738891878312,14.000013834442255,-2.7782493825809853,11.221764451861269,45.84385199024794,-1.8963342876752287,-0.5544123847459952,43.393105317826716,4.263256414560601e-14,0.05134099184267464,-0.016324949483478145,0.03501604235919651,0.20581311144422892,-0.014012764109021471,-0.003659000775620883,0.18814134655958661,1.1017932140381573e-17
94,false,2008.777987946725,451.09406012464666,0.2245614312937255,0.22448683007887146,16.89250914136492,-3.1403491822894445,13.752159959075474,53.75563233944702,-2.1121887984382512,-0.6214980805573713,51.02194546045139,-1.7763568394002505e-14,0.05263758870702689,-0.015626614335410575,0.03701097437161633,0.20406025584210086,-0.013122923930674709,-0.003461476204171034,0.18747585570725514,6.485422173458888e-19
95,false,2339.066355195348,528.1279954290294,0.2257858116149606,0.22572174448067858,20.432748111390776,-3.5561120715439336,16.876636039846844,63.21466742267428,-2.359603285738773,-0.6977648723996168,60.157299264535894,0.0,0.05394031570092948,-0.014940367509040103,0.03899994819188938,0.20227148174834494,-0.012278678606695117,-0.003271006852860653,0.1867217962887892,5.569646742021477e-19
96,false,2732.251901049893,619.996609706729,0.22691780705449946,0.22686295952078003,24.775648041636305,-4.034340157804033,20.74130788383227,74.55600044264287,-2.6441763891190653,-0.7845176596564842,71.12730639386731,4.973799150320701e-14,0.055245867201444185,-0.014266931653510685,0.04097893554793351,0.20045092394491676,-0.011479476102567367,-0.0030874238695029524,0.1858840239728465,1.8680843012334517e-17
97,false,3201.7432580871186,729.8641707950532,0.22795836891403667,0.2279115640123962,30.115279527477608,-4.585421436897626,25.52985809057998,88.1936226675977,-2.9726731277880343,-0.8832465420653683,84.3377029977443,-1.5987211554602254e-13,0.05655072584487872,-0.013607047491802875,0.04294367835307585,0.19860307008601563,-0.010724624295015918,-0.002910560131679385,0.18496788565932037,-3.399127848164135e-17
98,false,3764.0735366663225,861.6292237018567,0.22890871161485452,0.22886889908812966,36.69523109624495,-5.221647798004688,31.473583298240264,104.64043297814948,-3.3533055799326736,-0.9956577896536807,100.29146960856312,2.0605739337042905e-13,0.05785119078807254,-0.01296146844425498,0.044889722343817565,0.19673273288844859,-0.010013300416388338,-0.002740255727748198,0.18397917674431208,2.5830007227802732e-17
99,false,4439.682676373193,1020.1071864351984,0.22977029233731877,0.22973653828569018,44.821823840278974,-5.957605268419738,38.86421857185923,124.53354701792561,-3.7960894475657523,-1.1237134088772418,119.61374416148263,-2.0605739337042905e-13,0.05914340715107123,-0.01233095462590527,0.04681245252516596,0.19484501117229494,-0.009344561668869966,-0.0025763637429007703,0.18292408576052424,-2.451331652406789e-17
100,false,5253.90770080448,1211.2609544809907,0.23054477228359418,0.2305162492704758,54.88096562591269,-6.810658540252768,48.07030708565992,148.66644823003762,-4.313301386880134,-1.269685883025197,143.08346096013227,8.526512829121202e-14,0.06042339223576399,-0.011716266763994121,0.04870712547176988,0.19294523745710193,-0.008717357166257444,-0.0024187564921385857,0.18180912379870592,-4.485464869802806e-18
101,false,6238.238989962695,1442.4926140691387,0.2312339454115343,0.23120992304263915,67.35962521032248,-7.801560685944294,59.55806452437818,178.02990560098144,-4.920071626207292,-1.4362389110045886,171.67359506376957,2.2737367544323206e-13,0.06168704847725524,-0.011118160906237955,0.05056888757101728,0.19103890960700834,-0.008130541592632011,-0.0022673325427544928,0.18064103547162183,3.2670671538877017e-17
102,false,7431.917697317282,1723.0129888685342,0.2318396218906588,0.23181945787857253,82.87317196060124,-8.955227763501494,73.91794419709974,213.86413336845948,-5.635156252087892,-1.626546514075729,206.60243060229587,-7.105427357601002e-14,0.06293015369585667,-0.010537384268093135,0.052392769427763546,0.18913160305667065,-0.007582890462457765,-0.00212202414340391,0.17942668845080897,1.7862574486528203e-17
103,false,8883.971651410267,2064.310123651392,0.23236342985445002,0.2323465615792964,102.19999617850074,-10.301748951869032,91.89824722663171,257.72533278818787,-6.4819621667589375,-1.8444830652023594,249.39888755622658,-3.552713678800501e-13,0.06414830455195883,-0.009974674059577414,0.05417363049238143,0.1872288550586497,-0.0070731180216612064,-0.001982805950073483,0.178172931086915,-2.504715156296675e-17
104,false,10655.81625665884,2480.743148699653,0.23280648698774548,0.23279242356222618,126.32500445318759,-11.877734160305769,114.44727029288183,311.5706104171951,-7.489926227167997,-2.09492943464835,301.98575475537876,1.9895196601282805e-13,0.06533678010295597,-0.009430760940050083,0.0559060191629059,0.18533600838416467,-0.006599898545992434,-0.0018497054388519397,0.1768864043993203,-2.2115826562247964e-18
105,false,12824.585362512338,2990.2938741100606,0.23316885416436275,0.2331571690085439,156.49338074345695,-13.728176878010256,142.7652038654467,377.866219246359,-8.69641350698108,-2.384284194417056,366.7855215449609,1.4210854715202004e-13,0.06649026695356901,-0.008906380158655148,0.05758388679491387,0.1834579913365473,-0.006161892762370411,-0.0017228163605468435,0.17557328221363006,9.243365409488191e-18
106,false,15487.408142726094,3615.514166136729,0.2334486269631121,0.2334389508909836,194.27508215091228,-15.909136405703611,178.36594574520868,459.725081351982,-10.149398502558068,-2.7213365679642685,446.85434628145964,-1.4210854715202004e-13,0.06760235003975952,-0.008402294807635727,0.0592000552321238,0.1815989948585113,-0.005757781896521268,-0.0016023173031302338,0.17423889565885978,-1.5216373329848076e-18
107,false,18766.91647325963,4384.710344308312,0.23364042518950537,0.23363244000565878,241.63780494254164,-18.49178456302274,223.1460203795189,561.0803183228602,-11.911370252271562,-3.118790278523832,546.0501577920647,-2.842170943040401e-14,0.06866460951386713,-0.007919337936850282,0.06074527157701686,0.1797619803345075,-0.005386313123124299,-0.0014884987827412637,0.17288716842864194,-2.7701901868442183e-18
108,false,22818.360217913858,5333.401118793096,0.23373288298806147,0.23372631558896523,301.01941759380856,-21.568817342849496,279.45060025095904,686.9013707089964,-14.065215178388568,-3.595981296782906,669.2401742338249,1.1368683772161603e-13,0.06966505891871982,-0.0074584838394138745,0.06220657507930596,0.17794790694585952,-0.005046361901521946,-0.001381804534678324,0.17151974050965926,2.703915149066213e-18
109,false,27838.83620463607,6506.060817749872,0.23370448282843093,0.2336990997988685,375.37535942120417,-25.2651059012907,350.11025351991344,843.4566715666905,-16.723386521744903,-4.183839608083407,822.5494454368621,-3.979039320256561e-13,0.07058548547024054,-0.007020964360427394,0.06356452110981314,0.17615449425520396,-0.004737018789552283,-0.0012828967765963091,0.17013457868905538,-1.2076834666658944e-17
110,false,34079.3182088628,7958.0882343161065,0.23351665034914035,0.23351225304056292,468.14210935099885,-29.75615634484024,438.3859530061586,1038.6596572849162,-20.036073851081113,-4.982119873760503,1013.6414635600745,1.8189894035458565e-12,0.07139696465960893,-0.00660845477579996,0.06478850988380896,0.1743754300818316,-0.004457517697411107,-0.0011941692276665635,0.1687237431567539,4.350980181888289e-17
