sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,26,25,diagnostic_only_hkt_gate_failed,0.003751621503677459,-2.4257809835008644,4.4422590580485634e-5,-4.352396118412401,0.11747902487767141,0.030192065072882048,0.7855826382431044,0.08728695980478934
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,27,26,diagnostic_only_hkt_gate_failed,0.0041897246188245816,-2.3778145212950945,4.961012756872903e-5,-4.304429656206631,0.11677700288200142,0.03008554528505809,0.7802231183724901,0.08669145759694333
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,28,27,diagnostic_only_hkt_gate_failed,0.004675984179156888,-2.3301269669106435,5.536788040795201e-5,-4.25674210182218,0.11606002889725138,0.029981157707209254,0.7747098407103793,0.08607887119004212
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,29,28,diagnostic_only_hkt_gate_failed,0.005215257184489618,-2.2827242699698376,6.175336036735659e-5,-4.209339404881375,0.11532823565497319,0.029878599562690643,0.7690467248305431,0.08544963609228255
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,30,29,diagnostic_only_hkt_gate_failed,0.00581283032538846,-2.235612353772147,6.882916664312916e-5,-4.162227488683684,0.1145817204712449,0.029777581750452496,0.7632372484871319,0.08480413872079241
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,31,30,diagnostic_only_hkt_gate_failed,0.006474449860398769,-2.1887971280565224,7.666334013184715e-5,-4.11541226296806,0.11382054833435946,0.029677828018441568,0.7572844828432611,0.08414272031591788
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,32,31,diagnostic_only_hkt_gate_failed,0.0072063524560460205,-2.1422845007518085,8.53297286039685e-5,-4.068899635663345,0.1130447546013079,0.02957907409374874,0.7511911245680326,0.08346568050755915
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,33,32,diagnostic_only_hkt_gate_failed,0.008015296848281379,-2.096080388820347,9.490836160397283e-5,-4.022695523731884,0.1122543474204713,0.029481066795083295,0.7449595256284922,0.082773280625388
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,34,33,diagnostic_only_hkt_gate_failed,0.008908596151717468,-2.0501907282412466,0.0001054858330209258,-3.9768058631527836,0.11144931003118429,0.029383563122142756,0.7385917221813741,0.08206574690904155
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,35,34,diagnostic_only_hkt_gate_failed,0.00989415059888045,-2.004621483524597,0.00011715568875082344,-3.931236618436134,0.11062960205834221,0.029286329419893113,0.732089453746042,0.08134327263844908
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,36,35,diagnostic_only_hkt_gate_failed,0.010980480478032564,-1.959378655842872,0.00013001881671019223,-3.8859937907544095,0.10979516314164794,0.029189140553569862,0.7254542032927028,0.08060602258807807
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,37,36,diagnostic_only_hkt_gate_failed,0.012176758952146148,-1.9144682910550255,0.00014418383544241375,-3.8410834259665627,0.10894591329649386,0.029091779007019657,0.718687208605268,0.0798541342894742
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,38,37,diagnostic_only_hkt_gate_failed,0.01349284442867961,-1.8698964869877248,0.0001597674774051387,-3.7965116218992616,0.10808175489927885,0.028994034072016985,0.7117894874453569,0.07908772082726184
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,39,38,diagnostic_only_hkt_gate_failed,0.01493931209247729,-1.8256693999315576,0.00017689496234833186,-3.752284534843095,0.1072025747753496,0.028895701146722685,0.7047618626576423,0.0783068736286269
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,40,39,diagnostic_only_hkt_gate_failed,0.016527484150316338,-1.7817932506506435,0.0001957003554370527,-3.70840838556218,0.10630824552080721,0.028796580939186665,0.697604981234585,0.07751166458162054
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,41,40,diagnostic_only_hkt_gate_failed,0.018269458290658316,-1.7382743297610763,0.0002163269042406435,-3.664889464672614,0.10539862718964609,0.028696478768260952,0.6903193357924665,0.07670214842138515
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,42,41,diagnostic_only_hkt_gate_failed,0.020178133804343502,-1.6951190024179181,0.00023892734802537037,-3.6217341373294554,0.10447356912936683,0.028595203926890394,0.6829052868222879,0.07587836520247641
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,43,42,diagnostic_only_hkt_gate_failed,0.022267234734886135,-1.6523337126447413,0.00026366419187484695,-3.5789488475562785,0.10353291096191149,0.02849256892599147,0.6753630783232802,0.07504034203592
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,44,43,diagnostic_only_hkt_gate_failed,0.024551329411442616,-1.6099249866195455,0.0002907099379780388,-3.5365401215310825,0.10257648530457128,0.02838838907628203,0.6676928660546034,0.07418809622828924
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,45,44,diagnostic_only_hkt_gate_failed,0.02704584559833758,-1.5678994356324942,0.0003202472650133504,-3.4945145705440313,0.10160411866464338,0.02828248177732429,0.659894731985872,0.07332163688731909
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,46,45,diagnostic_only_hkt_gate_failed,0.02976708049416817,-1.526263758146309,0.0003524691465470602,-3.452878893057846,0.10061563377400401,0.028174666077761444,0.6519687092661831,0.07244096769624254
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.032732204714239384,-1.4850247413164674,0.00038757889818895444,-3.4116398762280045,0.09961085100878896,0.028064762104725496,0.6439148001365713,0.07154608890406346
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,48,47,diagnostic_only_hkt_gate_failed,0.035959259389727674,-1.444189261495726,0.0004257901432438026,-3.370804396407263,0.09858959100559544,0.027952590724117283,0.6357330025333038,0.07063700028147818
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,49,48,diagnostic_only_hkt_gate_failed,0.03946714543062625,-1.4037642840062923,0.0004673266855749227,-3.3303794189178295,0.09755167654817327,0.027837973093964297,0.627423331087881,0.06971370345420898
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.0432756039817583,-1.3637568621212146,0.0005124222781857048,-3.2903719970327514,0.09649693459149204,0.027720730254659192,0.6189858390314958,0.06877620433683285
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.04740518710751714,-1.3241741349309886,0.000561320276100432,-3.250789269842526,0.09542519909137612,0.02760068288811642,0.6104206458293375,0.0678245162032597
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.05187721770735537,-1.2850233241597553,0.0006142731617274295,-3.2116384590712928,0.09433631365477912,0.02747765106620542,0.6017279632971636,0.06685866258857372
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.05671373766528808,-1.2463117300033797,0.0006715419309023021,-3.172926864914917,0.09323013399091684,0.027351453975807054,0.5929081201359883,0.06587868001510978
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.06193744329536919,-1.2080467257733865,0.000733395328504008,-3.1346618606849237,0.09210653088869321,0.027221909760614865,0.5839615901527052,0.06488462112807834
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.06757160720966668,-1.1702357511358752,0.0008001089233010433,-3.096850886047412,0.09096539370262846,0.027088835485351098,0.5748890239554963,0.06387655821727735
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.07363998577543031,-1.1328863040579293,0.0008719640121606391,-3.0595014389694666,0.08980663353076965,0.026952047068833303,0.5656912781574271,0.06285458646193633
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.08016671144443344,-1.0960059314310393,0.0009492463451308145,-3.0226210663425763,0.08863018644390777,0.026811359248511746,0.5563694447585644,0.061818827195396026
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.0871761694788918,-1.059602217799733,0.0010322446657638044,-2.98621735271127,0.08743601811977628,0.026666585852111006,0.5469248904089874,0.06076943226766525
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.09469285855666668,-1.0236827729120583,0.0011212490605556269,-2.9502979078235954,0.08622412664730467,0.02651753976560515,0.537359281935296,0.05970658688169954
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.10274123521940041,-0.9882552172203561,0.0012165491170713747,-2.914870352131893,0.0849945474812908,0.026364033345983424,0.5276746272177665,0.05863051413530737
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.11134554219060035,-0.9533271656149257,0.0013184318910760987,-2.8799423005264626,0.08374735764881261,0.0262058787694402,0.517873309914352,0.05754147887937242
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.12052962090670975,-0.9189062093922228,0.001427179686733193,-2.84552134430376,0.08248267991176662,0.02604288842372097,0.5079581233924111,0.05643979148804566
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.1303167089727926,-0.8849998962640291,0.0015430676582965776,-2.8116150311755663,0.08120068737010355,0.025874875466160324,0.49793230713548925,0.055325811903943235
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.14072922361695392,-0.8516157082672574,0.001666361246015244,-2.7782308431787945,0.07990160836808168,0.02570165454063277,0.4877995844470404,0.05419995382744892
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.1517885325198225,-0.8187610377388571,0.0017973134625471298,-2.7453761726503942,0.07858573094221372,0.025523042510372157,0.477564195886574,0.05306268843184154
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.1635147138798208,-0.7864431612343027,0.0019361620519149849,-2.7130582961458396,0.07725340752251446,0.025338859358726613,0.46723093347409084,0.051914548163787856
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.1759263079782125,-0.7546692113927456,0.0020831265478119115,-2.6812843463042824,0.07590505957472346,0.025148929224002168,0.4568051731564917,0.05075613035072129
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.18904006284591213,-0.7234461469955121,0.0022384052620664386,-2.6500612819070493,0.07454118157998127,0.02495308144940753,0.4462929011751637,0.04958810013057373
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.2028706772623166,-0.6927807209482059,0.002402172241516324,-2.619395855859743,0.07316234563293567,0.024751151939015524,0.43570074324528135,0.048411193693920135
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.2174305444514798,-0.662679446657549,0.0025745742331395303,-2.589294581569086,0.07176920482370616,0.024542984466226995,0.4250359832173127,0.04722622035747917
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.23272950036680468,-0.6331485628478641,0.002755727703517392,-2.559763697759401,0.07036249646488313,0.02432843214190733,0.4143065789067823,0.0460340643229758
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.24877458073343336,-0.6041939970165023,0.002945715961996841,-2.5308091319280392,0.06894304478521221,0.02410735900889841,0.4035211719868244,0.04483568577631381
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.2655697911917714,-0.575821327891629,0.003144586438981926,-2.502436462803166,0.06751176269224393,0.023879641677865524,0.39268908912940576,0.043632121014378404
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.28311589510302076,-0.5480357471599974,0.003352348173359463,-2.474650882071534,0.06606965284910403,0.023645171063358127,0.3818203360717133,0.042424481785745906
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.3014102234731148,-0.5208420210238451,0.0035689695618265644,-2.4474571559353824,0.06461780735919856,0.023403854068552787,0.3709255796158121,0.041213953290645776
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.32044651163660937,-0.4942444517604179,0.0037943764250802665,-2.4208595866719547,0.06315740701871914,0.023155615430405518,0.3600161242948227,0.04000179158831362
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.3402147668225921,-0.4682468400168493,0.004028450439678134,-2.394861974928386,0.06168971877715475,0.022900399420790613,0.34910387420727745,0.03878931935636415
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.3607011705402612,-0.4428524483155392,0.004271027982195278,-2.369467583227076,0.060216092055615976,0.02263817149858327,0.33820128501329444,0.037577920557032705
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.38188801929521865,-0.41806396622891423,0.004521899427251655,-2.3446791011404513,0.05873795397786935,0.022368919921390243,0.3273213065083121,0.03636903405647911
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.40375370645531716,-0.3938834778231858,0.004780808932787305,-2.3204986127347227,0.05725680318657819,0.022092657195239014,0.3164773139220527,0.03516414599133918
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.4262727475108565,-0.3703124318003985,0.005047454739165903,-2.2969275667119358,0.055774202677273635,0.021809421408401,0.30568303141985376,0.03396478126887263
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.44941584998559264,-0.3473516149611821,0.005321489996984337,-2.273966749872719,0.05429177119549908,0.021519277282516503,0.2949524452168433,0.03277249391298258
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.47315002879602797,-0.32500112914158474,0.0056025241330309805,-2.251616264053122,0.05281117435265398,0.021222317150121794,0.2842997148227897,0.031588857202532176
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.4974387666744198,-0.3032603720682481,0.005890124749839175,-2.229875506979785,0.05133411476312623,0.02091866164275635,0.27373907808332903,0.030415453120369883
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.5222422185479372,-0.2821280223229892,0.006183820045721234,-2.2087431572345264,0.0498623218277469,0.020608460148718546,0.26328475511125526,0.029253861679028353
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.5475174580836926,-0.2616020283992004,0.006483101734084511,-2.1882171633107377,0.048397541673347796,0.020291891130957636,0.25295085488151153,0.028105650542390163
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.5732187636923348,-0.24167960188483636,0.006787428429972544,-2.1682947367963736,0.046941527122434816,0.019969162233378013,0.24275128400151133,0.026972364889056806
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.5992979404107343,-0.22235721482777684,0.0070962294614470645,-2.148972349739314,0.04549602764294197,0.01964051011059794,0.23269965779109633,0.025855517532344028
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.6257046737694978,-0.20363060100022895,0.007408909059699326,-2.1302457359117657,0.04406278009342959,0.01930620018279697,0.2228092191956937,0.024756579910632626
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.652386910606155,-0.1854947611641744,0.007724850868222524,-2.112109896075711,0.042643499329983625,0.018966526079398208,0.21309275925526883,0.023676973250585417
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.6792912614062493,-0.1679439722596428,0.008043422706894095,-2.0945591071711798,0.04123986910635068,0.01862180886076742,0.2035625422102494,0.022618060245583257
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.7063634179428251,-0.1509718006492857,0.008363981517204864,-2.0775869355608227,0.039853532754906607,0.018272395896763906,0.19423023172328435,0.0215811368581427
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.7335485793054783,-0.13457111968615262,0.008685878406828143,-2.0611862545976893,0.038486083327794574,0.0179186592900302,0.18510681633987935,0.020567424037764365
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.7607918786713386,-0.11873413206834045,0.009008463702974062,-2.0453492669798776,0.03713905272866062,0.01756099367208245,0.17620253150920354,0.019578059056578164
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.7880388023372844,-0.10345239770577362,0.009331091914109862,-2.030067532617311,0.035813899214500525,0.017199813110981146,0.16752677493167453,0.018614086103519386
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.8152355915589372,-0.08871686815738536,0.00965312648809687,-2.0153320030689224,0.034511992481827625,0.016835546760595014,0.15908801149109358,0.017676445721232614
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.8423296164226381,-0.0745179291875983,0.009973944239172744,-2.001133064099135,0.03323459518234505,0.016468632686245363,0.15089366246489722,0.016765962496099684
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.8692697090740431,-0.06084545371336804,0.010292939293679335,-1.987460588624905,0.03198283917146248,0.01609950901656644,0.14294997139406437,0.015883330154896038
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.8960064406698571,-0.04768886853282404,0.010609526369421642,-1.9743040034443609,0.03075769386269587,0.01572860111031981,0.1352618347713846,0.015029092752376062
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.9224923217080818,-0.035037239969648123,0.010923143147758997,-1.9616523748811854,0.029559922603261308,0.015356302705143274,0.12783257908306236,0.014203619898118035
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.9486818978518565,-0.022879386272964312,0.011233251408246084,-1.9494945211845014,0.0283900207378228,0.01498294788893579,0.12066365563998313,0.01340707284888701
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.9745317014085804,-0.011204028765055543,0.011539336454101781,-1.9378191636765927,0.02724812565229371,0.014608768997394788,0.11375420989409034,0.012639356654898922
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.01184090413623581,-1.926615134911537,0.026133884156470152,0.014233832900701753,0.10710046130191563,0.0119000512557684
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.025046255604369523,0.013857944210781703,0.1006948025422904,0.011188311393587818
pi,0.9,pi_0p900_gamma_0p25,π = 0.9,0.9,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.023983219885871446,0.013480498273507271,0.09452449451127762,0.010502721612364176
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,1,0,diagnostic_only_hkt_gate_failed,0.004951656726300139,-2.3052494704178788,0.0006172874445985908,-3.2095125563343694,0.0,0.0,0.0,0.0
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,2,1,diagnostic_only_hkt_gate_failed,0.005338630046094861,-2.272570173636643,0.0006655286262691957,-3.1768332595531334,0.0781502719563254,0.03417266172377155,0.8355745944185224,0.04397761023255386
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,3,2,diagnostic_only_hkt_gate_failed,0.005754778541414302,-2.2399713844742077,0.000717406867320293,-3.1442344703906984,0.07795042768019644,0.03391325744033865,0.8367062345572972,0.044037170239857794
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,4,3,diagnostic_only_hkt_gate_failed,0.006202113895798597,-2.20746026262906,0.0007731729498760224,-3.111723348545551,0.07773285299600016,0.03366257895461404,0.8373352067863354,0.04407027404138612
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,5,4,diagnostic_only_hkt_gate_failed,0.006682773728872109,-2.1750432433452374,0.0008330933556067384,-3.079306329261728,0.07749935605005889,0.03342096913269236,0.8374893514299632,0.04407838691736653
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,6,5,diagnostic_only_hkt_gate_failed,0.007199028182640094,-2.1427261262635566,0.0008974510867952644,-3.0469892121800473,0.07725152380030001,0.033188596866267815,0.8371956117466108,0.044062926934032194
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,7,6,diagnostic_only_hkt_gate_failed,0.00775328667032968,-2.1105141581121827,0.000966546507666377,-3.0147772440286733,0.07699073730897973,0.03296548590503827,0.8364797766748868,0.04402525140394146
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,8,7,diagnostic_only_hkt_gate_failed,0.00834810478778437,-2.078412108184578,0.0010406982059806705,-2.9826751941010685,0.07671818968476202,0.03275154115086754,0.8353663221439943,0.04396664853389448
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,9,8,diagnostic_only_hkt_gate_failed,0.008986191374776768,-2.046424336675053,0.001120243873317647,-2.950687422591544,0.0764349038749603,0.032546571743572505,0.8338783104963673,0.0438883321313878
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,10,9,diagnostic_only_hkt_gate_failed,0.009670415722543334,-2.014554855583414,0.0012055412035872578,-2.9188179414999045,0.07614175118583741,0.032350311472371995,0.8320373545558419,0.043791439713465406
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,11,10,diagnostic_only_hkt_gate_failed,0.010403814911647106,-1.9828073826935182,0.0012969688077884914,-2.887070468610009,0.07583946855501765,0.0321624362108676,0.8298636145388503,0.04367703234415006
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,12,11,diagnostic_only_hkt_gate_failed,0.011189601266803819,-1.951185388959779,0.0013949271433489534,-2.85544847487627,0.07552867499372942,0.03198257881150692,0.8273758274622267,0.0435460961822225
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,13,12,diagnostic_only_hkt_gate_failed,0.012031169900563608,-1.9196921401867009,0.0014998394545414275,-2.8239552261031915,0.07520988583002278,0.03181034135266529,0.8245913450697913,0.04339954447735748
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,14,13,diagnostic_only_hkt_gate_failed,0.012932106332194292,-1.8883307331282684,0.0016121527222752797,-2.7925938190447592,0.07488352662931659,0.031645305596393024,0.8215261996255468,0.04323822103292356
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,15,14,diagnostic_only_hkt_gate_failed,0.013896194145059703,-1.8571041269487583,0.0017323386186867632,-2.7613672128652493,0.07454994477313603,0.03148704130771308,0.8181951658430353,0.04306290346542296
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,16,15,diagnostic_only_hkt_gate_failed,0.014927422657050889,-1.8260151703356335,0.00186089446335653,-2.730278256252124,0.07420942030791974,0.03133511314955013,0.8146118360090218,0.04287430715836961
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,17,16,diagnostic_only_hkt_gate_failed,0.016029994558807988,-1.795066625061954,0.0019983441755118377,-2.6993297109784447,0.07386217480994998,0.031189085986477325,0.8107886876459797,0.042673088823472656
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,18,17,diagnostic_only_hkt_gate_failed,0.017208333480625983,-1.7642611863379138,0.002145239217338289,-2.6685242722544045,0.07350837940057423,0.031048529115409437,0.8067371554181302,0.04245985028516479
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,19,18,diagnostic_only_hkt_gate_failed,0.018467091444589204,-1.7336015002844043,0.0023021595229838635,-2.637864586200895,0.07314816192866092,0.03091301958280391,0.8024677045712825,0.04223514234585701
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,20,19,diagnostic_only_hkt_gate_failed,0.019811156140995358,-1.703090179130643,0.002469714405658387,-2.607353265047134,0.07278161265616939,0.03078214451357697,0.7979898947092552,0.04199946814259242
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,21,20,diagnostic_only_hkt_gate_failed,0.02124565798016628,-1.6727298142223646,0.0026485434367320834,-2.576992900138855,0.07240878972239781,0.03065550294418438,0.7933124487860543,0.041753286778213425
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,22,21,diagnostic_only_hkt_gate_failed,0.022775976837904187,-1.6425229875179117,0.002839317286643099,-2.5467860734344026,0.07202972292816351,0.03053270681408477,0.7884433061674954,0.041497016114078744
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,23,22,diagnostic_only_hkt_gate_failed,0.024407748441355372,-1.6124722814019583,0.0030427385209772415,-2.516735367318449,0.07164441793493431,0.03041338181982086,0.7833896861871548,0.04123103611511345
