sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,33,32,diagnostic_only_hkt_gate_failed,4.1171244034205925e-5,-4.385406010121088,8.808250605813175e-6,-5.055110337636042,0.2673013185474784,0.030118288633671254,0.7115490897414215,0.23718302991380716
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,34,33,diagnostic_only_hkt_gate_failed,5.204873173553047e-5,-4.283589848419944,1.1135400049131306e-5,-4.953294175934898,0.2642010936635118,0.030038831328833875,0.7024867870040338,0.2341622623346779
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,35,34,diagnostic_only_hkt_gate_failed,6.563807416135238e-5,-4.182844169748246,1.4042728609701414e-5,-4.852548497263201,0.26108882911637293,0.029959956041020884,0.6933866192260562,0.23112887307535204
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,36,35,diagnostic_only_hkt_gate_failed,8.257055733920722e-5,-4.083174783969846,1.766529476498562e-5,-4.7528791114848,0.25796739764532334,0.0298814624986035,0.6842578054401594,0.22808593514671976
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,37,36,diagnostic_only_hkt_gate_failed,0.0001036127836920695,-3.984586658254728,2.216710682745982e-5,-4.654290985769682,0.2548393402071755,0.029803162157654894,0.6751085341485619,0.2250361780495206
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,38,37,diagnostic_only_hkt_gate_failed,0.00012969283443092498,-3.8870840181570605,2.7746720174321682e-5,-4.556788345672015,0.2517068821967342,0.02972487698911869,0.6659460156228467,0.22198200520761557
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,39,38,diagnostic_only_hkt_gate_failed,0.00016193083556706673,-3.7906704431460185,3.46437765955876e-5,-4.460374770660973,0.24857195293477755,0.029646438389218564,0.6567765436366769,0.21892551454555897
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,40,39,diagnostic_only_hkt_gate_failed,0.00020167452422789533,-3.695348958931637,4.314661341618857e-5,-4.365053286446591,0.24543619824877622,0.02956768597910078,0.6476055368090262,0.2158685122696754
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,41,40,diagnostic_only_hkt_gate_failed,0.00025054046427171975,-3.6011221221291776,5.3601081239338184e-5,-4.270826449644132,0.2423010056967098,0.029488466566529297,0.6384376173905416,0.21281253913018053
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,42,41,diagnostic_only_hkt_gate_failed,0.00031046160577267437,-3.5079921005826296,6.642071890897706e-5,-4.177696428097584,0.2391675200057421,0.029408633247193405,0.629276660275646,0.20975888675854865
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,43,42,diagnostic_only_hkt_gate_failed,0.0003837419261624231,-3.4159607488697907,8.209844353471139e-5,-4.085665076384745,0.23603665969377835,0.029328044255543157,0.6201258463147056,0.20670861543823518
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,44,43,diagnostic_only_hkt_gate_failed,0.0004731189277089056,-3.325029677115034,0.00010121992131574461,-3.994734004629989,0.23290913880661732,0.02924656233603603,0.6109877294117438,0.20366257647058128
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,45,44,diagnostic_only_hkt_gate_failed,0.0005818347876120274,-3.2352003160620066,0.00012447878952136855,-3.904904643576961,0.22978548000516916,0.02916405375555392,0.6018642787488457,0.20062142624961524
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,46,45,diagnostic_only_hkt_gate_failed,0.0007137169717267084,-3.146473975879162,0.00015269390313705087,-3.8161783033941172,0.22666603462462864,0.02908038753001046,0.5927569412838546,0.19758564709461818
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.000873269112548276,-3.0588519005275123,0.00018682877746542306,-3.728556228042467,0.2235509973029785,0.028995434773097697,0.5836666875896425,0.19455556252988082
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,48,47,diagnostic_only_hkt_gate_failed,0.00106577292476868,-2.9723353169088775,0.00022801339212518318,-3.6420396444238325,0.22044042260771257,0.028909068037147254,0.5745940637116959,0.19153135457056528
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,49,48,diagnostic_only_hkt_gate_failed,0.0012974018690609325,-2.8869254807527436,0.0002775685084872494,-3.5566298082676986,0.21733423594198206,0.02882116057503818,0.5655392261008317,0.1885130753669439
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.0015753471924486867,-2.8026237167012344,0.00033703263497998024,-3.4723280442161895,0.2142322514063686,0.028731585798051143,0.5565019968249525,0.1855006656083175
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.0019079568355486792,-2.719431454734162,0.000408191745156509,-3.389135782249117,0.2111341834322832,0.028640216801642672,0.5474818998919216,0.18249396663064055
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.0023048875230647905,-2.6373502630310184,0.0004931118162108316,-3.3070545905459734,0.20803965798417287,0.028546925650360964,0.5384781970014357,0.1794927323338119
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.0027772701287426082,-2.5563818769235476,0.0005941742074560489,-3.2260862044385026,0.20494822456659098,0.02845158311046942,0.5294899243683647,0.17649664145612157
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.003337888125583243,-2.4765282234554773,0.0007141138382867002,-3.146232550970432,0.20185936939971044,0.028354058057642368,0.5205159340262042,0.17350531134206806
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.0040013685719510915,-2.397791443274281,0.0008560600480929757,-3.0674957707892365,0.1987725236452959,0.028254217048441235,0.511554919790564,0.17051830659685466
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.004784384684546217,-2.3201739085223423,0.0010235799350897677,-2.989878236037297,0.19568707518820805,0.028151924000793326,0.5026054535622442,0.16753515118741472
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.005705868553582888,-2.2436782374302853,0.0012207238649876797,-2.9133825649452403,0.1926023783190144,0.028047039755878734,0.4936660156894068,0.1645553385631356
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.006787231992801526,-2.1683073060359366,0.0014520727200450663,-2.838011633550891,0.18951776211872606,0.02793942182360527,0.4847350208853625,0.16157834029512083
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.00805259290548978,-2.09406425587694,0.001722786328225051,-2.763768583391895,0.18643254187130773,0.02782892394261741,0.4758108537860709,0.1586036179286903
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.009529003828961283,-2.0209524985430183,0.0020386523584157495,-2.690656826057973,0.18334602789431614,0.027715395970728245,0.4668918957707638,0.15563063192358792
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.011246678567909516,-1.948975716895599,0.002406134806780939,-2.618680044410554,0.18025753476221176,0.027598683529651096,0.45797655369768203,0.15265885123256068
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.013239211988001758,-1.878137863797167,0.0028324210198001293,-2.547842191312122,0.17716638810836147,0.027478627782285683,0.44906328097822734,0.14968776032607578
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.015543787279836132,-1.808443155783563,0.003325466036695344,-2.478147483298518,0.17407193826361608,0.02735506534487272,0.4401506187562301,0.14671687291874336
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.018201364043923026,-1.7398960639626924,0.0038940328286731388,-2.4096003914776474,0.17097356752523124,0.02722782818220271,0.43123721802908566,0.14374573934302853
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.021256839760023377,-1.672501301280301,0.004547726843967605,-2.3422056287952557,0.16787069962047677,0.027096743461929616,0.4223218684756414,0.14077395615854713
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.024759176415179704,-1.6062638057057015,0.005297023098870958,-2.275968133220656,0.16476281021523187,0.026961633554811983,0.4134035299812596,0.13780117666041986
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.02876148329989769,-1.5411887200850836,0.006153283891298751,-2.2108930476000386,0.1616494352479427,0.02682231612566618,0.4044813573668296,0.13482711912227652
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.033321046542019075,-1.4772813668004736,0.007128765119320232,-2.1469856943154286,0.1585301840860759,0.026678604201479942,0.3955547396537878,0.13185157988459592
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.038499295393345706,-1.4145472187923327,0.008236609068457506,-2.0842515463072875,0.15540474831115095,0.026530306412150036,0.3866233256970027,0.12887444189900088
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.04436169525215119,-1.3529918659361533,0.009490821524727735,-2.022696193451108,0.1522729130211237,0.026377227261835633,0.3776870572778642,0.12589568575928806
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.05097755748404401,-1.2926209769603938,0.010906231087373718,-1.9623253044753486,0.14913456743004017,0.026219167458515297,0.36874619991457463,0.12291539997152487
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.05841975666883413,-1.2334402562909643,0.012498428676145805,-1.903144583805919,0.14598971688903517,0.026055924430638488,0.3598013773751901,0.11993379245839669
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.06676434666108376,-1.175455396536348,0.014283685390599926,-1.8451597240513027,0.1428384927988121,0.025887292982077453,0.35085359945020395,0.11695119981673464
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.07609006842370912,-1.1186720253615863,0.01627884721512589,-1.788376352876541,0.13968116560722998,0.025713065874526757,0.34190429919810966,0.11396809973270322
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.08647774420027309,-1.0630956476180118,0.018501205407069093,-1.7327999751329666,0.1365181552830254,0.02553303482692888,0.3329553613682897,0.11098512045609656
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.09800955509288804,-1.008731582248041,0.02096834194043709,-1.6784359097629957,0.13335004282614665,0.025346991524757723,0.3240091539041667,0.10800305130138889
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.11076820177974249,-0.9555848946038932,0.023697949948285314,-1.625289222118848,0.13017757987741593,0.025154728674146438,0.3150685536098085,0.1050228512032695
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.12483595176683278,-0.9036603232639324,0.026707629890024925,-1.5733646507788872,0.12700170049761525,0.024956041497735094,0.3061369769996405,0.10204565899988016
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.1402935796936758,-0.8529622032938697,0.03001466283850541,-1.5226665308088247,0.12382352766224433,0.024750729127324584,0.2972183956047593,0.09907279853491976
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.15721921224989904,-0.8034943840962986,0.03363576335937529,-1.4731987116112535,0.12064438439149898,0.024538596348125302,0.288317364130121,0.09610578804337366
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.17568709263048232,-0.7552601440554637,0.03758681517639615,-1.4249644715704184,0.1174657989713667,0.024319455503193626,0.27943903040451923,0.09314634346817308
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.19576628440133764,-0.708262101906086,0.04188259387409432,-1.377966429421041,0.11428951023219064,0.024093128517165684,0.27058914514507487,0.09019638171502495
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.21751933878344198,-0.6625021255894554,0.04653648177411179,-1.3322064531044102,0.11111747075665335,0.023859449140695863,0.26177406484787247,0.08725802161595748
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.24100095344184613,-0.6179812392769427,0.05156018099409454,-1.2876855667918976,0.1079518482804051,0.023618265379529414,0.2530007487026271,0.0843335829008757
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.2662566536321915,-0.5746995305968124,0.056963431289786905,-1.2444038581117673,0.10479502188541998,0.02336944197044087,0.2442767397449373,0.08142557991497909
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.29332153063429955,-0.5326560573996791,0.06275374015322603,-1.2023603849146338,0.10164957995564543,0.023112863117114232,0.23561015051559356,0.07853671683853118
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.3222190722469114,-0.49184875713079684,0.06893613260666573,-1.1615530846457518,0.09851831043606565,0.022848435226888807,0.22700962562753055,0.07566987520917684
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.35296012188667425,-0.4522743592662494,0.07551292851032627,-1.1219786867812043,0.09540419015360606,0.02257608978728282,0.21848430109896974,0.07282810036632324
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.38554200102870156,-0.41392830290126253,0.08248355481573635,-1.0836326304162174,0.0923103691370791,0.022295786117302523,0.21004374905932974,0.07001458301977657
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.41994782781163814,-0.37680466079476477,0.08984439978686522,-1.0465089883097196,0.0892401520226982,0.022007514196905435,0.20169791347737823,0.06723263782579274
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.4561460604006876,-0.34089607165764735,0.0975887153063807,-1.0106003991726022,0.08619697541401672,0.021711297310040983,0.19345703431192726,0.06448567810397575
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.49409028757711215,-0.3061936830325086,0.10570657207398716,-0.9758980105474634,0.08318437989597802,0.02140719447659988,0.18533155625813444,0.06177718541937814
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.5337192838473762,-0.27268710538976637,0.1141848713965753,-0.9423914329047213,0.08020598110639678,0.021095302570325294,0.17733203560821442,0.05911067853607147
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.5749573357892153,-0.24036438056038603,0.12300741500729248,-0.9100687080753408,0.07726543370246977,0.020775757938977735,0.16946902729047617,0.05648967576349205
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.617714839040296,-0.20921196570794304,0.1321550327863785,-0.8789162932228978,0.07436639310356778,0.020448737415980887,0.16175296706276068,0.05391765568758689
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.6618891540123324,-0.17921473538133473,0.1416057658341958,-0.8489190628962896,0.07151247174289536,0.02011445826701055,0.15419404042765444,0.05139801347588481
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.707365697976566,-0.15035600409250185,0.15133510011397727,-0.8200603316074567,0.06870719015194235,0.019773176802219784,0.14680204004916772,0.04893401334972257
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.754019239354143,-0.12261757264648612,0.16131624335465655,-0.792321900161441,0.06595392102137604,0.019425184957931815,0.13958620819033263,0.04652873606344421
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.8017153452797531,-0.09597980368396423,0.17152043474525777,-0.7656841311989191,0.06325582085473624,0.01907080366299433,0.13255505157522574,0.04418501719174191
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.8503119199155098,-0.07042173281661021,0.18191727404455646,-0.7401260603315651,0.06061574712505888,0.018710371387432482,0.1257161272128792,0.0419053757376264
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.8996607466355458,-0.0459212279385895,0.1924750515188487,-0.7156255554535443,0.05803614598856795,0.018344224979898145,0.11907576302600942,0.039691921008669806
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.949608919158503,-0.02245521494317667,0.20316105412103072,-0.6921595424581316,0.05551889721736541,0.01797266818581171,0.11263868709466113,0.037546229031553705
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.21394181333202109,-0.6697043275149549,0.053065087979745525,0.017595920297031338,0.1064075030481426,0.0354691676827142
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.05067467291997388,0.017214032671621842,0.10038192074505613,0.03346064024835204
pi,0.75,pi_0p750_gamma_0p25,π = 0.75 (AHP),0.75,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.048345954153421904,0.016826753369061337,0.0945576023530817,0.03151920078436056
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,1,0,diagnostic_only_hkt_gate_failed,5.44513199052767e-7,-6.26399158844024,1.75242481336487e-7,-6.756360606080973,0.0,0.0,0.0,0.0
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,2,1,diagnostic_only_hkt_gate_failed,6.826008204458882e-7,-6.165833194060737,2.1968367662225797e-7,-6.65820221170147,0.25359829960658037,0.034649038987923375,0.8757970424746283,0.21894926061865702
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,3,2,diagnostic_only_hkt_gate_failed,8.555922597866768e-7,-6.0677331529774845,2.753580829227605e-7,-6.560102170618217,0.25342987315454324,0.03437434288795633,0.8762221210663479,0.21905553026658692
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,4,3,diagnostic_only_hkt_gate_failed,1.0722017249704984e-6,-5.969723498412179,3.450702225473204e-7,-6.462092516052912,0.25316903315351313,0.03410950270058037,0.8762381218117312,0.21905953045293275
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,5,4,diagnostic_only_hkt_gate_failed,1.3432529813528292e-6,-5.871842186840678,4.3230354365035747e-7,-6.3642112044814105,0.2527987505241047,0.03385525006195604,0.875774001848595,0.2189435004621487
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,6,5,diagnostic_only_hkt_gate_failed,1.6821682480635321e-6,-5.774130568852421,5.413777633469958e-7,-6.266499586493153,0.25230933518522314,0.03361200191163823,0.8747893330943396,0.21869733327358484
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,7,6,diagnostic_only_hkt_gate_failed,2.1055631816159018e-6,-5.676631722177483,6.776403532531481e-7,-6.169000739818215,0.2516959489871301,0.03337992501797823,0.8732640958766079,0.21831602396915192
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,8,7,diagnostic_only_hkt_gate_failed,2.633969039613097e-6,-5.5793893341594325,8.476989558164082e-7,-6.071758351800165,0.25095701834588247,0.03315898876337323,0.8711921183300373,0.21779802958250927
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,9,8,diagnostic_only_hkt_gate_failed,3.2927067651855114e-6,-5.482446944032188,1.0597026937975638e-6,-5.97481596167292,0.2500931923137476,0.03294900866131027,0.8685767346097495,0.21714418365243732
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,10,9,diagnostic_only_hkt_gate_failed,4.112941908088761e-6,-5.385847424498766,1.3236816790118854e-6,-5.878216442139498,0.24910664732607601,0.032749682227539725,0.8654278603941452,0.21635696509853625
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,11,10,diagnostic_only_hkt_gate_failed,5.132954054337906e-6,-5.289632623141696,1.6519555570611372e-6,-5.782001640782427,0.24800062073405998,0.03256061861207229,0.8617600084879509,0.21544000212198766
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,12,11,diagnostic_only_hkt_gate_failed,6.399659785102424e-6,-5.1938431131067375,2.0596236462249607e-6,-5.686212130747469,0.24677909004348356,0.03238136277539261,0.857590909072364,0.21439772726809095
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,13,12,diagnostic_only_hkt_gate_failed,7.970434246570697e-6,-5.098518016652579,2.56515117930687e-6,-5.590887034293312,0.2454465571943098,0.03221141508057681,0.8529405684549322,0.21323514211373298
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,14,13,diagnostic_only_hkt_gate_failed,9.915283136993261e-6,-5.003694879736226,3.1910683213982884e-6,-5.496063897376958,0.24400789596367783,0.032050247167662575,0.8478305951840612,0.21195764879601525
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,15,14,diagnostic_only_hkt_gate_failed,1.2319424481337577e-5,-4.90940958035483,3.9648010709430945e-6,-5.401778597995563,0.24246824938106187,0.03189731481691716,0.8422837382565792,0.21057093456414475
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,16,15,diagnostic_only_hkt_gate_failed,1.52863478625899e-5,-4.8156962616498875,4.919655822251909e-6,-5.30806527929062,0.24083295333697285,0.031752068121005596,0.8363235408638694,0.2090808852159673
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,17,16,diagnostic_only_hkt_gate_failed,1.894142793910013e-5,-4.722587283902143,6.095982315724362e-6,-5.214956301542876,0.23910747742796498,0.03161395941901207,0.829974072035812,0.20749351800895294
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,18,17,diagnostic_only_hkt_gate_failed,2.3436179139592856e-5,-4.6301131910263855,7.542542940397426e-6,-5.122482208667117,0.23729737879024346,0.031482449543077794,0.8232597169886627,0.20581492924716563
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,19,18,diagnostic_only_hkt_gate_failed,2.8953249333419554e-5,-4.538302689677977,9.31811986333639e-6,-5.030671707318709,0.235408261771912,0.03135701267955038,0.8162049963694469,0.20405124909236166
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,20,19,diagnostic_only_hkt_gate_failed,3.5712262018189886e-5,-4.44718264068078,1.149339524017654e-5,-4.939551658321512,0.23344573891983345,0.03123713987952513,0.8088343961612334,0.2022085990403083
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,21,20,diagnostic_only_hkt_gate_failed,4.3976629241745176e-5,-4.356778061874083,1.4153143840304442e-5,-4.8491470795148155,0.23141539506362932,0.03112234176027623,0.8011722132134126,0.2002930533033531
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,22,21,diagnostic_only_hkt_gate_failed,5.406147074338788e-5,-4.26711214348655,1.7398781690236132e-5,-4.759481161127282,0.22932274882199505,0.031012150108629156,0.7932423948534639,0.19831059871336593
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,23,22,diagnostic_only_hkt_gate_failed,6.63427891061099e-5,-4.1782062743309965,2.13513189431636e-5,-4.670575291971728,0.22717321955626,0.03090611915377151,0.7850684016099542,0.1962671004024885
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,24,23,diagnostic_only_hkt_gate_failed,8.126806519991805e-5,-4.090080079646721,2.6154769845476115e-5,-4.582449097287452,0.22497209259526854,0.030803826040565925,0.7766730662188106,0.1941682665547026
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,25,24,diagnostic_only_hkt_gate_failed,9.936845334360924e-5,-4.002751469861525,3.1980077545954076e-5,-4.495120487502256,0.2227244871545118,0.030704871029633513,0.7680784644995132,0.19201961612487825
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,26,25,diagnostic_only_hkt_gate_failed,0.00012127277077872597,-3.916236699776698,3.902961637437823e-5,-4.40860571741743,0.22043532628381782,0.030608877163214226,0.7593057964824147,0.18982644912060362
pi,0.8,pi_0p800_gamma_0p25,π = 0.8,0.8,0.25,105,27,26,diagnostic_only_hkt_gate_failed,0.00014772349132400066,-3.830550436704581,4.7542339132165296e-5,-4.322919454345313,0.2181093115579629,0.030515489671138932,0.7503752875472963,0.18759382188682402
