sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.617714839040296,-0.20921196570794304,0.1321550327863785,-0.8789162932228978,0.07436639310356778,0.020448737415980887,0.16175296706276068,0.05391765568758689
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.6618891540123324,-0.17921473538133473,0.1416057658341958,-0.8489190628962896,0.07151247174289536,0.02011445826701055,0.15419404042765444,0.05139801347588481
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.707365697976566,-0.15035600409250185,0.15133510011397727,-0.8200603316074567,0.06870719015194235,0.019773176802219784,0.14680204004916772,0.04893401334972257
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.754019239354143,-0.12261757264648612,0.16131624335465655,-0.792321900161441,0.06595392102137604,0.019425184957931815,0.13958620819033263,0.04652873606344421
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.8017153452797531,-0.09597980368396423,0.17152043474525777,-0.7656841311989191,0.06325582085473624,0.01907080366299433,0.13255505157522574,0.04418501719174191
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.8503119199155098,-0.07042173281661021,0.18191727404455646,-0.7401260603315651,0.06061574712505888,0.018710371387432482,0.1257161272128792,0.0419053757376264
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.8996607466355458,-0.0459212279385895,0.1924750515188487,-0.7156255554535443,0.05803614598856795,0.018344224979898145,0.11907576302600942,0.039691921008669806
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.949608919158503,-0.02245521494317667,0.20316105412103072,-0.6921595424581316,0.05551889721736541,0.01797266818581171,0.11263868709466113,0.037546229031553705
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.21394181333202109,-0.6697043275149549,0.053065087979745525,0.017595920297031338,0.1064075030481426,0.0354691676827142
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.05067467291997388,0.017214032671621842,0.10038192074505613,0.03346064024835204
gamma,0.25,pi_0p750_gamma_0p25,γ = 0.25 (AHP),0.75,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.048345954153421904,0.016826753369061337,0.0945576023530817,0.03151920078436056
