sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,75,74,0.17978690768199904,0.011827199628737867,0.03797047503551494,-0.026143275406777067,0.1679597080532612,0.22020115723674608,-0.026517400057792316,-0.02572404912569257,4.804638325524951,1.51664763989053,0.26092175888769226,0.0542486184035055
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,76,75,0.18233725646838056,0.013863977625945422,0.039117896657088994,-0.025253919031143567,0.16847327884243513,0.21889458760523534,-0.02502563139654775,-0.02539567736625248,5.006176109135605,1.5518129863892771,0.2604563396472093,0.05169065014958561
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,77,76,0.18481261694431325,0.01592367054822917,0.04029027761306916,-0.02436660706483998,0.1688889463960841,0.2175199354398369,-0.023579414221995526,-0.025051574821757273,5.222355608250525,1.5895298390750139,0.25997671045944387,0.04919697251200145
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,78,77,0.18721279736768173,0.018004628509328106,0.041486940158815,-0.023482311649486894,0.1692081688583536,0.216077506141498,-0.0221813598379113,-0.02468797744523308,5.45451345618181,1.6300229179073389,0.2594803556616537,0.046769931368274835
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,79,78,0.18953772076203781,0.020104778808115308,0.042706874292254456,-0.022602095484139148,0.1694329419539225,0.2145677235237808,-0.020833915044639453,-0.02430086652521886,5.704124014866015,1.6735388351967224,0.2589646509266363,0.044411859381826804
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,80,79,0.1917874028093504,0.02222158453665071,0.043948702871192416,-0.02172711833454171,0.16956581827269968,0.212991247603227,-0.019539322181195494,-0.023886107149331856,5.972815454007567,1.7203482659224025,0.2584269443420713,0.042125041497644636
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,81,80,0.19396193087919403,0.024352013898424084,0.04521065313251467,-0.020858639234090585,0.16960991698076994,0.21134910407421453,-0.018299575389132742,-0.02343961170431186,6.262387889933506,1.7707483531738013,0.2578646555754188,0.0399116723509378
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,82,81,0.19606143621369534,0.02649251798976365,0.04649053321420531,-0.01999801522444166,0.16956891822393175,0.20964282754868133,-0.017116372554859104,-0.022957536769890558,6.574834065556553,1.825065351138192,0.2572753937954531,0.03777380588751441
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,83,82,0.19808607066676995,0.02863902644327832,0.04778572088438534,-0.019146694441107028,0.16944704422349158,0.20787460142793357,-0.01599106824640141,-0.022436488958040644,6.912362688778574,1.8836575719099946,0.25665708439928947,0.03571330030418496
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,84,83,0.20003598285579757,0.030786959788283004,0.04909316420056983,-0.018306204412286836,0.1692490230675146,0.20604738974285133,-0.014924629013111009,-0.021873737662225792,7.277424926985137,1.9469186590692207,0.2560080995860144,0.033731760535310046
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,85,84,0.20191129824259424,0.03293126294338821,0.050409398041898604,-0.017478135098510397,0.16898003529920608,0.20416504634358812,-0.013917595311231008,-0.021267415733151142,7.672744394725752,2.0152812500651733,0.2553273820749743,0.031830482061091486
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,86,85,0.20371210788938754,0.035066462142796816,0.05173057882433625,-0.016664116681539432,0.16864564574659074,0.20223238823838763,-0.012970054345002865,-0.020616688146794106,8.101350962570125,2.089221094199461,0.2546145510536876,0.030010400321502335
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,87,86,0.20543846151790374,0.037186742481363576,0.05305253613878094,-0.01586579365741736,0.1682517190365402,0.20025522687228797,-0.012081625242767638,-0.019921882592980174,8.566619010747415,2.169261679901018,0.25386998286325496,0.028272048697009288
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,88,87,0.2070903694594375,0.03928604602062283,0.054370841749647764,-0.015084795729024927,0.16780432343881474,0.1982403480458323,-0.011251459652668647,-0.01918456495434898,9.072310557553276,2.255979456037914,0.25309485753614847,0.026615528622887626
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,89,88,0.20866781017671587,0.04135818548233888,0.0556808927163756,-0.014322707234036705,0.16730962469437702,0.19619543945375306,-0.010478257873059466,-0.018407556886316626,9.622623983139455,2.3500097201930474,0.2522911669118769,0.02504049367835843
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,90,89,0.21017074429221314,0.043396968320316774,0.056978004624369624,-0.013581036304052836,0.1667737759718964,0.1941289674903942,-0.00976030064839402,-0.01759489087010383,10.222249018088679,2.4520532553571086,0.25146168195134116,0.023546148969902224
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,91,90,0.21159912993471813,0.0453963244999208,0.058257510112909056,-0.012861185612988251,0.16620280543479732,0.19205000968948593,-0.009095494271003812,-0.016751709983684835,10.876429006870545,2.5628838024871685,0.25060988079974567,0.022131265304190028
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,92,91,0.21295293819388794,0.04735043048288994,0.059514856344634146,-0.012164425861744203,0.165602507710998,0.1899680521958724,-0.008481426915040226,-0.015884117569834186,11.591031474552056,2.683356451038671,0.24973984064139526,0.020794207224577123
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,93,92,0.21423216041745938,0.0492538192748348,0.06074569285993119,-0.011491873585096395,0.1649783411426246,0.18789276597271284,-0.007915431985702865,-0.014998992844385406,12.37262855650188,2.8144170025094812,0.24885609850202595,0.01953297228530185
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,94,93,0.21543680294569628,0.051101469198225516,0.0619459432142288,-0.010844474016003289,0.16433533374747078,0.18583377248517474,-0.00739465534291036,-0.014103783394793649,13.228589058821335,2.957112367145378,0.2479634851527911,0.01834523916646269
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,95,94,0.21656685807840798,0.05288886042364801,0.06311185034142475,-0.010222989917776742,0.16367799765476,0.18380041172750344,-0.0069161221557077586,-0.013206291917035718,14.16718474462292,3.1126019814959647,0.2470669349475426,0.01722842130894387
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,96,95,0.2176222371845654,0.05461198762309704,0.0642399845030839,-0.00962799687998686,0.1630102495614684,0.18180152188631601,-0.006476799770285029,-0.012314472554562625,15.19771443510297,3.2821701477678453,0.24617126977221432,0.016179722963233764
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,97,96,0.21860264443092256,0.05626731354753128,0.06532719898700431,-0.00905988543947303,0.1623353308833913,0.17984523627903906,-0.006073653261400745,-0.011436252134247036,16.33065123889988,3.467239018990217,0.24528094793896882,0.015196194700706734
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,98,97,0.21950735807724506,0.05785164198734076,0.0663705123169294,-0.008518870329588644,0.16165571608990434,0.17793879779416497,-0.005703690783170159,-0.010579390921090476,17.57782106956638,3.669381635103197,0.24439975704619152,0.014274785825297502
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,99,98,0.22033486768924332,0.05936187738200109,0.06736688464983415,-0.008005007267833044,0.16097299030724224,0.17608838386442333,-0.005363996173360679,-0.009751397383820425,18.952625423065538,3.890333843801662,0.24353041154570731,0.013412391569409899
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,100,99,0.22108228589594062,0.06079461946246738,0.06831283747685503,-0.00751821801438764,0.16028766643347325,0.17429892510096387,-0.0050517463961082315,-0.008959512271382404,20.470329609651536,4.132002926232011,0.24267398729526138,0.012605893411050128
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,101,100,0.22174440570567489,0.06214551001505742,0.0692038350746964,-0.007058325059638959,0.15959889569061747,0.17257388734800902,-0.0047642108332845625,-0.008210780824107023,22.14845182293827,4.396468953852196,0.24182908133538986,0.011852190899457082
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,102,101,0.22231219876171573,0.06340819823401302,0.07003329652453652,-0.006625098290523495,0.15890400052770276,0.1709149679755898,-0.004498727598247429,-0.007512239849639635,24.00731302486713,4.685971743475878,0.24099051655620057,0.011148222530628128
