date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions,classification
2015-01-01,2008M01-2023M09,Mainland China,1239.100000,0.1992538633,6218.700000,Stable panel of economies reported in every month
2015-01-01,2008M01-2023M09,Japan,1238.600000,0.1991734607,6218.700000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,All other foreign,3017.300000,0.4895512217,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,South Korea,63.800000,0.0103514294,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,Singapore,109.700000,0.0177986176,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,Taiwan,165.900000,0.0269169614,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,Hong Kong,175.400000,0.0284583185,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,United Kingdom,183.200000,0.0297238537,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,Mainland China,1223.700000,0.1985430120,6163.400000,Stable panel of economies reported in every month
2015-02-01,2008M01-2023M09,Japan,1224.400000,0.1986565857,6163.400000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,All other foreign,2970.000000,0.4811586690,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,South Korea,67.200000,0.0108868224,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,Singapore,110.600000,0.0179178952,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,Taiwan,168.200000,0.0272494573,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,Hong Kong,180.700000,0.0292745359,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,United Kingdom,190.200000,0.0308135956,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,Mainland China,1261.000000,0.2042899264,6172.600000,Stable panel of economies reported in every month
2015-03-01,2008M01-2023M09,Japan,1224.700000,0.1984090983,6172.600000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,All other foreign,2937.900000,0.4786490493,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,South Korea,71.800000,0.0116978120,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,Singapore,109.700000,0.0178725623,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,Taiwan,170.300000,0.0277456459,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,Hong Kong,183.100000,0.0298310497,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,United Kingdom,185.800000,0.0302709396,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,Mainland China,1263.400000,0.2058358722,6137.900000,Stable panel of economies reported in every month
2015-04-01,2008M01-2023M09,Japan,1215.900000,0.1980970690,6137.900000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,All other foreign,2914.300000,0.4750440112,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,South Korea,74.300000,0.0121112343,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,Singapore,110.300000,0.0179793962,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,Taiwan,174.200000,0.0283953837,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,Hong Kong,186.300000,0.0303677381,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,United Kingdom,190.200000,0.0310034557,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,Mainland China,1270.300000,0.2070646150,6134.800000,Stable panel of economies reported in every month
2015-05-01,2008M01-2023M09,Japan,1214.900000,0.1980341657,6134.800000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,All other foreign,2940.200000,0.4772277228,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,South Korea,76.700000,0.0124492777,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,Singapore,113.600000,0.0184385652,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,Taiwan,175.600000,0.0285018666,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,Hong Kong,181.300000,0.0294270411,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,United Kingdom,205.300000,0.0333225126,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,Mainland China,1271.200000,0.2063301412,6161.000000,Stable panel of economies reported in every month
2015-06-01,2008M01-2023M09,Japan,1197.100000,0.1943028729,6161.000000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,All other foreign,2902.100000,0.4744008893,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,South Korea,74.400000,0.0121620296,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,Singapore,112.700000,0.0184228594,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,Taiwan,172.400000,0.0281819073,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,Hong Kong,182.800000,0.0298819760,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,United Kingdom,203.400000,0.0332494197,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,Mainland China,1268.800000,0.2074083761,6117.400000,Stable panel of economies reported in every month
2015-07-01,2008M01-2023M09,Japan,1200.800000,0.1962925426,6117.400000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,All other foreign,2865.100000,0.4697193259,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,South Korea,72.100000,0.0118204472,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,Singapore,116.000000,0.0190176405,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,Taiwan,172.500000,0.0282805430,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,Hong Kong,193.200000,0.0316742081,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,United Kingdom,213.200000,0.0349531117,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,Mainland China,1270.500000,0.2082923470,6099.600000,Stable panel of economies reported in every month
2015-08-01,2008M01-2023M09,Japan,1197.000000,0.1962423765,6099.600000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,All other foreign,2896.000000,0.4744429882,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,South Korea,69.400000,0.0113695937,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,Singapore,122.900000,0.0201343381,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,Taiwan,178.100000,0.0291775885,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,Hong Kong,198.600000,0.0325360419,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,United Kingdom,203.900000,0.0334043250,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,Mainland China,1258.000000,0.2060943644,6104.000000,Stable panel of economies reported in every month
2015-09-01,2008M01-2023M09,Japan,1177.100000,0.1928407602,6104.000000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,All other foreign,2884.900000,0.4772137032,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,South Korea,69.100000,0.0114303674,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,Singapore,111.600000,0.0184606223,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,Taiwan,178.100000,0.0294609035,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,Hong Kong,197.000000,0.0325872992,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,United Kingdom,200.600000,0.0331828032,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,Mainland China,1254.800000,0.2075662085,6045.300000,Stable panel of economies reported in every month
2015-10-01,2008M01-2023M09,Japan,1149.200000,0.1900980927,6045.300000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,All other foreign,2954.600000,0.4825097168,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,South Korea,72.600000,0.0118561583,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,Singapore,108.300000,0.0176862527,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,Taiwan,177.500000,0.0289871640,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,Hong Kong,196.500000,0.0320900154,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,United Kingdom,204.500000,0.0333964791,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,Mainland China,1264.500000,0.2065029232,6123.400000,Stable panel of economies reported in every month
2015-11-01,2008M01-2023M09,Japan,1144.900000,0.1869712905,6123.400000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,All other foreign,3004.900000,0.4890628560,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,South Korea,74.600000,0.0121415319,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,Singapore,110.300000,0.0179518896,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,Taiwan,178.700000,0.0290843397,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,Hong Kong,200.100000,0.0325672992,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,United Kingdom,207.100000,0.0337065851,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,Mainland China,1246.100000,0.2028091533,6144.200000,Stable panel of economies reported in every month
2015-12-01,2008M01-2023M09,Japan,1122.400000,0.1826763452,6144.200000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,All other foreign,3038.300000,0.4914434524,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,South Korea,74.200000,0.0120018116,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,Singapore,113.900000,0.0184232660,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,Taiwan,183.300000,0.0296486801,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,Hong Kong,201.500000,0.0325925207,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,United Kingdom,209.600000,0.0339026915,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,Mainland China,1238.000000,0.2002458592,6182.400000,Stable panel of economies reported in every month
2016-01-01,2008M01-2023M09,Japan,1123.600000,0.1817417184,6182.400000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,All other foreign,3051.500000,0.4889049107,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,South Korea,78.200000,0.0125290395,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,Singapore,111.500000,0.0178642954,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,Taiwan,182.700000,0.0292718097,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,Hong Kong,201.500000,0.0322839061,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,United Kingdom,230.600000,0.0369462469,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,Mainland China,1252.300000,0.2006408716,6241.500000,Stable panel of economies reported in every month
2016-02-01,2008M01-2023M09,Japan,1133.200000,0.1815589201,6241.500000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,All other foreign,3097.400000,0.4928712367,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,South Korea,84.100000,0.0133823436,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,Singapore,112.700000,0.0179332951,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,Taiwan,182.300000,0.0290083381,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,Hong Kong,199.700000,0.0317770988,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,United Kingdom,226.500000,0.0360416269,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,Mainland China,1244.600000,0.1980459551,6284.400000,Stable panel of economies reported in every month
2016-03-01,2008M01-2023M09,Japan,1137.100000,0.1809401057,6284.400000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,All other foreign,3062.600000,0.4910609778,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,South Korea,83.000000,0.0133083201,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,Singapore,109.400000,0.0175413279,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,Taiwan,185.200000,0.0296951914,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,Hong Kong,194.500000,0.0311863646,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,United Kingdom,216.400000,0.0346978370,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,Mainland China,1242.800000,0.1992720509,6236.700000,Stable panel of economies reported in every month
2016-04-01,2008M01-2023M09,Japan,1142.800000,0.1832379303,6236.700000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,All other foreign,3050.800000,0.4914066653,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,South Korea,80.500000,0.0129665126,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,Singapore,109.300000,0.0176054637,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,Taiwan,181.500000,0.0292350563,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,Hong Kong,191.900000,0.0309102331,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,United Kingdom,217.100000,0.0349693153,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,Mainland China,1244.000000,0.2003769148,6208.300000,Stable panel of economies reported in every month
2016-05-01,2008M01-2023M09,Japan,1133.200000,0.1825298391,6208.300000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,All other foreign,3097.400000,0.4932872545,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,South Korea,82.100000,0.0130751222,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,Singapore,107.700000,0.0171521396,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,Taiwan,187.900000,0.0299246707,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,Hong Kong,184.700000,0.0294150436,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,United Kingdom,231.400000,0.0368524152,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,Mainland China,1240.800000,0.1976079374,6279.100000,Stable panel of economies reported in every month
2016-06-01,2008M01-2023M09,Japan,1147.100000,0.1826854167,6279.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,All other foreign,3093.600000,0.4951265185,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,South Korea,85.900000,0.0137481794,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,Singapore,103.500000,0.0165650358,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,Taiwan,192.100000,0.0307453466,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,Hong Kong,189.600000,0.0303452249,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,United Kingdom,210.000000,0.0336102175,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,Mainland China,1218.800000,0.1950673005,6248.100000,Stable panel of economies reported in every month
2016-07-01,2008M01-2023M09,Japan,1154.600000,0.1847921768,6248.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,All other foreign,3085.500000,0.4978941763,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,South Korea,90.200000,0.0145551952,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,Singapore,105.900000,0.0170886382,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,Taiwan,190.000000,0.0306595020,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,Hong Kong,191.500000,0.0309015507,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,United Kingdom,204.900000,0.0330638524,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,Mainland China,1185.100000,0.1912346097,6197.100000,Stable panel of economies reported in every month
2016-08-01,2008M01-2023M09,Japan,1144.000000,0.1846024754,6197.100000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,All other foreign,3075.900000,0.4996669861,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,South Korea,88.500000,0.0143764519,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,Singapore,101.400000,0.0164720025,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,Taiwan,189.300000,0.0307509869,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,Hong Kong,189.800000,0.0308322097,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,United Kingdom,217.600000,0.0353482025,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,Mainland China,1157.000000,0.1879497718,6155.900000,Stable panel of economies reported in every month
2016-09-01,2008M01-2023M09,Japan,1136.400000,0.1846033886,6155.900000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,All other foreign,3027.900000,0.5010093322,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,South Korea,86.700000,0.0143457542,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,Singapore,99.200000,0.0164140578,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,Taiwan,188.600000,0.0312065656,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,Hong Kong,186.300000,0.0308259977,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,United Kingdom,207.300000,0.0343007479,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,Mainland China,1115.700000,0.1846085115,6043.600000,Stable panel of economies reported in every month
2016-10-01,2008M01-2023M09,Japan,1131.900000,0.1872890330,6043.600000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,All other foreign,3028.800000,0.5087854863,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,South Korea,85.000000,0.0142785150,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,Singapore,96.900000,0.0162775071,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,Taiwan,183.100000,0.0307576012,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,Hong Kong,185.500000,0.0311607593,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,United Kingdom,215.800000,0.0362506299,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,Mainland China,1049.300000,0.1762640685,5953.000000,Stable panel of economies reported in every month
2016-11-01,2008M01-2023M09,Japan,1108.600000,0.1862254326,5953.000000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,All other foreign,3060.300000,0.5098120877,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,South Korea,93.200000,0.0155260878,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,Singapore,102.200000,0.0170253882,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,Taiwan,189.300000,0.0315352835,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,Hong Kong,191.400000,0.0318851203,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,United Kingdom,217.200000,0.0361831145,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,Mainland China,1058.400000,0.1763177184,6002.800000,Stable panel of economies reported in every month
2016-12-01,2008M01-2023M09,Japan,1090.800000,0.1817151996,6002.800000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,All other foreign,3009.600000,0.5058831440,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,South Korea,95.600000,0.0160693875,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,Singapore,103.300000,0.0173636792,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,Taiwan,183.600000,0.0308612923,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,Hong Kong,189.400000,0.0318362133,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,United Kingdom,214.100000,0.0359880320,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,Mainland China,1051.100000,0.1766792174,5949.200000,Stable panel of economies reported in every month
2017-01-01,2008M01-2023M09,Japan,1102.500000,0.1853190345,5949.200000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,All other foreign,3034.600000,0.5047151767,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,South Korea,96.900000,0.0161164241,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,Singapore,107.400000,0.0178627859,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,Taiwan,183.600000,0.0305363825,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,Hong Kong,197.100000,0.0327817048,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,United Kingdom,217.500000,0.0361746362,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,Mainland China,1059.700000,0.1762494802,6012.500000,Stable panel of economies reported in every month
2017-02-01,2008M01-2023M09,Japan,1115.700000,0.1855634096,6012.500000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,All other foreign,3059.100000,0.5035306898,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,South Korea,97.100000,0.0159827498,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,Singapore,103.100000,0.0169703554,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,Taiwan,183.800000,0.0302536500,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,Hong Kong,195.100000,0.0321136405,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,United Kingdom,228.300000,0.0375783912,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,Mainland China,1088.100000,0.1791022666,6075.300000,Stable panel of economies reported in every month
2017-03-01,2008M01-2023M09,Japan,1120.700000,0.1844682567,6075.300000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,All other foreign,3046.700000,0.5027142975,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,South Korea,93.800000,0.0154772709,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,Singapore,107.000000,0.0176553090,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,Taiwan,185.600000,0.0306245359,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,Hong Kong,196.800000,0.0324725683,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,United Kingdom,231.500000,0.0381981685,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,Mainland China,1092.200000,0.1802161538,6060.500000,Stable panel of economies reported in every month
2017-04-01,2008M01-2023M09,Japan,1106.900000,0.1826416962,6060.500000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,All other foreign,3072.500000,0.5029958745,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,South Korea,100.100000,0.0163872700,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,Singapore,107.900000,0.0176642001,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,Taiwan,181.200000,0.0296640692,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,Hong Kong,196.600000,0.0321851876,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,United Kingdom,236.400000,0.0387008054,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,Mainland China,1102.200000,0.1804400498,6108.400000,Stable panel of economies reported in every month
2017-05-01,2008M01-2023M09,Japan,1111.500000,0.1819625434,6108.400000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,All other foreign,3088.900000,0.5021050407,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,South Korea,96.800000,0.0157349762,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,Singapore,106.400000,0.0172954697,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,Taiwan,185.900000,0.0302183065,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,Hong Kong,201.100000,0.0326890879,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,United Kingdom,236.000000,0.0383621320,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,Mainland China,1146.500000,0.1863651880,6151.900000,Stable panel of economies reported in every month
2017-06-01,2008M01-2023M09,Japan,1090.300000,0.1772297989,6151.900000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,All other foreign,3129.400000,0.5022952714,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,South Korea,97.900000,0.0157137813,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,Singapore,112.300000,0.0180251035,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,Taiwan,184.100000,0.0295496132,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,Hong Kong,196.700000,0.0315720202,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,United Kingdom,229.600000,0.0368527495,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,Mainland China,1166.900000,0.1872973580,6230.200000,Stable panel of economies reported in every month
2017-07-01,2008M01-2023M09,Japan,1113.300000,0.1786941029,6230.200000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,All other foreign,3130.200000,0.5008800845,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,South Korea,95.000000,0.0152014593,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,Singapore,119.300000,0.0190898326,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,Taiwan,182.000000,0.0291227958,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,Hong Kong,194.500000,0.0311229878,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,United Kingdom,225.000000,0.0360034563,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,Mainland China,1201.700000,0.1922904599,6249.400000,Stable panel of economies reported in every month
2017-08-01,2008M01-2023M09,Japan,1101.700000,0.1762889237,6249.400000,Stable panel of economies reported in every month
2017-09-01,2008M01-2023M09,All other foreign,3188.400000,0.5059426522,6301.900000,Stable panel of economies reported in every month
2017-09-01,2008M01-2023M09,South Korea,94.300000,0.0149637411,6301.900000,Stable panel of economies reported in every month
2017-09-01,2008M01-2023M09,Singapore,125.200000,0.0198670242,6301.900000,Stable panel of economies reported in every month
