date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions,classification
2015-09-01,2008M01-2023M09,Canada & other advanced,187.700000,0.0307503277,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Commodity exporters,260.400000,0.0426605505,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Core EU-27 (identifiable),288.600000,0.0472804718,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Financial/offshore centres,1418.500000,0.2323885976,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Other East Asian exporters,247.500000,0.0405471822,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,United Kingdom,203.900000,0.0334043250,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Mainland China,1258.000000,0.2060943644,6104.000000,Economic-function and custody-role grouping
2015-09-01,2008M01-2023M09,Japan,1177.100000,0.1928407602,6104.000000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,All other foreign,1043.500000,0.1726134352,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Canada & other advanced,180.700000,0.0298909897,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Commodity exporters,260.700000,0.0431244107,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Core EU-27 (identifiable),288.500000,0.0477230245,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Financial/offshore centres,1420.100000,0.2349097646,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Other East Asian exporters,247.200000,0.0408912709,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,United Kingdom,200.600000,0.0331828032,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Mainland China,1254.800000,0.2075662085,6045.300000,Economic-function and custody-role grouping
2015-10-01,2008M01-2023M09,Japan,1149.200000,0.1900980927,6045.300000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,All other foreign,1062.900000,0.1735800372,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Canada & other advanced,186.300000,0.0304242741,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Commodity exporters,257.600000,0.0420681321,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Core EU-27 (identifiable),298.500000,0.0487474279,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Financial/offshore centres,1454.100000,0.2374661136,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Other East Asian exporters,250.100000,0.0408433223,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,United Kingdom,204.500000,0.0333964791,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Mainland China,1264.500000,0.2065029232,6123.400000,Economic-function and custody-role grouping
2015-11-01,2008M01-2023M09,Japan,1144.900000,0.1869712905,6123.400000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,All other foreign,1081.000000,0.1759382833,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Canada & other advanced,192.900000,0.0313954624,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Commodity exporters,259.200000,0.0421861268,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Core EU-27 (identifiable),295.700000,0.0481266886,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Financial/offshore centres,1486.500000,0.2419354839,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Other East Asian exporters,253.300000,0.0412258716,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,United Kingdom,207.100000,0.0337065851,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Mainland China,1246.100000,0.2028091533,6144.200000,Economic-function and custody-role grouping
2015-12-01,2008M01-2023M09,Japan,1122.400000,0.1826763452,6144.200000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,All other foreign,1084.000000,0.1753364389,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Canada & other advanced,189.300000,0.0306191770,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Commodity exporters,259.900000,0.0420386905,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Core EU-27 (identifiable),316.400000,0.0511775362,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Financial/offshore centres,1504.100000,0.2432873965,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Other East Asian exporters,257.500000,0.0416504917,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,United Kingdom,209.600000,0.0339026915,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Mainland China,1238.000000,0.2002458592,6182.400000,Economic-function and custody-role grouping
2016-01-01,2008M01-2023M09,Japan,1123.600000,0.1817417184,6182.400000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,All other foreign,1060.200000,0.1698630137,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Canada & other advanced,191.200000,0.0306336618,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Commodity exporters,249.900000,0.0400384523,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Core EU-27 (identifiable),339.200000,0.0543459104,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Financial/offshore centres,1524.000000,0.2441720740,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Other East Asian exporters,260.900000,0.0418008492,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,United Kingdom,230.600000,0.0369462469,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Mainland China,1252.300000,0.2006408716,6241.500000,Economic-function and custody-role grouping
2016-02-01,2008M01-2023M09,Japan,1133.200000,0.1815589201,6241.500000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,All other foreign,1056.700000,0.1681465215,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Canada & other advanced,213.900000,0.0340366622,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Commodity exporters,239.800000,0.0381579785,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Core EU-27 (identifiable),339.900000,0.0540863090,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Financial/offshore centres,1559.500000,0.2481541595,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Other East Asian exporters,266.400000,0.0423906817,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,United Kingdom,226.500000,0.0360416269,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Mainland China,1244.600000,0.1980459551,6284.400000,Economic-function and custody-role grouping
2016-03-01,2008M01-2023M09,Japan,1137.100000,0.1809401057,6284.400000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,All other foreign,1051.500000,0.1685987782,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Canada & other advanced,205.900000,0.0330142543,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Commodity exporters,236.700000,0.0379527635,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Core EU-27 (identifiable),336.000000,0.0538746452,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Financial/offshore centres,1536.400000,0.2463482290,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Other East Asian exporters,268.200000,0.0430035115,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,United Kingdom,216.400000,0.0346978370,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Mainland China,1242.800000,0.1992720509,6236.700000,Economic-function and custody-role grouping
2016-04-01,2008M01-2023M09,Japan,1142.800000,0.1832379303,6236.700000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,All other foreign,1046.100000,0.1685002336,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Canada & other advanced,198.900000,0.0320377559,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Commodity exporters,226.900000,0.0365478472,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Core EU-27 (identifiable),342.700000,0.0552002964,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Financial/offshore centres,1537.400000,0.2476362289,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Other East Asian exporters,262.000000,0.0422015689,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,United Kingdom,217.100000,0.0349693153,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Mainland China,1244.000000,0.2003769148,6208.300000,Economic-function and custody-role grouping
2016-05-01,2008M01-2023M09,Japan,1133.200000,0.1825298391,6208.300000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,All other foreign,1049.100000,0.1670780844,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Canada & other advanced,206.000000,0.0328072494,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Commodity exporters,225.800000,0.0359605676,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Core EU-27 (identifiable),337.200000,0.0537019637,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Financial/offshore centres,1571.700000,0.2503065726,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Other East Asian exporters,270.000000,0.0429997930,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,United Kingdom,231.400000,0.0368524152,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Mainland China,1240.800000,0.1976079374,6279.100000,Economic-function and custody-role grouping
2016-06-01,2008M01-2023M09,Japan,1147.100000,0.1826854167,6279.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,All other foreign,1055.400000,0.1689153503,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Canada & other advanced,195.100000,0.0312254925,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Commodity exporters,227.400000,0.0363950641,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Core EU-27 (identifiable),346.000000,0.0553768346,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Financial/offshore centres,1562.800000,0.2501240377,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Other East Asian exporters,278.000000,0.0444935260,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,United Kingdom,210.000000,0.0336102175,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Mainland China,1218.800000,0.1950673005,6248.100000,Economic-function and custody-role grouping
2016-07-01,2008M01-2023M09,Japan,1154.600000,0.1847921768,6248.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,All other foreign,1045.900000,0.1687724904,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Canada & other advanced,195.100000,0.0314824676,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Commodity exporters,221.500000,0.0357425247,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Core EU-27 (identifiable),358.700000,0.0578819125,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Financial/offshore centres,1561.700000,0.2520049701,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Other East Asian exporters,280.200000,0.0452146972,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,United Kingdom,204.900000,0.0330638524,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Mainland China,1185.100000,0.1912346097,6197.100000,Economic-function and custody-role grouping
2016-08-01,2008M01-2023M09,Japan,1144.000000,0.1846024754,6197.100000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,All other foreign,1039.300000,0.1688299030,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Canada & other advanced,205.100000,0.0333176302,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Commodity exporters,215.600000,0.0350233110,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Core EU-27 (identifiable),353.900000,0.0574895629,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Financial/offshore centres,1553.200000,0.2523107913,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Other East Asian exporters,277.800000,0.0451274387,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,United Kingdom,217.600000,0.0353482025,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Mainland China,1157.000000,0.1879497718,6155.900000,Economic-function and custody-role grouping
2016-09-01,2008M01-2023M09,Japan,1136.400000,0.1846033886,6155.900000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,All other foreign,1045.900000,0.1730591038,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Canada & other advanced,196.900000,0.0325799193,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Commodity exporters,222.800000,0.0368654444,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Core EU-27 (identifiable),336.800000,0.0557283738,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Financial/offshore centres,1511.000000,0.2500165464,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Other East Asian exporters,275.300000,0.0455523198,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,United Kingdom,207.300000,0.0343007479,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Mainland China,1115.700000,0.1846085115,6043.600000,Economic-function and custody-role grouping
2016-10-01,2008M01-2023M09,Japan,1131.900000,0.1872890330,6043.600000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,All other foreign,1055.000000,0.1772215690,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Canada & other advanced,194.800000,0.0327229968,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Commodity exporters,221.500000,0.0372081304,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Core EU-27 (identifiable),334.300000,0.0561565597,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Financial/offshore centres,1505.600000,0.2529144969,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Other East Asian exporters,268.100000,0.0450361162,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,United Kingdom,215.800000,0.0362506299,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Mainland China,1049.300000,0.1762640685,5953.000000,Economic-function and custody-role grouping
2016-11-01,2008M01-2023M09,Japan,1108.600000,0.1862254326,5953.000000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,All other foreign,1067.800000,0.1778836543,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Canada & other advanced,201.600000,0.0335843273,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Commodity exporters,220.400000,0.0367161991,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Core EU-27 (identifiable),324.900000,0.0541247418,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Financial/offshore centres,1539.200000,0.2564136736,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Other East Asian exporters,282.500000,0.0470613714,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,United Kingdom,217.200000,0.0361831145,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Mainland China,1058.400000,0.1763177184,6002.800000,Economic-function and custody-role grouping
2016-12-01,2008M01-2023M09,Japan,1090.800000,0.1817151996,6002.800000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,All other foreign,1068.400000,0.1795871714,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Canada & other advanced,191.000000,0.0321051570,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Commodity exporters,231.200000,0.0388623680,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Core EU-27 (identifiable),300.200000,0.0504605661,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Financial/offshore centres,1511.500000,0.2540677738,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Other East Asian exporters,279.200000,0.0469306798,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,United Kingdom,214.100000,0.0359880320,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Mainland China,1051.100000,0.1766792174,5949.200000,Economic-function and custody-role grouping
2017-01-01,2008M01-2023M09,Japan,1102.500000,0.1853190345,5949.200000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,All other foreign,1064.300000,0.1770145530,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Canada & other advanced,192.600000,0.0320332640,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Commodity exporters,236.300000,0.0393014553,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Core EU-27 (identifiable),304.000000,0.0505613306,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Financial/offshore centres,1541.900000,0.2564490644,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Other East Asian exporters,280.500000,0.0466528067,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,United Kingdom,217.500000,0.0361746362,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Mainland China,1059.700000,0.1762494802,6012.500000,Economic-function and custody-role grouping
2017-02-01,2008M01-2023M09,Japan,1115.700000,0.1855634096,6012.500000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,All other foreign,1074.000000,0.1767813935,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Canada & other advanced,193.600000,0.0318667391,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Commodity exporters,249.300000,0.0410350106,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Core EU-27 (identifiable),313.700000,0.0516353102,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Financial/offshore centres,1526.700000,0.2512962323,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Other East Asian exporters,280.900000,0.0462363998,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,United Kingdom,228.300000,0.0375783912,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Mainland China,1088.100000,0.1791022666,6075.300000,Economic-function and custody-role grouping
2017-03-01,2008M01-2023M09,Japan,1120.700000,0.1844682567,6075.300000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,All other foreign,1097.400000,0.1810741688,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Canada & other advanced,196.500000,0.0324230674,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Commodity exporters,248.100000,0.0409372164,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Core EU-27 (identifiable),308.300000,0.0508703902,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Financial/offshore centres,1500.200000,0.2475373319,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Other East Asian exporters,279.400000,0.0461018068,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,United Kingdom,231.500000,0.0381981685,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Mainland China,1092.200000,0.1802161538,6060.500000,Economic-function and custody-role grouping
2017-04-01,2008M01-2023M09,Japan,1106.900000,0.1826416962,6060.500000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,All other foreign,1103.100000,0.1805873879,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Canada & other advanced,196.400000,0.0321524458,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Commodity exporters,256.300000,0.0419586144,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Core EU-27 (identifiable),310.700000,0.0508643835,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Financial/offshore centres,1510.500000,0.2472824308,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Other East Asian exporters,281.300000,0.0460513391,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,United Kingdom,236.400000,0.0387008054,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Mainland China,1102.200000,0.1804400498,6108.400000,Economic-function and custody-role grouping
2017-05-01,2008M01-2023M09,Japan,1111.500000,0.1819625434,6108.400000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,All other foreign,1097.800000,0.1784489345,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Canada & other advanced,199.200000,0.0323802403,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Commodity exporters,264.100000,0.0429298266,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Core EU-27 (identifiable),306.800000,0.0498707716,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Financial/offshore centres,1528.500000,0.2484598254,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Other East Asian exporters,282.700000,0.0459532827,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,United Kingdom,236.000000,0.0383621320,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Mainland China,1146.500000,0.1863651880,6151.900000,Economic-function and custody-role grouping
2017-06-01,2008M01-2023M09,Japan,1090.300000,0.1772297989,6151.900000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,All other foreign,1116.300000,0.1791756284,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Canada & other advanced,198.700000,0.0318930371,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Commodity exporters,268.400000,0.0430804790,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Core EU-27 (identifiable),324.300000,0.0520529036,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Financial/offshore centres,1530.700000,0.2456903470,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Other East Asian exporters,282.000000,0.0452633944,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,United Kingdom,229.600000,0.0368527495,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Mainland China,1166.900000,0.1872973580,6230.200000,Economic-function and custody-role grouping
2017-07-01,2008M01-2023M09,Japan,1113.300000,0.1786941029,6230.200000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,All other foreign,1122.500000,0.1796172433,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Canada & other advanced,201.200000,0.0321950907,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Commodity exporters,262.200000,0.0419560278,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Core EU-27 (identifiable),321.400000,0.0514289372,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Financial/offshore centres,1536.700000,0.2458956060,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Other East Asian exporters,277.000000,0.0443242551,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,United Kingdom,225.000000,0.0360034563,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Mainland China,1201.700000,0.1922904599,6249.400000,Economic-function and custody-role grouping
2017-08-01,2008M01-2023M09,Japan,1101.700000,0.1762889237,6249.400000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,All other foreign,1151.800000,0.1827702756,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Canada & other advanced,208.500000,0.0330852600,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Commodity exporters,261.000000,0.0414160809,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Core EU-27 (identifiable),327.700000,0.0520001904,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Financial/offshore centres,1559.000000,0.2473857091,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Other East Asian exporters,278.200000,0.0441454165,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,United Kingdom,237.400000,0.0376711785,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Mainland China,1182.300000,0.1876100858,6301.900000,Economic-function and custody-role grouping
2017-09-01,2008M01-2023M09,Japan,1096.000000,0.1739158032,6301.900000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,All other foreign,1146.200000,0.1812431808,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Canada & other advanced,210.000000,0.0332063060,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Commodity exporters,274.400000,0.0433895732,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Core EU-27 (identifiable),324.400000,0.0512958366,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Financial/offshore centres,1578.200000,0.2495532961,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Other East Asian exporters,281.800000,0.0445597002,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,United Kingdom,225.900000,0.0357204978,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Mainland China,1189.200000,0.1880425673,6324.100000,Economic-function and custody-role grouping
2017-10-01,2008M01-2023M09,Japan,1094.000000,0.1729890419,6324.100000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,All other foreign,1144.900000,0.1815514890,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Canada & other advanced,209.200000,0.0331737021,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Commodity exporters,275.200000,0.0436395928,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Core EU-27 (identifiable),320.900000,0.0508864292,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Financial/offshore centres,1579.400000,0.2504519362,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Other East Asian exporters,278.400000,0.0441470299,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,United Kingdom,237.500000,0.0376613491,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Mainland China,1176.600000,0.1865782880,6306.200000,Economic-function and custody-role grouping
2017-11-01,2008M01-2023M09,Japan,1084.100000,0.1719101836,6306.200000,Economic-function and custody-role grouping
