date,AHP_period,foreign_group,value_usd_billions,share_of_foreign_total,foreign_total_usd_billions
2000-03-01,2000M03-2001M12,All other foreign,631.200000,0.5041130900,1252.100000
2000-03-01,2000M03-2001M12,United Kingdom,235.700000,0.1882437505,1252.100000
2000-03-01,2000M03-2001M12,Mainland China,59.400000,0.0474403003,1252.100000
2000-03-01,2000M03-2001M12,Japan,325.800000,0.2602028592,1252.100000
2000-04-01,2000M03-2001M12,All other foreign,617.100000,0.5667187070,1088.900000
2000-04-01,2000M03-2001M12,United Kingdom,77.700000,0.0713564147,1088.900000
2000-04-01,2000M03-2001M12,Mainland China,71.700000,0.0658462669,1088.900000
2000-04-01,2000M03-2001M12,Japan,322.400000,0.2960786114,1088.900000
2000-05-01,2000M03-2001M12,All other foreign,602.800000,0.5622085432,1072.200000
2000-05-01,2000M03-2001M12,United Kingdom,77.500000,0.0722812908,1072.200000
2000-05-01,2000M03-2001M12,Mainland China,72.500000,0.0676179817,1072.200000
2000-05-01,2000M03-2001M12,Japan,319.400000,0.2978921843,1072.200000
2000-06-01,2000M03-2001M12,All other foreign,606.300000,0.5716036580,1060.700000
2000-06-01,2000M03-2001M12,United Kingdom,68.100000,0.0642028849,1060.700000
2000-06-01,2000M03-2001M12,Mainland China,67.500000,0.0636372207,1060.700000
2000-06-01,2000M03-2001M12,Japan,318.800000,0.3005562364,1060.700000
2000-07-01,2000M03-2001M12,All other foreign,606.800000,0.5746756322,1055.900000
2000-07-01,2000M03-2001M12,United Kingdom,63.100000,0.0597594469,1055.900000
2000-07-01,2000M03-2001M12,Mainland China,66.400000,0.0628847429,1055.900000
2000-07-01,2000M03-2001M12,Japan,319.600000,0.3026801780,1055.900000
2000-08-01,2000M03-2001M12,All other foreign,607.100000,0.5760508587,1053.900000
2000-08-01,2000M03-2001M12,United Kingdom,66.400000,0.0630040801,1053.900000
2000-08-01,2000M03-2001M12,Mainland China,62.600000,0.0593984249,1053.900000
2000-08-01,2000M03-2001M12,Japan,317.800000,0.3015466363,1053.900000
2000-09-01,2000M03-2001M12,All other foreign,595.100000,0.5728725452,1038.800000
2000-09-01,2000M03-2001M12,United Kingdom,64.300000,0.0618983442,1038.800000
2000-09-01,2000M03-2001M12,Mainland China,62.100000,0.0597805160,1038.800000
2000-09-01,2000M03-2001M12,Japan,317.300000,0.3054485945,1038.800000
2000-10-01,2000M03-2001M12,All other foreign,597.600000,0.5772797527,1035.200000
2000-10-01,2000M03-2001M12,United Kingdom,60.400000,0.0583462133,1035.200000
2000-10-01,2000M03-2001M12,Mainland China,59.500000,0.0574768161,1035.200000
2000-10-01,2000M03-2001M12,Japan,317.700000,0.3068972179,1035.200000
2000-11-01,2000M03-2001M12,All other foreign,585.900000,0.5738491675,1021.000000
2000-11-01,2000M03-2001M12,United Kingdom,54.500000,0.0533790402,1021.000000
2000-11-01,2000M03-2001M12,Mainland China,58.900000,0.0576885406,1021.000000
2000-11-01,2000M03-2001M12,Japan,321.700000,0.3150832517,1021.000000
2000-12-01,2000M03-2001M12,All other foreign,587.000000,0.5782111899,1015.200000
2000-12-01,2000M03-2001M12,United Kingdom,50.200000,0.0494483846,1015.200000
2000-12-01,2000M03-2001M12,Mainland China,60.300000,0.0593971631,1015.200000
2000-12-01,2000M03-2001M12,Japan,317.700000,0.3129432624,1015.200000
2001-01-01,2000M03-2001M12,All other foreign,589.200000,0.5829046300,1010.800000
2001-01-01,2000M03-2001M12,United Kingdom,47.800000,0.0472892758,1010.800000
2001-01-01,2000M03-2001M12,Mainland China,61.500000,0.0608428967,1010.800000
2001-01-01,2000M03-2001M12,Japan,312.300000,0.3089631975,1010.800000
2001-02-01,2000M03-2001M12,All other foreign,590.800000,0.5818396691,1015.400000
2001-02-01,2000M03-2001M12,United Kingdom,48.400000,0.0476659445,1015.400000
2001-02-01,2000M03-2001M12,Mainland China,63.700000,0.0627338980,1015.400000
2001-02-01,2000M03-2001M12,Japan,312.500000,0.3077604885,1015.400000
2001-03-01,2000M03-2001M12,All other foreign,577.200000,0.5700740741,1012.500000
2001-03-01,2000M03-2001M12,United Kingdom,58.400000,0.0576790123,1012.500000
2001-03-01,2000M03-2001M12,Mainland China,69.800000,0.0689382716,1012.500000
2001-03-01,2000M03-2001M12,Japan,307.100000,0.3033086420,1012.500000
2001-04-01,2000M03-2001M12,All other foreign,558.900000,0.5658027941,987.800000
2001-04-01,2000M03-2001M12,United Kingdom,53.800000,0.0544644665,987.800000
2001-04-01,2000M03-2001M12,Mainland China,69.200000,0.0700546669,987.800000
2001-04-01,2000M03-2001M12,Japan,305.900000,0.3096780725,987.800000
2001-05-01,2000M03-2001M12,All other foreign,555.100000,0.5628675725,986.200000
2001-05-01,2000M03-2001M12,United Kingdom,55.200000,0.0559724194,986.200000
2001-05-01,2000M03-2001M12,Mainland China,69.200000,0.0701683229,986.200000
2001-05-01,2000M03-2001M12,Japan,306.700000,0.3109916853,986.200000
2001-06-01,2000M03-2001M12,All other foreign,558.200000,0.5676802603,983.300000
2001-06-01,2000M03-2001M12,United Kingdom,51.600000,0.0524763551,983.300000
2001-06-01,2000M03-2001M12,Mainland China,72.700000,0.0739347097,983.300000
2001-06-01,2000M03-2001M12,Japan,300.800000,0.3059086749,983.300000
2001-07-01,2000M03-2001M12,All other foreign,562.400000,0.5762885542,975.900000
2001-07-01,2000M03-2001M12,United Kingdom,44.000000,0.0450865867,975.900000
2001-07-01,2000M03-2001M12,Mainland China,74.200000,0.0760323804,975.900000
2001-07-01,2000M03-2001M12,Japan,295.300000,0.3025924787,975.900000
2001-08-01,2000M03-2001M12,All other foreign,587.500000,0.5910462777,994.000000
2001-08-01,2000M03-2001M12,United Kingdom,40.000000,0.0402414487,994.000000
2001-08-01,2000M03-2001M12,Mainland China,73.400000,0.0738430584,994.000000
2001-08-01,2000M03-2001M12,Japan,293.100000,0.2948692153,994.000000
2001-09-01,2000M03-2001M12,All other foreign,585.800000,0.5904051602,992.200000
2001-09-01,2000M03-2001M12,United Kingdom,41.500000,0.0418262447,992.200000
2001-09-01,2000M03-2001M12,Mainland China,72.000000,0.0725660149,992.200000
2001-09-01,2000M03-2001M12,Japan,292.900000,0.2952025801,992.200000
2001-10-01,2000M03-2001M12,All other foreign,579.800000,0.5706692913,1016.000000
2001-10-01,2000M03-2001M12,United Kingdom,49.400000,0.0486220472,1016.000000
2001-10-01,2000M03-2001M12,Mainland China,72.300000,0.0711614173,1016.000000
2001-10-01,2000M03-2001M12,Japan,314.500000,0.3095472441,1016.000000
2001-11-01,2000M03-2001M12,All other foreign,600.500000,0.5794654058,1036.300000
2001-11-01,2000M03-2001M12,United Kingdom,42.500000,0.0410112902,1036.300000
2001-11-01,2000M03-2001M12,Mainland China,77.900000,0.0751712824,1036.300000
2001-11-01,2000M03-2001M12,Japan,315.400000,0.3043520216,1036.300000
2001-12-01,2000M03-2001M12,All other foreign,598.600000,0.5755215845,1040.100000
2001-12-01,2000M03-2001M12,United Kingdom,45.000000,0.0432650707,1040.100000
2001-12-01,2000M03-2001M12,Mainland China,78.600000,0.0755696568,1040.100000
2001-12-01,2000M03-2001M12,Japan,317.900000,0.3056436881,1040.100000
2002-02-01,2002M01-2007M12,All other foreign,593.500000,0.5729870631,1035.800000
2002-02-01,2002M01-2007M12,United Kingdom,53.900000,0.0520370728,1035.800000
2002-02-01,2002M01-2007M12,Mainland China,76.500000,0.0738559567,1035.800000
2002-02-01,2002M01-2007M12,Japan,311.900000,0.3011199073,1035.800000
2002-03-01,2002M01-2007M12,All other foreign,594.500000,0.5623344684,1057.200000
2002-03-01,2002M01-2007M12,United Kingdom,65.600000,0.0620507000,1057.200000
2002-03-01,2002M01-2007M12,Mainland China,84.500000,0.0799281120,1057.200000
2002-03-01,2002M01-2007M12,Japan,312.600000,0.2956867196,1057.200000
2002-04-01,2002M01-2007M12,All other foreign,581.100000,0.5572497123,1042.800000
2002-04-01,2002M01-2007M12,United Kingdom,64.700000,0.0620444956,1042.800000
2002-04-01,2002M01-2007M12,Mainland China,82.400000,0.0790180284,1042.800000
2002-04-01,2002M01-2007M12,Japan,314.600000,0.3016877637,1042.800000
2002-05-01,2002M01-2007M12,All other foreign,586.500000,0.5526762156,1061.200000
2002-05-01,2002M01-2007M12,United Kingdom,75.600000,0.0712401055,1061.200000
2002-05-01,2002M01-2007M12,Mainland China,81.300000,0.0766113833,1061.200000
2002-05-01,2002M01-2007M12,Japan,317.800000,0.2994722955,1061.200000
2002-06-01,2002M01-2007M12,All other foreign,597.100000,0.5440546697,1097.500000
2002-06-01,2002M01-2007M12,United Kingdom,83.600000,0.0761731207,1097.500000
2002-06-01,2002M01-2007M12,Mainland China,81.000000,0.0738041002,1097.500000
2002-06-01,2002M01-2007M12,Japan,335.800000,0.3059681093,1097.500000
2002-07-01,2002M01-2007M12,All other foreign,638.300000,0.5494533873,1161.700000
2002-07-01,2002M01-2007M12,United Kingdom,64.700000,0.0556942412,1161.700000
2002-07-01,2002M01-2007M12,Mainland China,96.900000,0.0834122407,1161.700000
2002-07-01,2002M01-2007M12,Japan,361.800000,0.3114401308,1161.700000
2002-08-01,2002M01-2007M12,All other foreign,632.300000,0.5409359227,1168.900000
2002-08-01,2002M01-2007M12,United Kingdom,69.700000,0.0596287108,1168.900000
2002-08-01,2002M01-2007M12,Mainland China,102.300000,0.0875181795,1168.900000
2002-08-01,2002M01-2007M12,Japan,364.600000,0.3119171871,1168.900000
2002-09-01,2002M01-2007M12,All other foreign,633.500000,0.5329799764,1188.600000
2002-09-01,2002M01-2007M12,United Kingdom,76.600000,0.0644455662,1188.600000
2002-09-01,2002M01-2007M12,Mainland China,104.700000,0.0880868248,1188.600000
2002-09-01,2002M01-2007M12,Japan,373.800000,0.3144876325,1188.600000
2002-10-01,2002M01-2007M12,All other foreign,634.000000,0.5308993468,1194.200000
2002-10-01,2002M01-2007M12,United Kingdom,80.600000,0.0674928823,1194.200000
2002-10-01,2002M01-2007M12,Mainland China,106.500000,0.0891810417,1194.200000
2002-10-01,2002M01-2007M12,Japan,373.100000,0.3124267292,1194.200000
2002-11-01,2002M01-2007M12,All other foreign,650.200000,0.5329508197,1220.000000
2002-11-01,2002M01-2007M12,United Kingdom,82.500000,0.0676229508,1220.000000
2002-11-01,2002M01-2007M12,Mainland China,112.400000,0.0921311475,1220.000000
2002-11-01,2002M01-2007M12,Japan,374.900000,0.3072950820,1220.000000
2002-12-01,2002M01-2007M12,All other foreign,658.300000,0.5327775979,1235.600000
2002-12-01,2002M01-2007M12,United Kingdom,80.800000,0.0653933312,1235.600000
2002-12-01,2002M01-2007M12,Mainland China,118.400000,0.0958238912,1235.600000
2002-12-01,2002M01-2007M12,Japan,378.100000,0.3060051797,1235.600000
2003-02-01,2002M01-2007M12,All other foreign,647.600000,0.5237787124,1236.400000
2003-02-01,2002M01-2007M12,United Kingdom,75.900000,0.0613879004,1236.400000
2003-02-01,2002M01-2007M12,Mainland China,121.800000,0.0985118085,1236.400000
2003-02-01,2002M01-2007M12,Japan,391.100000,0.3163215788,1236.400000
2003-03-01,2002M01-2007M12,All other foreign,661.100000,0.5184284818,1275.200000
2003-03-01,2002M01-2007M12,United Kingdom,81.600000,0.0639899624,1275.200000
2003-03-01,2002M01-2007M12,Mainland China,133.200000,0.1044542033,1275.200000
2003-03-01,2002M01-2007M12,Japan,399.300000,0.3131273526,1275.200000
2003-04-01,2002M01-2007M12,All other foreign,664.400000,0.5198748044,1278.000000
2003-04-01,2002M01-2007M12,United Kingdom,77.800000,0.0608763693,1278.000000
2003-04-01,2002M01-2007M12,Mainland China,134.000000,0.1048513302,1278.000000
2003-04-01,2002M01-2007M12,Japan,401.800000,0.3143974961,1278.000000
2003-05-01,2002M01-2007M12,All other foreign,671.900000,0.5059106995,1328.100000
2003-05-01,2002M01-2007M12,United Kingdom,79.000000,0.0594834726,1328.100000
2003-05-01,2002M01-2007M12,Mainland China,135.800000,0.1022513365,1328.100000
2003-05-01,2002M01-2007M12,Japan,441.400000,0.3323544914,1328.100000
2003-06-01,2002M01-2007M12,All other foreign,690.100000,0.5037593985,1369.900000
2003-06-01,2002M01-2007M12,United Kingdom,89.500000,0.0653332360,1369.900000
2003-06-01,2002M01-2007M12,Mainland China,137.200000,0.1001532959,1369.900000
2003-06-01,2002M01-2007M12,Japan,453.100000,0.3307540696,1369.900000
2003-07-01,2002M01-2007M12,All other foreign,726.200000,0.5117688513,1419.000000
2003-07-01,2002M01-2007M12,United Kingdom,78.400000,0.0552501762,1419.000000
2003-07-01,2002M01-2007M12,Mainland China,151.300000,0.1066243834,1419.000000
2003-07-01,2002M01-2007M12,Japan,463.100000,0.3263565891,1419.000000
2003-08-01,2002M01-2007M12,All other foreign,741.000000,0.5128382587,1444.900000
2003-08-01,2002M01-2007M12,United Kingdom,83.700000,0.0579278843,1444.900000
2003-08-01,2002M01-2007M12,Mainland China,148.800000,0.1029829054,1444.900000
2003-08-01,2002M01-2007M12,Japan,471.400000,0.3262509516,1444.900000
2003-09-01,2002M01-2007M12,All other foreign,732.700000,0.5076560660,1443.300000
2003-09-01,2002M01-2007M12,United Kingdom,72.300000,0.0500935356,1443.300000
2003-09-01,2002M01-2007M12,Mainland China,147.100000,0.1019192129,1443.300000
2003-09-01,2002M01-2007M12,Japan,491.200000,0.3403311855,1443.300000
2003-10-01,2002M01-2007M12,All other foreign,715.700000,0.4929402851,1451.900000
2003-10-01,2002M01-2007M12,United Kingdom,77.000000,0.0530339555,1451.900000
2003-10-01,2002M01-2007M12,Mainland China,151.500000,0.1043460293,1451.900000
2003-10-01,2002M01-2007M12,Japan,507.700000,0.3496797300,1451.900000
2003-11-01,2002M01-2007M12,All other foreign,735.100000,0.4906227057,1498.300000
2003-11-01,2002M01-2007M12,United Kingdom,77.900000,0.0519922579,1498.300000
2003-11-01,2002M01-2007M12,Mainland China,154.200000,0.1029166389,1498.300000
2003-11-01,2002M01-2007M12,Japan,531.100000,0.3544683975,1498.300000
2003-12-01,2002M01-2007M12,All other foreign,731.100000,0.4800078787,1523.100000
2003-12-01,2002M01-2007M12,United Kingdom,82.200000,0.0539688793,1523.100000
2003-12-01,2002M01-2007M12,Mainland China,159.000000,0.1043923577,1523.100000
2003-12-01,2002M01-2007M12,Japan,550.800000,0.3616308844,1523.100000
2004-02-01,2002M01-2007M12,All other foreign,746.500000,0.4638951032,1609.200000
2004-02-01,2002M01-2007M12,United Kingdom,94.500000,0.0587248322,1609.200000
2004-02-01,2002M01-2007M12,Mainland China,155.000000,0.0963211534,1609.200000
2004-02-01,2002M01-2007M12,Japan,613.200000,0.3810589113,1609.200000
2004-03-01,2002M01-2007M12,All other foreign,767.700000,0.4597005988,1670.000000
2004-03-01,2002M01-2007M12,United Kingdom,98.300000,0.0588622754,1670.000000
2004-03-01,2002M01-2007M12,Mainland China,158.700000,0.0950299401,1670.000000
2004-03-01,2002M01-2007M12,Japan,645.300000,0.3864071856,1670.000000
2004-04-01,2002M01-2007M12,All other foreign,782.300000,0.4571645629,1711.200000
2004-04-01,2002M01-2007M12,United Kingdom,113.200000,0.0661524077,1711.200000
2004-04-01,2002M01-2007M12,Mainland China,163.900000,0.0957807387,1711.200000
2004-04-01,2002M01-2007M12,Japan,651.800000,0.3809022908,1711.200000
2004-05-01,2002M01-2007M12,All other foreign,798.200000,0.4577359789,1743.800000
2004-05-01,2002M01-2007M12,United Kingdom,113.400000,0.0650303934,1743.800000
2004-05-01,2002M01-2007M12,Mainland China,165.800000,0.0950797110,1743.800000
2004-05-01,2002M01-2007M12,Japan,666.400000,0.3821539167,1743.800000
2004-06-01,2002M01-2007M12,All other foreign,846.100000,0.4647879587,1820.400000
2004-06-01,2002M01-2007M12,United Kingdom,119.300000,0.0655350472,1820.400000
2004-06-01,2002M01-2007M12,Mainland China,166.600000,0.0915183476,1820.400000
2004-06-01,2002M01-2007M12,Japan,688.400000,0.3781586465,1820.400000
2004-07-01,2002M01-2007M12,All other foreign,822.800000,0.4696615104,1751.900000
2004-07-01,2002M01-2007M12,United Kingdom,57.300000,0.0327073463,1751.900000
2004-07-01,2002M01-2007M12,Mainland China,196.400000,0.1121068554,1751.900000
2004-07-01,2002M01-2007M12,Japan,675.400000,0.3855242879,1751.900000
2004-08-01,2002M01-2007M12,All other foreign,807.700000,0.4563019038,1770.100000
2004-08-01,2002M01-2007M12,United Kingdom,61.400000,0.0346873058,1770.100000
2004-08-01,2002M01-2007M12,Mainland China,201.600000,0.1138918705,1770.100000
2004-08-01,2002M01-2007M12,Japan,699.400000,0.3951189198,1770.100000
2004-09-01,2002M01-2007M12,All other foreign,824.200000,0.4592922820,1794.500000
2004-09-01,2002M01-2007M12,United Kingdom,62.000000,0.0345500139,1794.500000
2004-09-01,2002M01-2007M12,Mainland China,209.400000,0.1166898858,1794.500000
2004-09-01,2002M01-2007M12,Japan,698.900000,0.3894678183,1794.500000
2004-10-01,2002M01-2007M12,All other foreign,839.200000,0.4629558118,1812.700000
2004-10-01,2002M01-2007M12,United Kingdom,66.400000,0.0366304408,1812.700000
2004-10-01,2002M01-2007M12,Mainland China,214.800000,0.1184972693,1812.700000
2004-10-01,2002M01-2007M12,Japan,692.300000,0.3819164782,1812.700000
2004-11-01,2002M01-2007M12,All other foreign,848.800000,0.4596555832,1846.600000
2004-11-01,2002M01-2007M12,United Kingdom,84.500000,0.0457597747,1846.600000
2004-11-01,2002M01-2007M12,Mainland China,220.200000,0.1192461822,1846.600000
2004-11-01,2002M01-2007M12,Japan,693.100000,0.3753384599,1846.600000
2004-12-01,2002M01-2007M12,All other foreign,840.700000,0.4546044449,1849.300000
2004-12-01,2002M01-2007M12,United Kingdom,95.800000,0.0518033851,1849.300000
2004-12-01,2002M01-2007M12,Mainland China,222.900000,0.1205320932,1849.300000
2004-12-01,2002M01-2007M12,Japan,689.900000,0.3730600768,1849.300000
2005-02-01,2002M01-2007M12,All other foreign,904.600000,0.4725240284,1914.400000
2005-02-01,2002M01-2007M12,United Kingdom,104.100000,0.0543773506,1914.400000
2005-02-01,2002M01-2007M12,Mainland China,224.900000,0.1174780610,1914.400000
2005-02-01,2002M01-2007M12,Japan,680.800000,0.3556205600,1914.400000
2005-03-01,2002M01-2007M12,All other foreign,930.900000,0.4768466346,1952.200000
2005-03-01,2002M01-2007M12,United Kingdom,116.000000,0.0594201414,1952.200000
2005-03-01,2002M01-2007M12,Mainland China,223.700000,0.1145886692,1952.200000
2005-03-01,2002M01-2007M12,Japan,681.600000,0.3491445549,1952.200000
2005-04-01,2002M01-2007M12,All other foreign,933.500000,0.4712504417,1980.900000
2005-04-01,2002M01-2007M12,United Kingdom,119.000000,0.0600737039,1980.900000
2005-04-01,2002M01-2007M12,Mainland China,240.200000,0.1212580140,1980.900000
2005-04-01,2002M01-2007M12,Japan,688.200000,0.3474178404,1980.900000
2005-05-01,2002M01-2007M12,All other foreign,925.600000,0.4670265906,1981.900000
2005-05-01,2002M01-2007M12,United Kingdom,126.400000,0.0637771835,1981.900000
2005-05-01,2002M01-2007M12,Mainland China,243.100000,0.1226600737,1981.900000
2005-05-01,2002M01-2007M12,Japan,686.800000,0.3465361522,1981.900000
2005-06-01,2002M01-2007M12,All other foreign,906.000000,0.4595951910,1971.300000
2005-06-01,2002M01-2007M12,United Kingdom,140.800000,0.0714249480,1971.300000
2005-06-01,2002M01-2007M12,Mainland China,243.300000,0.1234210927,1971.300000
2005-06-01,2002M01-2007M12,Japan,681.200000,0.3455587683,1971.300000
2005-07-01,2002M01-2007M12,All other foreign,860.200000,0.4529275484,1899.200000
2005-07-01,2002M01-2007M12,United Kingdom,73.200000,0.0385425442,1899.200000
2005-07-01,2002M01-2007M12,Mainland China,296.400000,0.1560657119,1899.200000
2005-07-01,2002M01-2007M12,Japan,669.400000,0.3524641955,1899.200000
2005-08-01,2002M01-2007M12,All other foreign,866.600000,0.4499714419,1925.900000
2005-08-01,2002M01-2007M12,United Kingdom,87.200000,0.0452775326,1925.900000
2005-08-01,2002M01-2007M12,Mainland China,302.100000,0.1568617270,1925.900000
2005-08-01,2002M01-2007M12,Japan,670.000000,0.3478892985,1925.900000
2005-09-01,2002M01-2007M12,All other foreign,854.700000,0.4429415423,1929.600000
2005-09-01,2002M01-2007M12,United Kingdom,95.800000,0.0496475954,1929.600000
2005-09-01,2002M01-2007M12,Mainland China,306.300000,0.1587375622,1929.600000
2005-09-01,2002M01-2007M12,Japan,672.800000,0.3486733002,1929.600000
2005-10-01,2002M01-2007M12,All other foreign,895.300000,0.4556465978,1964.900000
2005-10-01,2002M01-2007M12,United Kingdom,100.300000,0.0510458548,1964.900000
2005-10-01,2002M01-2007M12,Mainland China,301.700000,0.1535447097,1964.900000
2005-10-01,2002M01-2007M12,Japan,667.600000,0.3397628378,1964.900000
2005-11-01,2002M01-2007M12,All other foreign,926.700000,0.4556047198,2034.000000
2005-11-01,2002M01-2007M12,United Kingdom,135.500000,0.0666175025,2034.000000
2005-11-01,2002M01-2007M12,Mainland China,303.900000,0.1494100295,2034.000000
2005-11-01,2002M01-2007M12,Japan,667.900000,0.3283677483,2034.000000
2005-12-01,2002M01-2007M12,All other foreign,907.900000,0.4463837947,2033.900000
2005-12-01,2002M01-2007M12,United Kingdom,146.000000,0.0717832735,2033.900000
2005-12-01,2002M01-2007M12,Mainland China,310.000000,0.1524165397,2033.900000
2005-12-01,2002M01-2007M12,Japan,670.000000,0.3294163922,2033.900000
2006-02-01,2002M01-2007M12,All other foreign,934.100000,0.4509728190,2071.300000
2006-02-01,2002M01-2007M12,United Kingdom,162.400000,0.0784048665,2071.300000
2006-02-01,2002M01-2007M12,Mainland China,318.400000,0.1537198861,2071.300000
2006-02-01,2002M01-2007M12,Japan,656.400000,0.3169024284,2071.300000
2006-03-01,2002M01-2007M12,All other foreign,944.700000,0.4537246050,2082.100000
2006-03-01,2002M01-2007M12,United Kingdom,179.200000,0.0860669516,2082.100000
2006-03-01,2002M01-2007M12,Mainland China,319.200000,0.1533067576,2082.100000
2006-03-01,2002M01-2007M12,Japan,639.000000,0.3069016858,2082.100000
2006-04-01,2002M01-2007M12,All other foreign,932.800000,0.4529254673,2059.500000
2006-04-01,2002M01-2007M12,United Kingdom,166.200000,0.0806991988,2059.500000
2006-04-01,2002M01-2007M12,Mainland China,321.100000,0.1559116290,2059.500000
2006-04-01,2002M01-2007M12,Japan,639.400000,0.3104637048,2059.500000
2006-05-01,2002M01-2007M12,All other foreign,936.600000,0.4521579608,2071.400000
2006-05-01,2002M01-2007M12,United Kingdom,174.200000,0.0840977117,2071.400000
2006-05-01,2002M01-2007M12,Mainland China,324.500000,0.1566573332,2071.400000
2006-05-01,2002M01-2007M12,Japan,636.100000,0.3070869943,2071.400000
2006-06-01,2002M01-2007M12,All other foreign,931.000000,0.4443277812,2095.300000
2006-06-01,2002M01-2007M12,United Kingdom,200.900000,0.0958812581,2095.300000
2006-06-01,2002M01-2007M12,Mainland China,328.000000,0.1565408295,2095.300000
2006-06-01,2002M01-2007M12,Japan,635.400000,0.3032501312,2095.300000
2006-07-01,2002M01-2007M12,All other foreign,955.500000,0.4794520548,1992.900000
2006-07-01,2002M01-2007M12,United Kingdom,44.300000,0.0222289126,1992.900000
2006-07-01,2002M01-2007M12,Mainland China,378.200000,0.1897736966,1992.900000
2006-07-01,2002M01-2007M12,Japan,614.900000,0.3085453359,1992.900000
2006-08-01,2002M01-2007M12,All other foreign,973.300000,0.4775760550,2038.000000
2006-08-01,2002M01-2007M12,United Kingdom,54.700000,0.0268400393,2038.000000
2006-08-01,2002M01-2007M12,Mainland China,386.500000,0.1896467125,2038.000000
2006-08-01,2002M01-2007M12,Japan,623.500000,0.3059371933,2038.000000
2006-09-01,2002M01-2007M12,All other foreign,955.900000,0.4719794598,2025.300000
2006-09-01,2002M01-2007M12,United Kingdom,61.600000,0.0304152471,2025.300000
2006-09-01,2002M01-2007M12,Mainland China,389.700000,0.1924159384,2025.300000
2006-09-01,2002M01-2007M12,Japan,618.100000,0.3051893547,2025.300000
2006-10-01,2002M01-2007M12,All other foreign,982.400000,0.4781931464,2054.400000
2006-10-01,2002M01-2007M12,United Kingdom,61.700000,0.0300330997,2054.400000
2006-10-01,2002M01-2007M12,Mainland China,392.200000,0.1909073209,2054.400000
2006-10-01,2002M01-2007M12,Japan,618.100000,0.3008664330,2054.400000
2006-11-01,2002M01-2007M12,All other foreign,1011.200000,0.4822126848,2097.000000
2006-11-01,2002M01-2007M12,United Kingdom,76.100000,0.0362899380,2097.000000
2006-11-01,2002M01-2007M12,Mainland China,393.800000,0.1877920839,2097.000000
2006-11-01,2002M01-2007M12,Japan,615.900000,0.2937052933,2097.000000
2006-12-01,2002M01-2007M12,All other foreign,990.700000,0.4710665209,2103.100000
2006-12-01,2002M01-2007M12,United Kingdom,92.600000,0.0440302411,2103.100000
2006-12-01,2002M01-2007M12,Mainland China,396.900000,0.1887214113,2103.100000
2006-12-01,2002M01-2007M12,Japan,622.900000,0.2961818268,2103.100000
2007-02-01,2002M01-2007M12,All other foreign,989.300000,0.4615779406,2143.300000
2007-02-01,2002M01-2007M12,United Kingdom,121.600000,0.0567349414,2143.300000
2007-02-01,2002M01-2007M12,Mainland China,416.000000,0.1940932207,2143.300000
2007-02-01,2002M01-2007M12,Japan,616.400000,0.2875938973,2143.300000
2007-03-01,2002M01-2007M12,All other foreign,1015.400000,0.4627443832,2194.300000
2007-03-01,2002M01-2007M12,United Kingdom,147.500000,0.0672196145,2194.300000
2007-03-01,2002M01-2007M12,Mainland China,420.000000,0.1914050039,2194.300000
2007-03-01,2002M01-2007M12,Japan,611.400000,0.2786309985,2194.300000
2007-04-01,2002M01-2007M12,All other foreign,1002.300000,0.4626996584,2166.200000
2007-04-01,2002M01-2007M12,United Kingdom,135.100000,0.0623672791,2166.200000
2007-04-01,2002M01-2007M12,Mainland China,414.200000,0.1912104146,2166.200000
2007-04-01,2002M01-2007M12,Japan,614.600000,0.2837226480,2166.200000
2007-05-01,2002M01-2007M12,All other foreign,992.900000,0.4544996796,2184.600000
2007-05-01,2002M01-2007M12,United Kingdom,169.200000,0.0774512497,2184.600000
2007-05-01,2002M01-2007M12,Mainland China,407.500000,0.1865330038,2184.600000
2007-05-01,2002M01-2007M12,Japan,615.000000,0.2815160670,2184.600000
2007-06-01,2002M01-2007M12,All other foreign,981.200000,0.4477911647,2191.200000
2007-06-01,2002M01-2007M12,United Kingdom,191.900000,0.0875775831,2191.200000
2007-06-01,2002M01-2007M12,Mainland China,405.200000,0.1849215042,2191.200000
2007-06-01,2002M01-2007M12,Japan,612.900000,0.2797097481,2191.200000
2007-07-01,2002M01-2007M12,All other foreign,1032.900000,0.4693933197,2200.500000
2007-07-01,2002M01-2007M12,United Kingdom,67.000000,0.0304476255,2200.500000
2007-07-01,2002M01-2007M12,Mainland China,480.000000,0.2181322427,2200.500000
2007-07-01,2002M01-2007M12,Japan,620.600000,0.2820268121,2200.500000
2007-08-01,2002M01-2007M12,All other foreign,1051.300000,0.4740283163,2217.800000
2007-08-01,2002M01-2007M12,United Kingdom,99.500000,0.0448642799,2217.800000
2007-08-01,2002M01-2007M12,Mainland China,471.200000,0.2124628010,2217.800000
2007-08-01,2002M01-2007M12,Japan,595.800000,0.2686446028,2217.800000
2007-09-01,2002M01-2007M12,All other foreign,1055.900000,0.4723539411,2235.400000
2007-09-01,2002M01-2007M12,United Kingdom,119.900000,0.0536369330,2235.400000
2007-09-01,2002M01-2007M12,Mainland China,467.700000,0.2092242999,2235.400000
2007-09-01,2002M01-2007M12,Japan,591.900000,0.2647848260,2235.400000
2007-10-01,2002M01-2007M12,All other foreign,1083.300000,0.4711843765,2299.100000
2007-10-01,2002M01-2007M12,United Kingdom,154.900000,0.0673741899,2299.100000
