survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,952632.0,952.632,0.44434846085494323,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,7820.0,7.82,0.003647583709014243,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,260364.0,260.364,0.12144494690713355,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,2542.0,2.542,0.0011856979268943997,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2005-06-30,2005,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,177674.0,177.674,0.08287478106334994,2143885.0,2143.885,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,52967.0,52.967,0.021801452716733408,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,395427.0,395.427,0.16275951145845038,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,110588.0,110.588,0.04551851252738713,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),303878.0,303.878,0.12507753598760576,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1059957.0,1059.957,0.43628301427814664,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,8640.0,8.64,0.0035562624175916446,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,299700.0,299.7,0.12335785261021018,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,3818.0,3.818,0.0015715057766626042,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,194542.0,194.542,0.08007435222721224,2429517.0,2429.517,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,65592.0,65.592,0.020959104630322255,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,508416.0,508.416,0.1624579848111038,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Commodity exporters,139394.0,139.394,0.044541612252090815,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),384423.0,384.423,0.12283756981495263,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1345719.0,1345.719,0.430007704049467,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,16243.0,16.243,0.005190247842882126,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,421019.0,421.019,0.13453136468401095,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,28519.0,28.519,0.009112890366998421,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,220198.0,220.198,0.07036152154817203,3129523.0,3129.523,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,70431.0,70.431,0.023719827783630285,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,493964.0,493.964,0.16635772616196207,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,140622.0,140.622,0.04735882810963436,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),335526.0,335.526,0.11299880644787572,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1235742.0,1235.742,0.4161745172580093,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,18901.0,18.901,0.006365499069137113,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,375909.0,375.909,0.1265990365367051,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,99548.0,99.548,0.0335258822990562,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,198645.0,198.645,0.06689987633398983,2969288.0,2969.288,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,59046.75,59.04675,0.026217574778592493,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,389775.0,389.775,0.1730654982590217,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,109524.25,109.52425,0.04863028387581465,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),215308.0,215.308,0.09559973394690127,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,921860.0,921.86,0.40931860746600407,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,18823.0,18.823,0.008357672692526625,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,278564.0,278.564,0.1236862740222593,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,77694.0,77.694,0.03449721203703786,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,181587.0,181.587,0.08062714292184202,2252182.0,2252.182,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,74598.75,74.59875,0.026507440507387917,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,481063.0,481.063,0.1709378354571029,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,128220.25,128.22025,0.04556095978441201,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),287039.0,287.039,0.10199459395499416,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1143975.0,1143.975,0.4064927261440586,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,24392.0,24.392,0.008667296554650126,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,324272.0,324.272,0.11522472894266586,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,126526.0,126.526,0.0449589358754371,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,224171.0,224.171,0.0796554827792913,2814257.0,2814.257,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,101589.75,101.58975,0.026525459176959375,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,672101.0,672.101,0.1754880550281261,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,188016.25,188.01625,0.04909173773909265,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),374871.0,374.871,0.09788020353555292,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1555250.0,1555.25,0.4060815228403069,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,35908.0,35.908,0.009375711507570963,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,441470.0,441.47,0.11526944856988283,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,158781.0,158.781,0.04145830591744528,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,301909.0,301.909,0.07882955568506299,3829896.0,3829.896,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,105839.75,105.83975,0.024977769166541982,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,738160.0,738.16,0.1742028877427869,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,226202.25,226.20225,0.05338285082355562,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),356381.0,356.381,0.08410452928452115,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,1739459.0,1739.459,0.41050555558439955,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,42000.0,42.0,0.009911836573638574,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,494762.0,494.762,0.1167619068296802,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,220909.0,220.909,0.05213366442014104,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,313645.0,313.645,0.07401899957473501,4237358.0,4237.358,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,132071.75,132.07175,0.026048021051145117,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,958351.0,958.351,0.18901201068650922,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,275195.25,275.19525,0.05427573773479297,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),429444.0,429.444,0.08469764618313881,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,2056500.0,2056.5,0.40559586203468895,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,58283.0,58.283,0.01149493976511927,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,584143.0,584.143,0.11520835576782364,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,260508.0,260.508,0.05137902593091794,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,315822.0,315.822,0.06228840084586411,5070318.0,5070.318,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,182521.0,182.521,0.02871699970358026,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1162187.0,1162.187,0.18285306202850538,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,317539.0,317.539,0.049960099763178875,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),543770.0,543.77,0.0855542262469296,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,2637678.0,2637.678,0.4149999087455152,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,90355.0,90.355,0.014216032720711558,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,741304.0,741.304,0.11663330109008202,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,319668.0,319.668,0.05029506665668112,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,360830.0,360.83,0.05677130304481602,6355852.0,6355.852,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,194031.75,194.03175,0.029154330693044316,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1189090.0,1189.09,0.17866727009261146,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,285202.25,285.20225,0.04285319650469729,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),586891.0,586.891,0.08818357972224376,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,2748396.0,2748.396,0.412961517171495,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,98531.0,98.531,0.014804821156931014,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,832141.0,832.141,0.12503373235174445,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,330489.0,330.489,0.049657778154418145,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,390560.0,390.56,0.058683774152814616,6655332.0,6655.332,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,157995.75,157.99575,0.025542617386842353,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1116406.0,1116.406,0.1804854327181277,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,265427.25,265.42725,0.04291069026092,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),540380.0,540.38,0.08736133461502522,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,2641700.0,2641.7,0.427074350739317,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,117851.0,117.851,0.019052556803944146,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,740564.0,740.564,0.11972437804478614,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,177738.0,177.738,0.028734277530266392,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,427512.0,427.512,0.06911436190077105,6185574.0,6185.574,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,190261.0,190.261,0.026463941643323413,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1310372.0,1310.372,0.18226335475502067,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,297206.0,297.206,0.04133922474939992,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),671689.0,671.689,0.09342712641299193,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,3033886.0,3033.886,0.4219918010338214,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,157691.0,157.691,0.02193368804787798,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,844156.0,844.156,0.11741605017245425,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,193996.0,193.996,0.026983453377403505,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,490186.0,490.186,0.06818135980770694,7189443.0,7189.443,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,207548.0,207.548,0.025499878611790677,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1506271.0,1506.271,0.18506431117842886,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,345557.0,345.557,0.04245601766075583,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),770913.0,770.913,0.09471634475037768,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,3434799.0,3434.799,0.42200819837290654,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,190300.0,190.3,0.023380745176170167,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,923804.0,923.804,0.11350092441790176,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,216814.0,216.814,0.026638323093148494,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,543170.0,543.17,0.06673525673851997,8139176.0,8139.176,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,189898.0,189.898,0.022003612848205917,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1619668.0,1619.668,0.1876720534951815,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,414439.0,414.439,0.04802133411198439,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),780481.0,780.481,0.09043487429767877,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,3617983.0,3617.983,0.41921819726058507,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,220950.0,220.95,0.02560162960542553,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1001855.0,1001.855,0.11608563307691148,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,189307.0,189.307,0.021935133268677486,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,595729.0,595.729,0.06902753203534984,8630310.0,8630.31,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,206250.0,206.25,0.022497814848601434,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,1672636.0,1672.636,0.18245166078596511,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,495154.0,495.154,0.054011554005063724,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),853864.0,853.864,0.09313975358975134,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,3755015.0,3755.015,0.40959821684228415,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,265859.0,265.859,0.028999983310711894,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1018607.0,1018.607,0.1111099718278272,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,233308.0,233.308,0.025449309996109105,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
