survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,7317.0,7.317,0.003011709734897924,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,22098.0,22.098,0.009095635058326407,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,273815.0,273.815,0.11270347151306206,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,299700.0,299.7,0.12335785261021018,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,3818.0,3.818,0.0015715057766626042,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2006-06-30,2006,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,194542.0,194.542,0.08007435222721224,2429517.0,2429.517,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,All other foreign,1957841.0,1957.841,0.6256036463064818,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,South Korea,5355.0,5.355,0.0017111233884524893,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Singapore,107946.0,107.946,0.03449279650604901,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Taiwan,10888.0,10.888,0.003479124454429637,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Hong Kong,30549.0,30.549,0.009761551520790867,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Canada,347208.0,347.208,0.11094598122461474,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,United Kingdom,421019.0,421.019,0.13453136468401095,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Mainland China,28519.0,28.519,0.009112890366998421,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2007-06-30,2007,2002Q1-2007Q4,U.S. portfolio equity liabilities to foreigners,Japan,220198.0,220.198,0.07036152154817203,3129523.0,3129.523,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,1832403.0,1832.403,0.617118649319298,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,7993.0,7.993,0.0026918911200260803,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,93923.0,93.923,0.03163148876094202,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,10908.0,10.908,0.0036736079491110326,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,29322.0,29.322,0.009875094635481637,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,320637.0,320.637,0.10798447304539001,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,375909.0,375.909,0.1265990365367051,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,99548.0,99.548,0.0335258822990562,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2008-06-30,2008,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,198645.0,198.645,0.06689987633398983,2969288.0,2969.288,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,1352545.0,1352.545,0.6005487123154345,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,7585.0,7.585,0.0033678450498227943,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,72772.0,72.772,0.0323117758689129,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,11238.0,11.238,0.004989827642703832,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,28350.0,28.35,0.012587792638427978,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,241847.0,241.847,0.10738341750355877,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,278564.0,278.564,0.1236862740222593,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,77694.0,77.694,0.03449721203703786,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2009-06-30,2009,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,181587.0,181.587,0.08062714292184202,2252182.0,2252.182,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,1693271.0,1693.271,0.6016760374052548,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,12550.0,12.55,0.004459436362777102,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,91024.0,91.024,0.032343883305611394,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,11842.0,11.842,0.0042078601918730234,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,32869.0,32.869,0.01167945926757933,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,297732.0,297.732,0.10579417586951013,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,324272.0,324.272,0.11522472894266586,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,126526.0,126.526,0.0449589358754371,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2010-06-30,2010,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,224171.0,224.171,0.0796554827792913,2814257.0,2814.257,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,2326233.0,2326.233,0.6073880335131816,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,19988.0,19.988,0.005218940670973833,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,106762.0,106.762,0.027875952767385852,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,15920.0,15.92,0.00415677083659713,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,43474.0,43.474,0.011351222069737665,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,415359.0,415.359,0.10845176996973285,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,441470.0,441.47,0.11526944856988283,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,158781.0,158.781,0.04145830591744528,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2011-06-30,2011,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,301909.0,301.909,0.07882955568506299,3829896.0,3829.896,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,2542008.0,2542.008,0.5999039967829011,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,24462.0,24.462,0.005772936815817781,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,105829.0,105.829,0.024975232208371348,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,17538.0,17.538,0.004138899757820793,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,47189.0,47.189,0.01113642038270073,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,471016.0,471.016,0.11115794322783205,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,494762.0,494.762,0.1167619068296802,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,220909.0,220.909,0.05213366442014104,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2012-06-30,2012,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,313645.0,313.645,0.07401899957473501,4237358.0,4237.358,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,3049689.0,3049.689,0.6014788421554624,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,35549.0,35.549,0.0070111973252959675,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,129054.0,129.054,0.02545284141941393,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,22734.0,22.734,0.004483742439823301,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,56039.0,56.039,0.011052363974015041,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,616780.0,616.78,0.12164523014138363,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,584143.0,584.143,0.11520835576782364,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,260508.0,260.508,0.05137902593091794,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2013-06-30,2013,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,315822.0,315.822,0.06228840084586411,5070318.0,5070.318,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,3858229.0,3858.229,0.6070356893143516,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,59021.0,59.021,0.009286087844713816,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,141761.0,141.761,0.022304012113560857,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,31334.0,31.334,0.004929944875997742,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,74309.0,74.309,0.011691430196927179,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,769396.0,769.396,0.12105316486286968,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,741304.0,741.304,0.11663330109008202,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,319668.0,319.668,0.05029506665668112,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2014-06-30,2014,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,360830.0,360.83,0.05677130304481602,6355852.0,6355.852,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,4019797.0,4019.797,0.603996464789435,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,62313.0,62.313,0.009362868749447811,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,145415.0,145.415,0.021849398347069688,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,36218.0,36.218,0.005441952407483203,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,77382.0,77.382,0.011627068341594379,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,761017.0,761.017,0.11434696270599273,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,832141.0,832.141,0.12503373235174445,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,330489.0,330.489,0.049657778154418145,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2015-06-30,2015,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,390560.0,390.56,0.058683774152814616,6655332.0,6655.332,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,3815370.0,3815.37,0.6168174529962781,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,74962.0,74.962,0.012118842972374108,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,136500.0,136.5,0.02206747506375318,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,42889.0,42.889,0.006933713831570037,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,74599.0,74.599,0.012060158038688084,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,695440.0,695.44,0.1124293396215129,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,740564.0,740.564,0.11972437804478614,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,177738.0,177.738,0.028734277530266392,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2016-06-30,2016,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,427512.0,427.512,0.06911436190077105,6185574.0,6185.574,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,4430558.0,4430.558,0.616258867342018,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,101829.0,101.829,0.014163684168578845,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,167099.0,167.099,0.02324227342785804,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,55862.0,55.862,0.007770003879299134,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,95754.0,95.754,0.01331869520350881,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,810003.0,810.003,0.11266561262117246,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,844156.0,844.156,0.11741605017245425,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,193996.0,193.996,0.026983453377403505,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2017-06-30,2017,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,490186.0,490.186,0.06818135980770694,7189443.0,7189.443,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,5043684.0,5043.684,0.619679928287581,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,125166.0,125.166,0.015378215190333763,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,180372.0,180.372,0.022160965680063927,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,65134.0,65.134,0.008002529985836403,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,112884.0,112.884,0.01386921722788646,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,928148.0,928.148,0.11403463937872826,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,923804.0,923.804,0.11350092441790176,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,216814.0,216.814,0.026638323093148494,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2018-06-30,2018,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,543170.0,543.17,0.06673525673851997,8139176.0,8139.176,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,5376418.0,5376.418,0.6229692792031805,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,153359.0,153.359,0.017769813598816266,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,180239.0,180.239,0.02088441782508392,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,67591.0,67.591,0.007831816006609264,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,109919.0,109.919,0.012736390697437289,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,955893.0,955.893,0.11075998428793404,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1001855.0,1001.855,0.11608563307691148,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,189307.0,189.307,0.021935133268677486,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2019-06-30,2019,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,595729.0,595.729,0.06902753203534984,8630310.0,8630.31,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,5716963.0,5716.963,0.6236081215529939,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,186860.0,186.86,0.020382747552046852,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,168872.0,168.872,0.018420610856305558,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,78999.0,78.999,0.00861723575866504,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,125738.0,125.738,0.013715540574222774,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,971346.0,971.346,0.10595472708814355,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1018607.0,1018.607,0.1111099718278272,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,233308.0,233.308,0.025449309996109105,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,666864.0,666.864,0.07274173479368604,9167557.0,9167.557,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,8594215.0,8594.215,0.6270828513037254,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,329250.0,329.25,0.02402395434507417,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,327328.0,327.328,0.02388371428356701,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,109945.0,109.945,0.008022213091781867,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,169870.0,169.87,0.012394682231124523,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,1494643.0,1494.643,0.10905766194133544,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1540452.0,1540.452,0.11240014736151312,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,273270.0,273.27,0.019939334863715772,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,866098.0,866.098,0.06319544057816263,13705071.0,13705.071,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,7627863.0,7627.863,0.6264092922441532,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,330899.0,330.899,0.02717382422761107,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
