T_report,n_buffer,terminal_rule,T_solve,t,periods_to_terminal,n,phi,G,q,d,dividend_yield,V,B,fundamental_share,bubble_share,terminal_phi,terminal_q,terminal_mc_resid
45,0,local_loglinear,45,22,23,5.790771973615338,0.45774971607348414,1.108450056785303,2.0055673755247647,0.18360957934254077,0.09154994321469684,2.0055673755247656,-8.881784197001252e-16,1.0000000000000004,-4.4285643580920825e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,23,22,6.418781522984663,0.4466098195447701,1.110678036091046,2.1161855977487325,0.18902185358676057,0.08932196390895403,2.116185597748733,-4.440892098500626e-16,1.0000000000000002,-2.098536207421973e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,24,21,7.129199656046098,0.43551916573847227,1.1128961668523056,2.2351153751536486,0.19468711670322994,0.08710383314769447,2.235115375153649,-4.440892098500626e-16,1.0000000000000002,-1.9868737640424248e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,25,20,7.934058969938478,0.42448861537048865,1.1151022769259022,2.36304582459289,0.20061721002769012,0.08489772307409774,2.3630458245928905,-4.440892098500626e-16,1.0000000000000002,-1.8793084976529016e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,26,19,8.847287222642775,0.41352880191832597,1.1172942396163348,2.5007269723090353,0.20682452575675964,0.0827057603836652,2.500726972309036,-8.881784197001252e-16,1.0000000000000004,-3.55168088933767e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,27,18,9.885023050089973,0.4026500912423031,1.1194699817515394,2.6489753401340415,0.21332203248071654,0.08053001824846062,2.648975340134042,-4.440892098500626e-16,1.0000000000000002,-1.6764565646261967e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,28,17,11.065986573497769,0.3918625433715588,1.1216274913256883,2.8086800542839097,0.22012330191773213,0.07837250867431177,2.8086800542839097,0.0,1.0,0.0,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,29,16,12.411914759476051,0.38117587674466125,1.1237648246510679,2.98080952613487,0.22724253690665952,0.07623517534893226,2.9808095261348697,4.440892098500626e-16,0.9999999999999999,1.4898275316031356e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,30,15,13.948073213266605,0.37059943516086824,1.1258801129678264,3.166418759058839,0.2346946007179966,0.07411988703217365,3.1664187590588395,-4.440892098500626e-16,1.0000000000000002,-1.402496775196153e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,31,14,15.70385824503612,0.36014215766142765,1.1279715684677145,3.3666573405331315,0.24249504774525718,0.07202843153228554,3.366657340533131,4.440892098500626e-16,0.9999999999999999,1.3190805149767285e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,32,13,17.713505615648042,0.34981255152149016,1.130037489695702,3.5827781843659783,0.25066015564171895,0.06996251030429804,3.582778184365977,1.3322676295501878e-15,0.9999999999999997,3.7185322701911865e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,33,12,20.016925419617632,0.33961866849300826,1.1320762663013983,3.816147094041554,0.25920695897037105,0.06792373369860165,3.8161470940415514,2.6645352591003757e-15,0.9999999999999993,6.982265603075733e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,34,11,22.66068619187428,0.329568084398173,1.1340863831203654,4.068253224937624,0.2681532844378765,0.0659136168796346,4.068253224937622,2.6645352591003757e-15,0.9999999999999993,6.54958064745645e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,35,10,25.699175642368306,0.31966788213226904,1.1360664235735463,4.340720530560977,0.2775177877864973,0.06393357642645381,4.340720530560974,2.6645352591003757e-15,0.9999999999999993,6.138463050870548e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,36,9,29.195970560813755,0.3099246380950126,1.1380150723809974,4.635320286042055,0.28731999242121087,0.061984927619002525,4.635320286042054,8.881784197001252e-16,0.9999999999999998,1.9161101388713552e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,37,8,33.22545455099794,0.3003444120311327,1.1399311175937734,4.953984790998081,0.29758032985269856,0.06006888240622655,4.9539847909980805,8.881784197001252e-16,0.9999999999999998,1.7928565733872258e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,38,7,37.8747295388802,0.29093274022477855,1.1418134519550442,5.2988223635861935,0.30832018204049383,0.05818654804495571,5.298822363586193,8.881784197001252e-16,0.9999999999999998,1.6761807789665445e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,39,6,43.24587567665249,0.28169463195876987,1.143661073608246,5.672133748206542,0.3195619257243919,0.056338926391753974,5.672133748206541,8.881784197001252e-16,0.9999999999999999,1.5658629699642682e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,40,5,49.45862460548911,0.2726345691192019,1.1454730861761595,6.076430070966715,0.33132897883619444,0.05452691382384039,6.076430070966715,0.0,1.0,0.0,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,41,4,56.653523364877756,0.26375650879879853,1.1472486982402403,6.5144524897812355,0.3436458490880679,0.05275130175975971,6.5144524897812355,0.0,1.0,0.0,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,42,3,64.99568093107905,0.25506388872890784,1.1489872222542183,6.989193699958343,0.3565381848381917,0.05101277774578157,6.989193699958342,8.881784197001252e-16,0.9999999999999999,1.2707881020745196e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,43,2,74.67920689152199,0.24655963535032277,1.1506880729299356,7.503921471437018,0.37003282833899376,0.04931192707006456,7.5039214714370175,8.881784197001252e-16,0.9999999999999999,1.1836190225082898e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,44,1,85.9324726659414,0.2382461743172204,1.1523507651365559,8.06220441060756,0.3841578714781343,0.04764923486344407,8.062204410607558,1.7763568394002505e-15,0.9999999999999998,2.2033140676302772e-16,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,0,local_loglinear,45,45,0,99.02435062667375,0.23012544321644446,1.153974911356711,8.667940158017833,0.3989427141274943,0.04602508864328889,8.667940158017833,0.0,1.0,0.0,0.22228151099313256,9.318736313218956,-0.8534882364415353
45,5,local_loglinear,50,0,50,1.0,0.6933034373659253,1.061339312526815,0.7944952996089383,0.11016526443798952,0.13866068747318505,0.7944952996089383,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,1,49,1.061339312526815,0.6837406048898589,1.0632518790220282,0.8201279634626585,0.11215095796500923,0.13674812097797176,0.8201279634626585,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,2,48,1.1284710183240836,0.6740161890406458,1.0651967621918708,0.847375086022342,0.11422890523375369,0.13480323780812917,0.847375086022342,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,3,47,1.2020436749461771,0.6641359359922223,1.0671728128015556,0.8763525071879,0.11640343852407335,0.13282718719844447,0.8763525071879001,-1.1102230246251565e-16,1.0000000000000002,-1.2668680873495943e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,4,46,1.2827883297026306,0.6541061017497392,1.0691787796500523,0.9071853461638,0.11867909406873818,0.13082122034994784,0.9071853461638,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,5,45,1.3715300609007874,0.6439334452014471,1.0712133109597106,0.9400088038295782,0.1210606215139343,0.12878668904028942,0.9400088038295783,-1.1102230246251565e-16,1.0000000000000002,-1.1810772623640637e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,6,44,1.469201257618306,0.633625217926103,1.0732749564147794,0.9749690377858048,0.12355299380764671,0.1267250435852206,0.9749690377858047,1.1102230246251565e-16,0.9999999999999999,1.1387264431971289e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,7,43,1.5768569157348264,0.6231891506930474,1.0753621698613904,1.0122241168309947,0.1261614175357855,0.12463783013860946,1.0122241168309947,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,8,42,1.6956922744655427,0.6126334366259589,1.0774733126748082,1.051945062261399,0.12889134372698186,0.1225266873251918,1.0519450622613993,-2.220446049250313e-16,1.0000000000000002,-2.1108003914928324e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,9,41,1.8270631722454684,0.6019667110374443,1.0796066577925112,1.0943169840825315,0.13174847914811538,0.12039334220748889,1.0943169840825318,-2.220446049250313e-16,1.0000000000000002,-2.0290702616773521e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,10,40,1.9725095649637134,0.5911980279796067,1.0817603944040786,1.1395403209841124,0.1347387981138111,0.11823960559592137,1.1395403209841124,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,11,39,2.133782724960964,0.5803368335949142,1.083932633281017,1.187832193765546,0.1378685548343995,0.11606736671898282,1.1878321937655463,-2.220446049250313e-16,1.0000000000000002,-1.8693263753117167e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,12,38,2.3128767279164824,0.5693929363914407,1.0861214127217118,1.2394278828135994,0.14114429632813236,0.11387858727828813,1.2394278828135996,-2.220446049250313e-16,1.0000000000000002,-1.791508872795184e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,13,37,2.5120649391758203,0.5583764746061557,1.0883247050787688,1.2945824412353357,0.1445728759248035,0.11167529492123114,1.294582441235336,-2.220446049250313e-16,1.0000000000000002,-1.7151831961597485e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,14,36,2.73394233406724,0.5472978808586477,1.0905404238282705,1.3535724563458982,0.1481614673893489,0.10945957617172955,1.3535724563458984,-2.220446049250313e-16,1.0000000000000002,-1.6404338303725723e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,15,35,2.9814746317157392,0.5361678443347417,1.0927664311330516,1.4166979734113458,0.1519175796954717,0.10723356886694835,1.416697973411346,-2.220446049250313e-16,1.0000000000000002,-1.567339045388466e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,16,34,3.2580553928137377,0.5249972707741564,1.0950005458451688,1.4842845968613685,0.1558490724808675,0.10499945415483128,1.4842845968613687,-2.220446049250313e-16,1.0000000000000002,-1.4959705530500103e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,17,33,3.567572433524839,0.5137972405679092,1.0972405518864181,1.5566857856263134,0.15996417221721754,0.10275944811358184,1.5566857856263139,-4.440892098500626e-16,1.0000000000000002,-2.852786438667125e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,18,32,3.914485145855566,0.5025789652989412,1.0994842069402118,1.634285360829302,0.16427148912975947,0.10051579305978824,1.6342853608293024,-4.440892098500626e-16,1.0000000000000002,-2.717329668942968e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,19,31,4.303914596170246,0.4913537430828053,1.101729251383439,1.7175002457903488,0.16878003490294521,0.09827074861656107,1.717500245790349,-2.220446049250313e-16,1.0000000000000002,-1.2928359426397182e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,20,30,4.741748606056901,0.48013291308367456,1.1039734173832652,1.8067834601897206,0.17349924121045837,0.09602658261673491,1.8067834601897208,-2.220446049250313e-16,1.0000000000000002,-1.2289497320377043e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,21,29,5.2347644130009705,0.46892780959399283,1.1062144380812013,1.9026273923076913,0.17843897910967524,0.09378556191879857,1.9026273923076917,-4.440892098500626e-16,1.0000000000000002,-2.3340839706477057e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,22,28,5.790771973615338,0.45774971607348414,1.108450056785303,2.0055673755247647,0.18360957934254077,0.09154994321469684,2.0055673755247656,-8.881784197001252e-16,1.0000000000000004,-4.4285643580920825e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,23,27,6.418781522984663,0.4466098195447701,1.110678036091046,2.1161855977487325,0.18902185358676057,0.08932196390895403,2.116185597748733,-4.440892098500626e-16,1.0000000000000002,-2.098536207421973e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,24,26,7.129199656046098,0.43551916573847227,1.1128961668523056,2.2351153751536486,0.19468711670322994,0.08710383314769447,2.235115375153649,-4.440892098500626e-16,1.0000000000000002,-1.9868737640424248e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,25,25,7.934058969938478,0.42448861537048865,1.1151022769259022,2.36304582459289,0.20061721002769012,0.08489772307409774,2.3630458245928905,-4.440892098500626e-16,1.0000000000000002,-1.8793084976529016e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,26,24,8.847287222642775,0.41352880191832597,1.1172942396163348,2.5007269723090353,0.20682452575675964,0.0827057603836652,2.500726972309036,-8.881784197001252e-16,1.0000000000000004,-3.55168088933767e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,27,23,9.885023050089973,0.4026500912423031,1.1194699817515394,2.6489753401340415,0.21332203248071654,0.08053001824846062,2.648975340134042,-4.440892098500626e-16,1.0000000000000002,-1.6764565646261967e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,28,22,11.065986573497769,0.3918625433715588,1.1216274913256883,2.8086800542839097,0.22012330191773213,0.07837250867431177,2.8086800542839097,0.0,1.0,0.0,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,29,21,12.411914759476051,0.38117587674466125,1.1237648246510679,2.98080952613487,0.22724253690665952,0.07623517534893226,2.9808095261348693,8.881784197001252e-16,0.9999999999999997,2.979655063206271e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,30,20,13.948073213266605,0.37059943516086824,1.1258801129678264,3.166418759058839,0.2346946007179966,0.07411988703217365,3.1664187590588386,4.440892098500626e-16,0.9999999999999999,1.402496775196153e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,31,19,15.70385824503612,0.36014215766142765,1.1279715684677145,3.3666573405331315,0.24249504774525718,0.07202843153228554,3.36665734053313,1.3322676295501878e-15,0.9999999999999996,3.9572415449301856e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,32,18,17.713505615648042,0.34981255152149016,1.130037489695702,3.5827781843659783,0.25066015564171895,0.06996251030429804,3.582778184365976,2.220446049250313e-15,0.9999999999999993,6.197553783651978e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,33,17,20.016925419617632,0.33961866849300826,1.1320762663013983,3.816147094041554,0.25920695897037105,0.06792373369860165,3.8161470940415505,3.552713678800501e-15,0.9999999999999991,9.309687470767643e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,34,16,22.66068619187428,0.329568084398173,1.1340863831203654,4.068253224937624,0.2681532844378765,0.0659136168796346,4.068253224937621,3.552713678800501e-15,0.9999999999999991,8.7327741966086e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,35,15,25.699175642368306,0.31966788213226904,1.1360664235735463,4.340720530560977,0.2775177877864973,0.06393357642645381,4.340720530560973,3.552713678800501e-15,0.9999999999999992,8.184617401160731e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,36,14,29.195970560813755,0.3099246380950126,1.1380150723809974,4.635320286042055,0.28731999242121087,0.061984927619002525,4.635320286042053,1.7763568394002505e-15,0.9999999999999997,3.8322202777427103e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,37,13,33.22545455099794,0.3003444120311327,1.1399311175937734,4.953984790998081,0.29758032985269856,0.06006888240622655,4.95398479099808,1.7763568394002505e-15,0.9999999999999997,3.5857131467744517e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,38,12,37.8747295388802,0.29093274022477855,1.1418134519550442,5.2988223635861935,0.30832018204049383,0.05818654804495571,5.298822363586192,1.7763568394002505e-15,0.9999999999999997,3.352361557933089e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,39,11,43.24587567665249,0.28169463195876987,1.143661073608246,5.672133748206542,0.3195619257243919,0.056338926391753974,5.67213374820654,1.7763568394002505e-15,0.9999999999999997,3.1317259399285364e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,40,10,49.45862460548911,0.2726345691192019,1.1454730861761595,6.076430070966715,0.33132897883619444,0.05452691382384039,6.0764300709667145,8.881784197001252e-16,0.9999999999999999,1.4616780071967859e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,41,9,56.653523364877756,0.26375650879879853,1.1472486982402403,6.5144524897812355,0.3436458490880679,0.05275130175975971,6.514452489781235,8.881784197001252e-16,0.9999999999999999,1.3633968796201191e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,42,8,64.99568093107905,0.25506388872890784,1.1489872222542183,6.989193699958343,0.3565381848381917,0.05101277774578157,6.98919369995834,2.6645352591003757e-15,0.9999999999999997,3.812364306223559e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,43,7,74.67920689152199,0.24655963535032277,1.1506880729299356,7.503921471437018,0.37003282833899376,0.04931192707006456,7.503921471437016,2.6645352591003757e-15,0.9999999999999997,3.55085706752487e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,44,6,85.9324726659414,0.2382461743172204,1.1523507651365559,8.06220441060756,0.3841578714781343,0.04764923486344407,8.062204410607556,3.552713678800501e-15,0.9999999999999996,4.4066281352605544e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,5,local_loglinear,50,45,5,99.02435062667375,0.23012544321644446,1.153974911356711,8.667940158017833,0.3989427141274943,0.04602508864328889,8.667940158017831,1.7763568394002505e-15,0.9999999999999998,2.0493413740946547e-16,0.18556010502728146,13.558445423444835,-2.287996073485374
45,20,local_loglinear,65,0,65,1.0,0.6933034373659253,1.061339312526815,0.7944952996089383,0.11016526443798952,0.13866068747318505,0.7944952996089383,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,1,64,1.061339312526815,0.6837406048898589,1.0632518790220282,0.8201279634626585,0.11215095796500923,0.13674812097797176,0.8201279634626585,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,2,63,1.1284710183240836,0.6740161890406458,1.0651967621918708,0.847375086022342,0.11422890523375369,0.13480323780812917,0.847375086022342,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,3,62,1.2020436749461771,0.6641359359922223,1.0671728128015556,0.8763525071879,0.11640343852407335,0.13282718719844447,0.8763525071879001,-1.1102230246251565e-16,1.0000000000000002,-1.2668680873495943e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,4,61,1.2827883297026306,0.6541061017497392,1.0691787796500523,0.9071853461638,0.11867909406873818,0.13082122034994784,0.9071853461638,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,5,60,1.3715300609007874,0.6439334452014471,1.0712133109597106,0.9400088038295782,0.1210606215139343,0.12878668904028942,0.9400088038295783,-1.1102230246251565e-16,1.0000000000000002,-1.1810772623640637e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,6,59,1.469201257618306,0.633625217926103,1.0732749564147794,0.9749690377858048,0.12355299380764671,0.1267250435852206,0.9749690377858047,1.1102230246251565e-16,0.9999999999999999,1.1387264431971289e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,7,58,1.5768569157348264,0.6231891506930474,1.0753621698613904,1.0122241168309947,0.1261614175357855,0.12463783013860946,1.0122241168309947,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,8,57,1.6956922744655427,0.6126334366259589,1.0774733126748082,1.051945062261399,0.12889134372698186,0.1225266873251918,1.0519450622613993,-2.220446049250313e-16,1.0000000000000002,-2.1108003914928324e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,9,56,1.8270631722454684,0.6019667110374443,1.0796066577925112,1.0943169840825315,0.13174847914811538,0.12039334220748889,1.0943169840825318,-2.220446049250313e-16,1.0000000000000002,-2.0290702616773521e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,10,55,1.9725095649637134,0.5911980279796067,1.0817603944040786,1.1395403209841124,0.1347387981138111,0.11823960559592137,1.1395403209841124,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,11,54,2.133782724960964,0.5803368335949142,1.083932633281017,1.187832193765546,0.1378685548343995,0.11606736671898282,1.1878321937655463,-2.220446049250313e-16,1.0000000000000002,-1.8693263753117167e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,12,53,2.3128767279164824,0.5693929363914407,1.0861214127217118,1.2394278828135994,0.14114429632813236,0.11387858727828813,1.2394278828135996,-2.220446049250313e-16,1.0000000000000002,-1.791508872795184e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,13,52,2.5120649391758203,0.5583764746061557,1.0883247050787688,1.2945824412353357,0.1445728759248035,0.11167529492123114,1.294582441235336,-2.220446049250313e-16,1.0000000000000002,-1.7151831961597485e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,14,51,2.73394233406724,0.5472978808586477,1.0905404238282705,1.3535724563458982,0.1481614673893489,0.10945957617172955,1.3535724563458984,-2.220446049250313e-16,1.0000000000000002,-1.6404338303725723e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,15,50,2.9814746317157392,0.5361678443347417,1.0927664311330516,1.4166979734113458,0.1519175796954717,0.10723356886694835,1.416697973411346,-2.220446049250313e-16,1.0000000000000002,-1.567339045388466e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,16,49,3.2580553928137377,0.5249972707741564,1.0950005458451688,1.4842845968613685,0.1558490724808675,0.10499945415483128,1.4842845968613687,-2.220446049250313e-16,1.0000000000000002,-1.4959705530500103e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,17,48,3.567572433524839,0.5137972405679092,1.0972405518864181,1.5566857856263134,0.15996417221721754,0.10275944811358184,1.5566857856263139,-4.440892098500626e-16,1.0000000000000002,-2.852786438667125e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,18,47,3.914485145855566,0.5025789652989412,1.0994842069402118,1.634285360829302,0.16427148912975947,0.10051579305978824,1.6342853608293024,-4.440892098500626e-16,1.0000000000000002,-2.717329668942968e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,19,46,4.303914596170246,0.4913537430828053,1.101729251383439,1.7175002457903488,0.16878003490294521,0.09827074861656107,1.717500245790349,-2.220446049250313e-16,1.0000000000000002,-1.2928359426397182e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,20,45,4.741748606056901,0.48013291308367456,1.1039734173832652,1.8067834601897206,0.17349924121045837,0.09602658261673491,1.8067834601897208,-2.220446049250313e-16,1.0000000000000002,-1.2289497320377043e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,21,44,5.2347644130009705,0.46892780959399283,1.1062144380812013,1.9026273923076913,0.17843897910967524,0.09378556191879857,1.9026273923076917,-4.440892098500626e-16,1.0000000000000002,-2.3340839706477057e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,22,43,5.790771973615338,0.45774971607348414,1.108450056785303,2.0055673755247647,0.18360957934254077,0.09154994321469684,2.0055673755247656,-8.881784197001252e-16,1.0000000000000004,-4.4285643580920825e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,23,42,6.418781522984663,0.4466098195447701,1.110678036091046,2.1161855977487325,0.18902185358676057,0.08932196390895403,2.116185597748733,-4.440892098500626e-16,1.0000000000000002,-2.098536207421973e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,24,41,7.129199656046098,0.43551916573847227,1.1128961668523056,2.2351153751536486,0.19468711670322994,0.08710383314769447,2.235115375153649,-4.440892098500626e-16,1.0000000000000002,-1.9868737640424248e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,25,40,7.934058969938478,0.42448861537048865,1.1151022769259022,2.36304582459289,0.20061721002769012,0.08489772307409774,2.3630458245928905,-4.440892098500626e-16,1.0000000000000002,-1.8793084976529016e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,26,39,8.847287222642775,0.41352880191832597,1.1172942396163348,2.5007269723090353,0.20682452575675964,0.0827057603836652,2.500726972309036,-8.881784197001252e-16,1.0000000000000004,-3.55168088933767e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,27,38,9.885023050089973,0.4026500912423031,1.1194699817515394,2.6489753401340415,0.21332203248071654,0.08053001824846062,2.648975340134042,-4.440892098500626e-16,1.0000000000000002,-1.6764565646261967e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,28,37,11.065986573497769,0.3918625433715588,1.1216274913256883,2.8086800542839097,0.22012330191773213,0.07837250867431177,2.8086800542839097,0.0,1.0,0.0,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,29,36,12.411914759476051,0.38117587674466125,1.1237648246510679,2.98080952613487,0.22724253690665952,0.07623517534893226,2.9808095261348693,8.881784197001252e-16,0.9999999999999997,2.979655063206271e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,30,35,13.948073213266605,0.37059943516086824,1.1258801129678264,3.166418759058839,0.2346946007179966,0.07411988703217365,3.1664187590588386,4.440892098500626e-16,0.9999999999999999,1.402496775196153e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,31,34,15.70385824503612,0.36014215766142765,1.1279715684677145,3.3666573405331315,0.24249504774525718,0.07202843153228554,3.36665734053313,1.3322676295501878e-15,0.9999999999999996,3.9572415449301856e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,32,33,17.713505615648042,0.34981255152149016,1.130037489695702,3.5827781843659783,0.25066015564171895,0.06996251030429804,3.582778184365976,2.220446049250313e-15,0.9999999999999993,6.197553783651978e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
45,20,local_loglinear,65,33,32,20.016925419617632,0.33961866849300826,1.1320762663013983,3.816147094041554,0.25920695897037105,0.06792373369860165,3.8161470940415505,3.552713678800501e-15,0.9999999999999991,9.309687470767643e-16,0.10336444075317451,45.05626505798219,-50.985189000261016
