experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,105,0,local_loglinear,55,2.8502977472008135,0.026919685753396354,0.7627244296795632,13.729765503662312,0.11348976949853824,0.15440928886671715
terminal_rule_selected_full_path,105,0,local_loglinear,56,2.920855074265063,0.026774283753763378,0.7586047063566288,14.748906049771994,0.11737566731980577,0.14666942138480982
terminal_rule_selected_full_path,105,0,local_loglinear,57,2.9948478422952394,0.02662462768279606,0.7543644510125549,15.865460133115596,0.12120882673590988,0.13917437452780812
terminal_rule_selected_full_path,105,0,local_loglinear,58,3.072522801870022,0.026470541995055538,0.7499986898599067,17.090801566754905,0.12498765627120118,0.1319221246369756
terminal_rule_selected_full_path,105,0,local_loglinear,59,3.154147902517901,0.026311851364924265,0.7455024553395205,18.437862016100716,0.12871060789545857,0.12491058672383372
terminal_rule_selected_full_path,105,0,local_loglinear,60,3.2400144163942155,0.026148380949899488,0.7408707935804854,19.92137383509622,0.13237616803739752,0.11813761192839649
terminal_rule_selected_full_path,105,0,local_loglinear,61,3.3304392387548414,0.025979956967835643,0.7360987807553431,21.55815469302491,0.1359828553905624,0.11160098124748903
terminal_rule_selected_full_path,105,0,local_loglinear,62,3.425767463048416,0.02580640725199526,0.7311815388065321,23.36744236617897,0.1395292169196801,0.1052984034868038
terminal_rule_selected_full_path,105,0,local_loglinear,63,3.5263752180460317,0.025627561974054816,0.726114255931553,25.371289053531175,0.14301382670435453,0.09922750592638797
terminal_rule_selected_full_path,105,0,local_loglinear,64,3.6326728596208215,0.025443254297729204,0.7208922051023271,27.595027254828086,0.1464352817399249,0.09338582922241166
terminal_rule_selected_full_path,105,0,local_loglinear,65,3.7451084671781447,0.025253321317792104,0.7155107706707762,30.067820662296842,0.1497922033158375,0.08777081665130704
terminal_rule_selected_full_path,105,0,local_loglinear,66,3.8641717530887987,0.02505760500874474,0.7099654752477673,32.82331755536041,0.1530832371041494,0.0823798077164212
terminal_rule_selected_full_path,105,0,local_loglinear,67,3.990398397194356,0.02485595331921769,0.7042520107111678,35.900427151019585,0.1563070552894841,0.07721002579292024
terminal_rule_selected_full_path,105,0,local_loglinear,68,4.1243748971326815,0.024648221277303855,0.6983662695236091,39.34424445842878,0.15946235750285184,0.07225857021468789
terminal_rule_selected_full_path,105,0,local_loglinear,69,4.266743952910761,0.02443427225126629,0.6923043804525446,43.20715408380784,0.16254787411969857,0.06752240329788829
terminal_rule_selected_full_path,105,0,local_loglinear,70,4.418210469694458,0.02421397929446917,0.6860627466766265,47.55015074842335,0.16556237025828155,0.06299834223078701
terminal_rule_selected_full_path,105,0,local_loglinear,71,4.579548244969273,0.023987226593394615,0.6796380868128472,52.44442253553835,0.1685046510632837,0.05868304642282459
terminal_rule_selected_full_path,105,0,local_loglinear,72,4.751607454322206,0.0237539109250705,0.6730274762103305,57.97325384069264,0.17137356622902633,0.05457300955607018
terminal_rule_selected_full_path,105,0,local_loglinear,73,4.93532300222601,0.023513943205237905,0.6662283908150738,64.23431746382867,0.17416801596614023,0.05066454811328169
terminal_rule_selected_full_path,105,0,local_loglinear,74,5.13172384495305,0.023267250106799822,0.6592387530259947,71.34244177534161,0.1768869581875975,0.046953794931393025
terminal_rule_selected_full_path,105,0,local_loglinear,75,5.3419434517752205,0.02301377562410743,0.652056976016377,79.43295987033878,0.17952941429624303,0.04343669096312613
terminal_rule_selected_full_path,105,0,local_loglinear,76,5.5672314659369295,0.02275348275600026,0.6446820114200074,88.66577136470252,0.1820944781115131,0.04010897938318111
terminal_rule_selected_full_path,105,0,local_loglinear,77,5.808966807865792,0.022486355073809226,0.6371133937579279,99.23028150554504,0.1845813227747458,0.03696620302462493
terminal_rule_selected_full_path,105,0,local_loglinear,78,6.068672332242532,0.022212398309622225,0.6293512854392962,111.35142008671633,0.18698920939436284,0.034003701158938145
terminal_rule_selected_full_path,105,0,local_loglinear,79,6.348031293534369,0.02193164182039057,0.6213965182443993,125.29699466169306,0.189317494493658,0.0312166113577427
terminal_rule_selected_full_path,105,0,local_loglinear,80,6.64890581115537,0.02164413998299013,0.6132506328513868,141.38669443758567,0.19156563816467828,0.028599872001896964
terminal_rule_selected_full_path,105,0,local_loglinear,81,6.973357566874053,0.02134997352266436,0.60491591647549,160.0031409760374,0.19373321357868237,0.026148227911738077
terminal_rule_selected_full_path,105,0,local_loglinear,82,7.3236711521168525,0.021049250532973414,0.5963954317675799,181.60548642377884,0.19581991258864834,0.023856239722676986
terminal_rule_selected_full_path,105,0,local_loglinear,83,7.702380237159725,0.020742107443898435,0.5876930442437889,206.74618225426153,0.1978255542683955,0.0217182951137236
terminal_rule_selected_full_path,105,0,local_loglinear,84,8.112297035969384,0.0204287097306178,0.5788134423675041,236.09170961032538,0.19975009188962137,0.01972862301484165
terminal_rule_selected_full_path,105,0,local_loglinear,85,8.556545533530349,0.020109252305416592,0.56976214865347,270.44826953381045,0.2015936174258413,0.017881311550792086
terminal_rule_selected_full_path,105,0,local_loglinear,86,9.038598846991372,0.019783959735246503,0.560545525831984,310.79369154186327,0.20335636757611544,0.01617032765569932
terminal_rule_selected_full_path,105,0,local_loglinear,87,9.562321406122306,0.019453086087869362,0.5511707724896318,358.3171643859127,0.20503872676901233,0.014589539705804766
terminal_rule_selected_full_path,105,0,local_loglinear,88,10.132016574970212,0.01911691443888959,0.5416459091018716,414.4688235302445,0.20664122817370725,0.013132741815429479
terminal_rule_selected_full_path,105,0,local_loglinear,89,10.752480437054738,0.018775756051519165,0.5319797547930429,481.02178698131064,0.20816455311674031,0.01179368077737799
terminal_rule_selected_full_path,105,0,local_loglinear,90,11.429062632677596,0.018429949186973504,0.5221818936309158,560.1499504207084,0.20960952775959363,0.010566083641386946
terminal_rule_selected_full_path,105,0,local_loglinear,91,12.167735376631557,0.018079857444752073,0.5122626276013086,654.5257847242077,0.21097711407809966,0.009443686283184151
terminal_rule_selected_full_path,105,0,local_loglinear,92,12.975171927861517,0.01772586761507294,0.5022329157603999,767.4435803030296,0.21226839397243563,0.008420262906297141
terminal_rule_selected_full_path,105,0,local_loglinear,93,13.85883600104231,0.01736838705360086,0.49210429985202425,902.9751429944984,0.2134845457303196,0.007489654929825275
terminal_rule_selected_full_path,105,0,local_loglinear,94,14.827084481657192,0.0170078402542569,0.4818888072039453,1066.1670216772643,0.2146268023795057,0.006645799232150336
terminal_rule_selected_full_path,105,0,local_loglinear,95,15.889286010910991,0.01664466463058143,0.47159883119980717,1263.2910262505661,0.2156963894993504,0.005882755715088417
terminal_rule_selected_full_path,105,0,local_loglinear,96,17.05595975967854,0.016279304994877373,0.46124697485485877,1502.1634380761893,0.21669442423434837,0.005194732498346881
terminal_rule_selected_full_path,105,0,local_loglinear,97,18.338940321820214,0.015912206301961787,0.4508458452222505,1792.5531727829182,0.21762175670861084,0.004576109555887412
terminal_rule_selected_full_path,105,0,local_loglinear,98,19.75157821406355,0.01554380377932041,0.4404077737474115,2146.7058873998526,0.21847871833424432,0.004021459336693544
terminal_rule_selected_full_path,105,0,local_loglinear,99,21.308991173041836,0.015174509121361033,0.4299444251052292,2580.020507445129,0.2192647217221092,0.00352556446799054
terminal_rule_selected_full_path,105,0,local_loglinear,100,23.028391395716543,0.0148046906763885,0.4194662358310074,3111.9284745784803,0.2199776234080111,0.003083432155497131
terminal_rule_selected_full_path,105,0,local_loglinear,101,24.92953117061751,0.01443464442016966,0.4089815919048069,3767.046952163059,0.22061270741469177,0.0026903048598589233
terminal_rule_selected_full_path,105,0,local_loglinear,102,27.035339586593704,0.014064550792574897,0.3984956057896219,4576.710350575197,0.22116106284277134,0.0023416668130419203
terminal_rule_selected_full_path,105,0,local_loglinear,103,29.372876073705495,0.013694409900693049,0.38800828051963626,5581.039405925277,0.22160699323741156,0.002033246448047047
terminal_rule_selected_full_path,105,0,local_loglinear,104,31.974819848941486,0.013323943832068785,0.3775117419086155,6831.802062134981,0.2219238798651211,0.0017610142427308625
terminal_rule_selected_full_path,105,0,local_loglinear,105,34.881878851889404,0.012952449500649606,0.36698606918507204,8396.491624671662,0.22206757726819767,0.0015211759605557572
