t,evidence_window,Y_US,e_US,q_US,q_W,n_W,n_US_star,bond,asset_position,liability_position,foreign_liability_exposure_Y,NFA,NFA_over_Y,rebased_NFA_change_current_Y,VA_asset,VA_liability,VA,CA_asset,CA_liability,CA_bond,CA,RES,cum_VA_asset_current_Y,cum_VA_liability_current_Y,cum_VA_current_Y,cum_CA_asset_current_Y,cum_CA_liability_current_Y,cum_CA_bond_current_Y,cum_CA_current_Y,cum_RES_current_Y
11,true,3.1245048916196962,3.100672237038276,1.2475601341951,2.2160794868709153,0.39099832508632154,0.5455148038282236,-0.16197387229183696,0.8664833676246828,0.6805625218693523,0.21781451637176313,0.023946973463493615,0.007664245790660249,-0.03784118364978887,-0.001689619233050549,-0.010102087993511739,-0.011791707226562288,0.022549644504969567,-0.016095290120399487,-0.0012770238132463196,0.00517733057132376,7.632783294297951e-17,-0.011843363917017027,-0.027676090254584652,-0.03951945417160168,0.04847260078460112,-0.046307865462279885,-0.00048646480050843264,0.0016782705218127978,1.7766383205270543e-17
12,true,3.207591822664827,3.1847077219811637,1.2666350541007503,2.2125901787888487,0.40201361000693214,0.5586515742278215,-0.16340669306513847,0.8894913652407884,0.707607666945526,0.2206040250962027,0.018477005230123966,0.00576039790959858,-0.038566294744149125,-0.0013643136157982056,-0.010405651190369932,-0.011769964806168137,0.02437231123190392,-0.01663949388580386,-0.0014328207733015075,0.006299996572798554,-6.591949208711867e-17,-0.011961921662424511,-0.030203260242520954,-0.04216518190494546,0.05481532539475222,-0.05029587770589038,-0.0009205605280654976,0.0035988871607963414,-3.24490815268812e-18
13,true,3.2989383353380366,3.276970581256565,1.285813424410229,2.209960675739565,0.4138984527998513,0.572049266519128,-0.16498398493977837,0.9146993044371199,0.7355486263143198,0.22296525474124979,0.014166693183021661,0.004294318881704718,-0.03880498229616015,-0.001057096013366807,-0.01071402676451443,-0.011771122777881237,0.02626503520969817,-0.017226932604279332,-0.0015772918746398967,0.007460810730778943,-1.0408340855860843e-17,-0.011951135217893365,-0.03261466156663318,-0.04456579678452654,0.061259170120835,-0.054125164067108024,-0.001373191565360561,0.0057608144883664085,-6.310115435846313e-18
14,true,3.398775745765646,3.3776965004086925,1.3050952442116197,2.2081137549227723,0.426685919852242,0.5857314039782071,-0.1666971321223942,0.9421710486576113,0.7644352697173531,0.22491488903606613,0.011038646817863929,0.0032478302905439974,-0.038585449548255345,-0.0007644376685142979,-0.011030150874539523,-0.01179458854305382,0.028236181889005663,-0.017856492528493778,-0.0017131471826158373,0.008666542177896048,3.9898639947466563e-17,-0.011824991937082764,-0.034901952080412794,-0.04672694401749555,0.0677674621159028,-0.057789064612643715,-0.0018369030340188632,0.008141494469240208,5.6143622477940994e-18
15,true,3.507377326240989,3.4871632122979492,1.3244843778729691,2.2069813118898507,0.44041264240368366,0.5997198056716285,-0.16853988149095123,0.9719824713049574,0.7943195137130848,0.22647107505949243,0.009123076100921335,0.0026011105314120674,-0.03793685378117612,-0.00048319749718241263,-0.011356824481383313,-0.011840021978565726,0.030294620144528668,-0.01852741951434845,-0.0018427493685570229,0.009924451261623196,-6.418476861114186e-17,-0.011596611799508159,-0.03705923845709273,-0.04865585025660089,0.07430652664207943,-0.06128211215890074,-0.0023054180077538887,0.010718996475424784,-1.2859412084908372e-17
16,false,3.625059400095502,3.605691605185456,1.3439880465208411,2.206503224177705,0.4551190588353281,0.6140348904870201,-0.17050807453107944,1.0042216707048741,0.8252555529612887,0.22765297389045472,0.008458043212505983,0.0023332150673953528,-0.03688874551018647,-0.0002105558726068402,-0.011696736371385635,-0.011907292243992475,0.03244975527252344,-0.019239302876818267,-0.0019681930401282133,0.011242259355576958,1.6653345369377348e-16,-0.011278228753532531,-0.039082799321803745,-0.050361028075336274,0.08084578752032417,-0.06459998795080006,-0.0027735170043743282,0.013472282565149773,3.3497559602796415e-17
17,false,3.7521827376048664,3.733647135827553,1.363616375395766,2.206626374524135,0.47084966145357715,0.6286959511056693,-0.17259942291675523,1.0389892813992232,0.8573000940727066,0.2284803683681855,0.009089764409761392,0.002422527111662922,-0.03547059985600105,5.604806976239592e-5,-0.012052478771157681,-0.011996430701395285,0.03471156262458675,-0.019992062340260092,-0.0020913483856757897,0.01262815189865087,-1.7694179454963432e-16,-0.010881186750440619,-0.04097080515136078,-0.05185199190180139,0.08735777747394442,-0.06773946624721404,-0.0032369191809300093,0.016381392045800365,-1.4794362405358834e-17
18,false,3.8891542813436146,3.8714415750392446,1.383381990669077,2.2073038149171516,0.4876532521559722,0.6437214004689231,-0.1748133145243907,1.076398883840633,0.890512592416985,0.22897332633184536,0.011072976899257458,0.0028471426171943984,-0.033711431971627924,0.0003189725797069194,-0.012426562293443003,-0.012107589713736084,0.03709062986170301,-0.020785936050835434,-0.0022138916076354653,0.014090802203232108,4.336808689942018e-17,-0.010415947936104026,-0.042723044165465233,-0.053138992101569256,0.0938180766562208,-0.07069835035271682,-0.003692166173562619,0.01942756012994135,-3.122289179960867e-18
19,false,4.036429223345469,4.019535108674026,1.4032996695245759,2.208494047472052,0.5055832132370143,0.6591289923196416,-0.17715064765958077,1.1165775169357393,0.9249554970962198,0.22915191767678245,0.014471372179938657,0.00358519160852386,-0.031639490657574466,0.0005804207762191271,-0.012821436126952001,-0.012241015350732874,0.03959821231888694,-0.02162146855228281,-0.0023373331351900783,0.01563941063141405,2.42861286636753e-17,-0.009892111449098635,-0.04434066258859436,-0.05423277403769299,0.10020519732503028,-0.07347540216862086,-0.004136511776290886,0.022593283380118536,3.0083679559165532e-18
20,false,4.1945134598926,4.178438819867103,1.4233860407561374,2.2101604049023917,0.5246977980317605,0.6749360177084076,-0.17961368684807905,1.1596662977492693,0.9606945060096845,0.22903598121587215,0.01935810489150569,0.0046151013881837325,-0.029282021184306176,0.0008424823440325276,-0.013239509629217397,-0.01239702728518487,0.04224629846949749,-0.02249949928424737,-0.0024630391884982727,0.017283759996751847,5.551115123125783e-17,-0.009318440806886884,-0.045825924203672125,-0.05514436501055902,0.10650042956228518,-0.07607026723020686,-0.00456781850582548,0.025862343826252833,1.6129216465746603e-17
21,false,4.363966453604777,4.34871758008179,1.4436593163528533,2.2122705262545064,0.5450604426971469,0.6911594807112559,-0.18220592512115164,1.2058211524061315,0.9977988234144047,0.22864493437849198,0.025816403870575155,0.00591581171510839,-0.026665084218335675,0.0011071760270343505,-0.013683163897152456,-0.012575987870118106,0.045047678629827885,-0.02342115350756774,-0.002592238273072589,0.019034286849187555,1.734723475976807e-17,-0.008702896726278256,-0.047181989589171275,-0.05588488631544953,0.11268765906918532,-0.07848339737336484,-0.004984459598706631,0.029219802097113848,1.947802560504323e-17
22,false,4.545404520899898,4.530993370022174,1.4641390721291152,2.214795900534966,0.5667401075923142,0.7078162535093218,-0.1849319658584535,1.2552136669642031,1.036341432651045,0.22799762438874646,0.03394026845470455,0.0074669412367251884,-0.023813429130352518,0.0013764816232834328,-0.01415477736741454,-0.012778295744131108,0.04801603293478827,-0.02438783186922566,-0.0027260407373018714,0.020902160328260738,-2.3765711620882257e-16,-0.008052675525595495,-0.04841272017420384,-0.05646539569979933,0.11875317023293218,-0.08071597224945933,-0.005385231414026003,0.032651966569446855,-3.3584616107113017e-17
