nu_b,path,t,regime,phi_US,phi_W,e_US,e_W,Q_US,Q_W,q_US,q_W,N_US,N_W
1.0,realized_switch_tau_5,5,b,0.8627090873615321,0.7914285856686688,1.8193552309166452,5.805792954798343,0.9580236309237294,2.4739315621711424,0.9171255301254317,2.0025774058065844,1.0166776663444066,1.1906725065790873
1.0,all_u,6,u,0.9547750885198815,0.7606315637753388,2.8079097652317935,6.325650866958776,1.1948755367290256,2.9159224303035303,1.1556671866446928,2.250164195461019,1.0246590029360731,1.2423429723907249
1.0,realized_switch_tau_5,6,b,0.8627090843482819,0.7914285859990539,1.8693114189119346,5.965209670666332,0.9843292253866709,2.541861306779299,0.9171255358665817,1.9831128880192543,1.044593787278721,1.2353737513455612
1.0,all_u,7,u,0.9497901487218668,0.7618653251155114,2.853553828635767,6.59898446409431,1.2221566467732905,3.0322113280976666,1.1703009735307677,2.243726580510704,1.0339270254770911,1.2958709574107807
1.0,realized_switch_tau_5,7,b,0.8627090874635216,0.7914285856626682,1.9206393141991107,6.12900328357541,1.0113571103592824,2.61165611418934,0.9171255299311108,1.9638374346634346,1.0732764347866393,1.2817532083703647
1.0,all_u,8,u,0.9461177476675727,0.7625479667588357,2.9051792574344235,6.88229779717426,1.2483120850768885,3.1568094910035276,1.182602389784731,2.2401765052408047,1.0443096899134208,1.3514174830551289
1.0,realized_switch_tau_5,8,b,0.8627090866905304,0.7914285858050137,1.973376579014221,6.297294610456398,1.0391271403006326,2.6833674588555674,0.9171255314038923,1.944749408042392,1.1027466550137905,1.3298738826805843
1.0,all_u,9,u,0.9443100187270486,0.7625530311481291,2.9617129515147353,7.176460109885005,1.2712728217200209,3.291694309068762,1.1910881644595213,2.240150199397121,1.0555636415584435,1.4091789122947662
1.0,realized_switch_tau_5,9,b,0.8627090849141035,0.7914285861601588,2.0275619135700285,6.470206953365305,1.0676596874372968,2.757047883132687,0.917125534788521,1.9258469237525562,1.1330260740969516,1.3798011444346843
1.0,all_u,10,u,0.9453097318702828,0.7616618773395584,3.021438381300088,7.482542482687323,1.2875989835243316,3.4400153213455313,1.1933318372284036,2.244786242275378,1.067320505444603,1.4694078593277526
1.0,realized_switch_tau_5,10,b,0.8627090820835553,0.791428586757514,2.0832350796527224,6.647867197114982,1.096975689590062,2.8327514541243457,0.9171255401815686,1.9071281774635587,1.164136911402742,1.4316028180269473
1.0,all_u,11,u,0.9507095125180134,0.7595348659129978,3.081512962502896,7.801950794886004,1.2917204661556383,3.6066962699830816,1.1854651486216667,2.2559099183796794,1.0789949143692252,1.5324467232383943
1.0,realized_switch_tau_5,11,b,0.8627090791579923,0.7914285874042738,2.1404369308970383,6.830405670392113,1.1270966569533216,2.9105337080142326,0.9171255457556484,1.8885913723191015,1.1961019964321216,1.4853492741593526
1.0,all_u,12,u,0.963005540230128,0.7557514378508862,3.1371709393590397,8.136683787554043,1.2754983616503028,3.798631127256499,1.1619800891067102,2.275901565589058,1.089631751433194,1.5987767244596418
1.0,realized_switch_tau_5,12,b,0.8627090782944823,0.791428587624022,2.199209442340411,7.017956233143542,1.1580446868076237,2.990451687985486,0.9171255474008956,1.8702347187147146,1.2289447853343476,1.541113525495054
1.0,all_u,13,u,0.9843582059631107,0.7503231440874253,3.180532144363337,8.489979056497104,1.2324743619328662,4.020189402649489,1.1192836679584643,2.3050521207327943,1.097693819031668,1.6690665293660545
1.0,realized_switch_tau_5,13,b,0.8627090816456666,0.7914285869114481,2.259595740636999,7.210656420472227,1.18984248223339,3.0725640038724427,0.9171255410158787,1.8520564467781246,1.262689377795096,1.598971325931015
1.3,all_u,1,u,0.9935227498448438,0.7465958373396925,2.689650333391922,5.084843626793885,1.0676201998858483,2.431461303152521,1.0662389406171393,2.3253937031940994,1.0,1.0
1.3,realized_switch_tau_5,1,u,0.9935227498448438,0.7465958373396925,2.689650333391922,5.084843626793885,1.0676201998858483,2.431461303152521,1.0662389406171393,2.3253937031940994,1.0,1.0
1.3,all_u,2,u,0.9859717297134305,0.7499601778148618,2.6954414983659754,5.318494336009058,1.0860366479947463,2.5208193950876043,1.0815969750626278,2.3070212360881746,1.0012954500310312,1.0456127492788554
1.3,realized_switch_tau_5,2,u,0.9859717297134305,0.7499601778148618,2.6954414983659754,5.318494336009058,1.0860366479947463,2.5208193950876043,1.0815969750626278,2.3070212360881746,1.0012954500310312,1.0456127492788554
1.3,all_u,3,u,0.9793033363062911,0.7527059920528167,2.708662460953916,5.55933123793513,1.1051101620856614,2.616098406569748,1.096055578675936,2.2921873949941025,1.0041047386729807,1.092672817941611
1.3,realized_switch_tau_5,3,u,0.9793033363062911,0.7527059920528167,2.708662460953916,5.55933123793513,1.1051101620856614,2.616098406569748,1.096055578675936,2.2921873949941025,1.0041047386729807,1.092672817941611
1.3,all_u,4,u,0.9737696367206002,0.7548146102851254,2.7285572746573976,5.807970913267116,1.1239803239015551,2.718096109869876,1.1089534796291254,2.2808928131468083,1.0082610622908954,1.141310877235881
1.3,realized_switch_tau_5,4,u,0.9737696367206002,0.7548146102851254,2.7285572746573976,5.807970913267116,1.1239803239015551,2.718096109869876,1.1089534796291254,2.2808928131468083,1.0082610622908954,1.141310877235881
1.3,all_u,5,u,0.969769214726765,0.7562224251729786,2.7541601519248724,6.065117767804853,1.1412988425631232,2.828043251337501,1.1192731602873145,2.273398417030176,1.0135504730797682,1.191680772635644
1.3,realized_switch_tau_5,5,b,0.8517367000487269,0.793969356751348,1.8210609477310828,6.133569184073012,0.9832750816999066,2.596983035310851,0.9421909032895108,2.1013316970830047,1.0135504730797682,1.191680772635644
1.3,all_u,6,u,0.9679448956309555,0.7568026944193349,2.7841245815882147,6.331608527242025,1.154930850554638,2.9478453872431207,1.1254269513947073,2.270320143615322,1.0196785584228203,1.2439716814054433
1.3,realized_switch_tau_5,6,b,0.8517366997523342,0.7939693567834197,1.8915701440692982,6.371053309216716,1.0213462605597976,2.6975349691546526,0.9504868896309202,2.104640936594619,1.0436049406409644,1.235874868739615
1.3,all_u,7,u,0.9693262891104886,0.756348527399683,2.8164461916964676,6.608489061231585,1.1615530354811714,3.080394619420929,1.1249785126498992,2.272728924444572,1.0262157389454443,1.298427182410005
1.3,realized_switch_tau_5,7,b,0.8517366979144334,0.7939693570624347,1.9648093682189176,6.61773259663913,1.0608915115855588,2.80198017769439,0.9588559252145361,2.1079554099845765,1.0745506031718044,1.2817079256851083
1.3,all_u,8,u,0.9754478690172749,0.7545940155034352,2.8480279942016042,6.897154866081079,1.15640510790634,3.2296857205571743,1.1145199132052475,2.2820704904579787,1.0325113079227801,1.3553726475205312
1.3,realized_switch_tau_5,8,b,0.8517366906751641,0.7939693583180584,2.0408843242355714,6.873963238438296,1.1019679194943257,2.9104694688699504,0.9672986612264078,2.111275171566851,1.1064138873086622,1.329240725122782
1.3,all_u,9,u,0.9877668243781539,0.7514675747311572,2.874076103718316,7.199659008616748,1.1349799951815025,3.3989926231872847,1.0912010509810546,2.298859989515978,1.037581378497433,1.4152436281269396
1.3,realized_switch_tau_5,9,b,0.8517367012711513,0.7939693564711059,2.119904811087948,7.140113989293095,1.1446347103675614,3.023159005291644,0.9758156994519717,2.1145999304171506,1.13922200419173,1.3785363026412087
