experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,10,0.9939600286161723,0.12711024369338503,0.6355512184669251,1.9632714461297645,-0.22550333676563517,0.7958916034329878
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,11,1.0147390271034842,0.12615989573699027,0.6307994786849512,2.1523129236941383,-0.2898528929387223,0.7597537133388809
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,12,1.0376047176223873,0.12510236680945977,0.625511834047299,2.365647838392485,-0.36261839800207785,0.7235003946732
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,13,1.0627333102522514,0.12393822901708255,0.6196911450854128,2.6072318459740873,-0.4449053598818469,0.6872735783609276
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,14,1.0903230626153348,0.12266815723434307,0.6133407861717154,2.8817748962059047,-0.5379761741114781,0.651221962356544
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,15,1.1205955615984295,0.1212930537123177,0.6064652685615884,3.1948997013651406,-0.6432747822988354,0.6154932869619
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,16,1.1537972547795425,0.11981415941689218,0.5990707970844609,3.553336296769316,-0.7624549932522524,0.5802295948528866
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,17,1.1902012290046333,0.11823315126398272,0.5911657563199135,3.965161433087175,-0.897412912919715,0.5455647007932531
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,18,1.2301092226552919,0.11655222485452726,0.5827611242726363,4.440093705168049,-1.0503240049458018,0.5116230021801201
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,19,1.2738538624270892,0.11477416178238299,0.5738708089119149,4.989858091069459,-1.2236853378762778,0.478518918978265
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,20,1.3218011044663085,0.11290238094829441,0.5645119047414721,5.62863700305428,-1.4203636668041035,0.4463566271814261
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,21,1.3743528618955994,0.1109409729505743,0.5547048647528714,6.37362931006013,-1.6436500555489442,0.4152298493461771
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,22,1.4319498193763718,0.1088947157906544,0.544473578953272,7.245744373591187,-1.8973217169287153,0.38522158259522077
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,23,1.495074389045041,0.10676907243194873,0.5338453621597437,8.270464858528618,-2.1857120375922,0.35640383607631954
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,24,1.564253836691286,0.10457016777936759,0.522850838896838,9.478921170657511,-2.5137894680115576,0.32883735381237417
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,25,1.6400635412324427,0.10230474630373713,0.5115237315186857,10.90923113756442,-2.8872463595602156,0.3025713359970849
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,26,1.7231304027121799,0.09998011010836023,0.4999005505418011,12.608172792430219,-3.312598657019562,0.2776432581197426
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,27,1.8141363980584702,0.09760403900682828,0.4880201950341413,14.633275774187474,-3.7972975414969525,0.25407877168753923
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,28,1.9138223067307936,0.09518469450632139,0.4759234725316069,17.055439479592476,-4.349854089578997,0.231891759492258
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,29,2.0229916306909144,0.09273051073736231,0.4636525536868115,19.96221467032863,-4.979978123524951,0.21108452350779575
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,30,2.142514733380223,0.09025007632146316,0.4512503816073157,23.461921452199615,-5.6987326316871965,0.1916481912219956
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,31,2.273333243919153,0.0877520113263827,0.43876005663191353,27.688822758366637,-6.5187052203413565,0.1735632997674152
