t,N_US,N_W,phi_US,phi_W,q_US,q_W,d_US,d_W,Q_US,Q_W,e_US,e_W,Y_US,Y_W,omega,omega_star,theta_US_star,theta,R_f,R_f_W,Psi,residual_norm,v_US,B_per,V_agg,B_agg,bubble_share,NFA,NFA_fund,NFA_bubble,NFA_b_cf,dNFA,dA,dV,dB
21.0,4.258207456878421,4.32699934489856,0.5547409094639041,0.4821579121178299,1.3741859937340293,0.7092428739113172,0.15246343758731482,0.068393412653906,6.372661907951731,3.386733889197062,16.033986101400725,3.4675580817379625,16.16211418594074,3.4456558950779703,0.7004228335759607,0.19236301982330686,0.4769331075796585,-0.10365613817100795,0.9506467899239152,0.9708003170635018,0.9962576631168449,1.7669730359581745e-7,1.3076265083758982,0.06655948535813105,6.063998379951365,0.30866352800036534,0.04843557252193447,1.6443311427486318,1.9529946707489971,-0.30866352800036534,-0.15721715199009934,1.8015482947387311,6.505610595281221,-4.395398772542125,-0.30866352800036534
22.0,4.637408572791163,4.775139819903971,0.5445182386109602,0.4692681266791491,1.431729979885521,0.7060626223361824,0.15592061736275387,0.06626653682037358,7.2443526515389545,3.7294253132178903,18.28529355632476,3.644138385953326,18.403525395061965,3.602692794696858,0.7070658634288883,0.19690258417440235,0.4488920185244059,-0.08990629884136407,0.9411983497551604,0.9624261082712682,0.9964925539028597,2.2637851391538578e-7,1.3481517781852113,0.08357820170030972,6.8214586871708205,0.422893964368134,0.05837567339827065,1.8982941266234254,2.3211880909915594,-0.422893964368134,-0.1647942648371945,2.06308839146062,7.579110815173746,-5.093128459344992,-0.422893964368134
23.0,5.059859577794272,5.282003600301296,0.5339002397371477,0.4564807712276994,1.4947862505171647,0.7025388305631103,0.1596133475013813,0.06413909343857092,8.268469106622687,4.11419223640038,20.91113100443847,3.8351203209671283,21.013691549348916,3.770523639415152,0.7137685207266414,0.2020960270156509,0.4220473080274291,-0.07778895146230144,0.9317404800808876,0.9541236796070485,0.9967423210574214,2.8793952458568706e-7,1.3904332471338419,0.10435300338332287,7.691236352200593,0.5772327544220941,0.06981132141616826,2.187096395596548,2.764329150018642,-0.5772327544220941,-0.17291158245062732,2.360007978047175,8.83698194873623,-5.899741216266962,-0.5772327544220941
24.0,5.531539445028994,5.856177704942951,0.522917711269838,0.4438039666815225,1.5638781443133059,0.6986797217418488,0.16355591598584704,0.06201536638979497,9.476068370241794,4.546738125216646,23.983646076245538,4.041870935101233,24.0629473492351,3.949898425260734,0.7205734483082915,0.20793917450398286,0.39644272203164294,-0.06714334851809833,0.922271905580887,0.9458952410488486,0.9970087157815998,3.6350772044627497e-7,1.4343062890242266,0.12957185528907922,8.69094852951563,0.7851198407261641,0.08285291009420301,2.515754667880975,3.300874508607139,-0.7851198407261641,-0.18161000441206787,2.697364672293043,10.315078037055752,-6.832593524036545,-0.7851198407261641
25.0,6.059339344756114,6.507614266922427,0.5116045380562138,0.4312459785960623,1.6395762670429104,0.694492870769106,0.1677629317416839,0.059899451536562356,10.905166247451735,5.033587531511375,27.5903888506622,4.265913773326773,27.63650411972595,4.141620481308506,0.727520092527014,0.2144250840765885,0.3720971739899546,-0.057818382138071896,0.9127904985416206,0.9377425275540185,0.997292331930357,4.5538150828018946e-7,1.4795543914480191,0.16002187559489123,9.8408271302854,1.0643391171663357,0.09759953154451406,2.8900281778793655,3.954367295045701,-1.0643391171663357,-0.19093380890768308,3.080961986787049,12.056939619786423,-7.9116385158330385,-1.0643391171663357
26.0,6.6512101124273775,7.24786062373398,0.49999737432962776,0.4188153872472554,1.7225017596406655,0.6899845902031309,0.17224927141969928,0.05779523266811262,12.602399250950185,5.5822027796850415,31.83784907297664,4.508948982504244,31.837837040347353,4.346550136230459,0.7346427155330256,0.22154351690394225,0.34900946657391035,-0.049673426714422625,0.9032933685237445,0.9296669313180836,0.9975926435533654,5.659914789729726e-7,1.5259017685329639,0.19659999110770165,11.1640079304157,1.4383913205344854,0.11413630784836742,3.316525285538134,4.754916606072619,-1.4383913205344854,-0.20093094173243142,3.517456227270565,14.115561569597668,-9.159714021792619,-1.4383913205344854
27.0,7.3163346164471825,8.09032963771212,0.48813523548765464,0.4065211858867546,1.8133297083701307,0.6851594716259487,0.17703002484240282,0.055706368185384575,14.625101400751578,6.201116294285987,36.855851689192725,4.772875985217029,36.79288810372658,4.565608552325152,0.7419688452506285,0.22928027587922092,0.3271626342279751,-0.04257873032895575,0.8937769475768176,0.9216696250329954,0.997908074152577,6.978499700876052e-7,1.5730052015219071,0.2403245068482236,12.686805091196238,1.9382963095553407,0.13253216209876892,3.8028244438447842,5.741120753400125,-1.9382963095553407,-0.21165330307581542,4.014477746920599,16.555590153990646,-10.602816097514705,-1.9382963095553407
28.0,8.065329395555434,9.050617485547047,0.47605901039060805,0.39437280620437004,1.9127927108984986,0.6800201033432138,0.1821204410065415,0.053636287286169794,17.043902588195014,6.900080685837889,42.80302813292173,5.059819054003047,42.655290169922125,4.799781725578793,0.7495181562223779,0.23761655588492225,0.30652782522273203,-0.036415452219432334,0.8842370650402536,0.9137516651701441,0.9982360977771397,8.534906443300048e-7,1.6204450367997827,0.29234767409871587,14.438944272098471,2.6049583160965426,0.15283813684201614,4.357611478265852,6.962569794362395,-2.6049583160965426,-0.22315707596138878,4.580768554227241,19.456057786987138,-12.270330916663355,-2.6049583160965426
29.0,8.91048072856204,10.146877499524951,0.4638109086784327,0.3823800766095079,2.0216846317629886,0.6745669686408781,0.18753587722384288,0.051588193829428496,19.94598352074796,7.690238992020896,49.87363781713612,5.372156165992673,49.61287106685935,5.050124653205617,0.7573017657846621,0.24652838409183345,0.28706770854895025,-0.03107543641637678,0.8746690312884453,0.9059140864942177,0.9985733708082054,1.0354006973865866e-6,1.6677152931875674,0.35396933857542123,16.4537145074951,3.4922690132528587,0.17508632801286408,4.990835387820102,8.48310440107296,-3.4922690132528587,-0.23550303442654918,5.226338422246651,22.91379307463354,-14.195185639134028,-3.4922690132528587
30.0,9.866021241579244,11.400260240306814,0.4514338632749046,0.3705531171248158,2.1408645788346656,0.6687985337076572,0.19329175351434694,0.04956507627877572,23.439157946158247,8.58431803071478,58.30608670372974,5.712551582122285,57.89576471369355,5.317765652419106,0.7653219171837399,0.255986233409883,0.26873932785846266,-0.026460788356461717,0.8650677219344493,0.8981579782876883,0.9989158909401352,1.2459491687621876e-6,1.714212830194114,0.42665174864055166,18.76798078565145,4.671177160506797,0.19928946130389544,5.713885405706623,10.38506256621342,-4.671177160506797,-0.24875691213815587,5.962642317844779,27.04767909785148,-16.413859619499902,-4.671177160506797
31.0,10.948454273047414,12.835431894752219,0.43897090946460077,0.35890218006735053,2.2712611525689494,0.662711518805207,0.19940351475496182,0.047569721770986756,27.65699838208049,9.596848354546635,68.39358186882676,6.083992673904836,67.78654262097602,5.603910808894054,0.7735720163803171,0.26595483402419995,0.2514964166818961,-0.022483320278363795,0.855427672565519,0.8904845485882924,0.9992591782302152,1.4873153579228852e-6,1.7592255532979146,0.5120355992710348,21.421974406704887,6.235023975375604,0.22544109412160207,6.539792552332887,12.774816527708492,-6.235023975375604,-0.2629897709703899,6.802782323303277,32.00397976595655,-18.966173467277667,-6.235023975375604
32.0,12.176934541762652,14.48118537587615,0.4264645640938016,0.34743744511199764,2.4138770249697985,0.6563013458409036,0.20588660264595754,0.045604732564505826,32.76527934646069,10.744415155587088,80.49747813515134,6.4898316267794725,79.63288899705839,5.909848509035377,0.7820369816457611,0.2763932172572838,0.23529116774767994,-0.019063914954054084,0.8457431719851308,0.8828951670749898,0.9995984710469181,1.7614215621529899e-6,1.8019196372198976,0.6119573877499009,24.458744029895943,8.306535316564744,0.25351638936849225,7.483459721114983,15.789995037679727,-8.306535316564744,-0.2782784254690349,7.761738146584017,37.96301191707594,-21.89473845392718,-8.306535316564744
33.0,13.573715233844869,16.37116124121385,0.4139562270367693,0.33616878170371783,2.5697939280491786,0.6495627397853835,0.2127564397434474,0.04367254297475629,38.97008585955958,12.045945376319803,95.06402208227745,6.933832779752191,93.86348253896526,6.236953995597113,0.790693865044478,0.2872549637156848,0.22007554278369174,-0.016131853614740645,0.8360083672398864,0.8753913965481127,0.9999289286609218,2.0698740687525183e-6,1.8413257697301944,0.7284681583189843,27.923104089625696,11.046981769933886,0.283473375186932,8.561925181579142,19.608906951513028,-11.046981769933886,-0.29470584763207075,8.856631029211211,45.147516342734974,-25.243903543589873,-11.046981769933886
34.0,15.164673491599054,18.544698823549826,0.40148562653226105,0.3251054892882026,2.7401781349076946,0.6424904640433837,0.22002842706068368,0.04177543533516572,46.528028814387476,13.523037716711455,112.64538908995306,7.420226541051102,111.00792625550504,6.5866938435402975,0.7995126988080242,0.2984886549113667,0.205802162382692,-0.013624136644428238,0.8262173676016439,0.8679750042850451,1.0002458310376305,2.4139157189121566e-6,1.8763244093336056,0.863853725574089,31.85985431766588,14.668174496721594,0.31525458676181606,9.794665730589053,24.462840227310647,-14.668174496721594,-0.31236165284227324,10.107027383431326,53.833174890083896,-29.057973009930972,-14.668174496721594
35.0,16.979928502332502,21.047841911313288,0.3890903259864722,0.31425602896685423,2.9262865400248015,0.6350801552686396,0.2277179567576152,0.03991555353407518,55.75912884790935,15.20034379034017,133.92615205075427,7.953771042688864,131.72179405424555,6.9606302220430925,0.8084575213690092,0.3100384962741711,0.19242486135454664,-0.01148481988627462,0.8163643479954044,0.8606479546995275,1.0005447664553633,2.7943923337497973e-6,1.9056300572205511,1.0206564828042504,36.31095945105533,19.44816939685402,0.3487889749838374,11.203947177467782,30.652116574321802,-19.44816939685402,-0.33134259967695723,11.53528977714474,64.36184343091776,-33.378384256919,-19.44816939685402
36.0,19.054569019559093,23.934528050101658,0.37680530638390414,0.3036277595964039,3.1294734556913824,0.6273292182937446,0.23584044085841732,0.038094913015978615,67.06308358967951,17.106010762132847,159.75663091917033,8.539822985267332,156.81815324378033,7.360424759181583,0.8174875360609849,0.3218450871097902,0.17989899779853535,-0.00966438074568977,0.8064436570947715,0.8534123879190619,1.0008217980464231,3.212265365161369e-6,1.9277745271676254,1.201698928523757,41.311264047432374,25.751819542247134,0.38399396752776427,12.81523186990566,38.56705141215279,-25.751819542247134,-0.35175312812264803,13.166984998028308,77.15822513965377,-38.23942059937833,-25.751819542247134
37.0,21.42951027998527,27.26799623435206,0.3646626327716271,0.29322668920825,3.3511982749504825,0.6192377417702211,0.24441135717663565,0.036315406570415036,80.93982976882245,19.27219852329983,191.19496950972555,9.184419500450074,187.30729331538527,7.787841757520346,0.8265583596601245,0.33384622791359153,0.168181532294756,-0.008119118266580126,0.7964499087776883,0.8462705787840685,1.0010736016534862,3.6666694506378136e-6,1.9410891825613041,1.4101090923891784,46.882164262553566,34.05766550626888,0.4207775776591477,14.657654986040328,48.71532049230921,-34.05766550626888,-0.37370598023157386,15.031360966271901,92.75090697859991,-43.66188050605913,-34.05766550626888
38.0,24.152504008441106,31.122454629794056,0.35269121241814083,0.2830572548134623,3.593034107576935,0.6108093819829686,0.2534463111322084,0.03457880537568132,98.01556177731578,21.735687432403864,229.56029460748644,9.894373308503749,224.44686656143347,8.24475045577449,0.8356233053338422,0.3459779154668482,0.1572310504940936,-0.006810596433603775,0.786378078483605,0.8392248739594614,1.0012975689444583,4.157613545653655e-6,1.9436860534131655,1.6493480541637697,53.02245254011854,44.99310923719724,0.4590404668538074,16.76458552642744,61.75769476362468,-44.99310923719724,-0.397322801517201,17.16190832794464,111.79893771158804,-49.64392014644616,-44.99310923719724
39.0,27.27932962579511,35.58505824163966,0.34091664130794175,0.27312213917667943,3.8566776058659564,0.6020521706887679,0.2629611151998752,0.03288675535089593,119.07569266470362,24.53859676561828,276.4999643480232,10.677384036123202,269.80525429446334,8.733125933510498,0.8446346712938094,0.3581752355234969,0.14700765313857314,-0.005705123370178964,0.7762235877953033,0.8322776254839132,1.001491872543432,4.684326808023022e-6,1.9334377437726766,1.9232398620932798,59.695277150893645,59.38041551380998,0.4986778929014074,19.174289509307968,78.55470502311795,-59.38041551380998,-0.4227348671925686,19.597024376500535,135.12544988257844,-56.148009992267916,-59.38041551380998
40.0,30.875200064322474,40.75825644403092,0.3293611386737954,0.2634221314887838,4.143960101042849,0.5929792045484031,0.2729718834996498,0.03124076919813277,145.1066550989349,27.729238899467262,334.07474924916966,11.542169286158337,325.34175284348925,9.25504815413864,0.8535449819957645,0.3703732976043789,0.13747283873432728,-0.0047732700043164504,0.7659823798801206,0.8254311065415094,1.0016554916944596,5.245682182903329e-6,1.9079559457681494,2.236004155274699,66.80979030103802,78.29686479789689,0.5395814874549582,21.93071952564992,100.22758432354681,-78.29686479789689,-0.45008383753977554,22.380803363189695,163.76024819768668,-63.08258003660009,-78.29686479789689
41.0,35.01642186719367,46.76258237518649,0.31804356169513204,0.2539560375869361,4.456860237745183,0.5836091763010719,0.2834951407979782,0.029642214782559167,177.34897249812624,31.36314010747994,404.86686307120567,12.498619943035601,393.50817430856733,9.812698527801667,0.8623081496809576,0.38250809582280904,0.128589383004489,-0.0039894245330876895,0.7556509896965993,0.818687423033861,1.001788199905956,5.840231634947264e-6,1.8645683463263312,2.592291891418852,74.19556879369469,103.15340370443155,0.5816408307948974,25.08445903747659,128.23786274190815,-103.15340370443155,-0.4795225774662324,25.563981614942826,198.99382268223903,-70.27643736286464,-103.15340370443155
42.0,39.79235673494009,53.73997082475678,0.3069794916199533,0.2447206415269105,4.797518268260947,0.5739667211865562,0.29454794380563687,0.02809230084477429,217.36471319218094,35.50426639333775,492.11714074263693,13.557985331605739,477.37774277894454,10.408353217013289,0.8708805215503417,0.3945172954312078,0.12032122568477266,-0.0033313804058316184,0.745226596719132,0.8120484171625776,1.001890518066888,6.466244215779543e-6,1.8002936375106116,2.9972246307503356,81.56723712092337,135.79747607125756,0.6247448082853886,28.693857179137524,164.4913332503951,-135.79747607125756,-0.5112161020075994,29.205073281145122,242.4459347853497,-77.44338543294698,-135.79747607125756
