case,horizon_kind,vartheta_US,t,evidence_window,phi_US,phi_W,rd_share_US,N_US,N_W,G_N_US,G_N_W,US_real_scale_growth,W_real_scale_growth,relative_real_scale_growth,zeta,e_W_over_e_US,Q_W_over_e_US,q_US,q_W,Y_US,NFA,rebased_NFA_change_current_Y,cum_VA_current_Y,cum_CA_current_Y,residual_norm
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,58,false,0.7916234136402582,0.7128851678697905,0.20837658635974177,4.200890345572602,11.942105752134431,1.0416753172719484,1.0516806697834378,1.0740676934322884,1.0516806697834378,1.0212869022813365,0.7184082368711276,1.7302866038924256,0.9055355601853295,2.5844000651037473,2.5222628941419867,34.83327841954347,4.432840496124358,0.12317699492833305,-0.029947503808120543,0.1531244987364536,1.8796032069584697e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,59,false,0.7884981351981584,0.7102503435061106,0.21150186480184163,4.375963783549005,12.559281776029383,1.0423003729603684,1.0521549381689002,1.0751958094068421,1.0521549381689002,1.0218987436185405,0.7104551118102613,1.6918994864568289,0.8918360433413991,2.6366490602871684,2.5386936806726235,37.44879007068676,4.901152282753133,0.12707941529932637,-0.02868771198202276,0.15576712728134914,3.6184420062319212e-9
baseline_vartheta085_tail,tail_T60_no_buffer,0.85,60,false,0.7852916424521497,0.7075259334114707,0.21470835754785034,4.5610686836541925,13.21431034050399,1.04294167150957,1.0526453319859352,1.0763537683542035,1.0526453319859352,1.0225227202818061,0.7025536846352808,1.653366622418341,0.8780476617537646,2.6909750434452473,2.5558525350495422,40.302799835556485,5.419576800089769,0.13094362884761257,-0.027411647309480442,0.15835527615709302,1.3993370999483992e-7
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,1,true,0.7195774663421296,0.7763940209604033,0.2804225336578704,1.0,1.0,1.056084506731574,1.0402490762271275,1.10020262011197,1.0402490762271275,1.057633835256348,1.033325396939598,2.010916724860778,0.8901372541729438,1.1165578900214939,2.1699510525711316,2.633957725388748,-0.03802928354840196,0.0,0.0,0.0,1.9767430531354998e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,2,true,0.7228041501413424,0.7696784485873036,0.27719584985865764,1.056084506731574,1.0402490762271275,1.0554391699717316,1.0414578792542852,1.0990263720481555,1.0414578792542852,1.0552768325446737,0.9990774313573982,1.8915632787364747,0.8518266617025952,1.130417667165431,2.2035927437858542,2.9089822393641995,0.0011635105033989124,0.01347302624314648,0.002463864123437001,0.011009162119709483,9.682435542283633e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,3,true,0.7254547154055806,0.7629043197630447,0.2745452845944194,1.114632955204778,1.0833755968237335,1.054909056918884,1.042677222442652,1.0980605443815514,1.042677222442652,1.0531164590026763,0.967685734319,1.783629336750488,0.8173707810892131,1.1456006255491604,2.238326638983478,3.2085355517013836,0.04498213814182761,0.02587205918482383,0.004694256716743216,0.021177802468080598,1.2237626890872007e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,4,true,0.727572411977683,0.7560827896902419,0.27242758802231704,1.175836399585781,1.1296110581583207,1.0544855176044634,1.0439050978557565,1.0972891479079723,1.0439050978557565,1.0511387962007943,0.9387947294833039,1.6856141321247902,0.7862541116449194,1.1620903048789397,2.2741401045832976,3.5350901875620258,0.09393892308242935,0.03733093064928088,0.006720425174936552,0.030610505474344324,5.6474798895745365e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,5,true,0.7291944689551182,0.7492239792449282,0.2708055310448818,1.239902454435381,1.1792067422057064,1.0541611062089764,1.0451396837359128,1.0966984512599718,1.0451396837359128,1.0493319393822644,0.9121058658120607,1.5962491887268844,0.7580400475517197,1.179884913032576,2.3110229175415467,3.891423814284221,0.14861026228917795,0.047961762774972876,0.00856431604066784,0.03939744673430504,1.3226840021494392e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,6,true,0.7303527008099846,0.7423369746066515,0.2696472991900154,1.3070569429588261,1.232435761608128,1.0539294598380031,1.0463793445708027,1.096276746987405,1.0463793445708027,1.0476857677624256,0.8873674980894953,1.5144561709621627,0.7323564595391949,1.1989965477341187,2.3489675674620756,4.280660695458107,0.20964485072961925,0.05785885682105333,0.010242665174257166,0.04761619164679613,1.1131939110201271e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,7,true,0.7310740813267277,0.7354298004200887,0.2689259186732723,1.3775458178701072,1.2895953244571312,1.0537851837346546,1.047622635924384,1.0960141324183468,1.047622635924384,1.0461917248010433,0.8643667097440122,1.439313291633245,0.7088842546536739,1.2194506303326902,2.387969766371294,4.706320041801238,0.27777338312985334,0.06710182560329853,0.011768571350938886,0.055333254252359625,1.1305068796716952e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,8,true,0.7313812862521945,0.7285093727788433,0.26861871374780555,1.4516373727871559,1.3510092530835411,1.0537237427495612,1.0488683128998082,1.095902304358756,1.0488683128998082,1.0448426088198934,0.8429226627145072,1.3700284078460676,0.6873482583296101,1.2412855157656917,2.4280291580958386,5.172372445489021,0.35382001322233503,0.07575813630986306,0.013152684725661086,0.06260545158420196,5.964361946825599e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,9,true,0.7312932139028335,0.7215814326862174,0.2687067860971665,1.5296247655684219,1.4170307959937638,1.0537413572194332,1.0501153421164808,1.0959343637611485,1.0501153421164808,1.0436323704711528,0.82288113856068,1.3059173731544036,0.667509927828959,1.2645522261775803,2.4691502496145263,5.683305800468514,0.4387159320581342,0.08388519505095691,0.014404109965511957,0.06948108508544497,1.3663806770028737e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,10,true,0.7308254786557793,0.7146504720783251,0.2691745213442207,1.611828876506526,1.4880457791245805,1.0538349042688442,1.0513629150259014,1.0961046317943723,1.0513629150259014,1.0425559206331418,0.8041100433715903,1.2463865515597228,0.6491615039301362,1.2893143030634184,2.5113435189673825,6.244202338188069,0.5335154426263415,0.09153206370000387,0.015531085711172447,0.07600097798883142,2.43667292539357e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,11,true,0.7299908824977861,0.7077196557837269,0.2700091175022139,1.6986015297710135,1.5644761480324076,1.0540018235004427,1.0526104619589292,1.096408475087439,1.0526104619589292,1.0416089471949583,0.7864956782529656,1.1909186388582502,0.6321213073577108,1.3156477477348187,2.554626697749349,6.860828720392995,0.6394150131239646,0.09874088456089047,0.01654149283336434,0.08219939172752612,1.097426348687003e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,12,true,0.7287998639156221,0.7007907471772064,0.2712001360843779,1.7903291097792897,1.6467839609041186,1.0542400272168755,1.053857665508103,1.0968421401221145,1.053857665508103,1.0407877420460638,0.769939632492573,1.1390611282345136,0.616229944753645,1.3436410400418275,2.599026195843991,7.539741475315183,0.7577758645921102,0.10554806829198944,0.017443226252213718,0.08810484203977574,8.405656396426349e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,13,true,0.7272609248852158,0.6938640417074644,0.27273907511478424,1.8874366094208828,1.7354759006346014,1.0545478150229568,1.0551044724926564,1.097402596258334,1.0551044724926564,1.0400890384491968,0.7543561836613464,1.0904168977469315,0.6013472432128908,1.3733952231178355,2.6445786519020844,8.28841049212342,0.8901507549404797,0.11198528829755026,0.01824445855089222,0.09374082974665801,8.214065123349783e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,14,true,0.725381027192257,0.6869383206552762,0.27461897280774294,1.99039215245913,1.831108384662789,1.0549237945615486,1.0563511022820502,1.0980873903831605,1.0563511022820502,1.0395098637289693,0.7396701320320233,1.0446365085077156,0.5873497564865675,1.4050240763182786,2.691332533337895,9.11536378808865,1.0383157007286883,0.11808031026513567,0.018953809422801567,0.0991265008423341,7.718064357197438e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,15,true,0.7231659653228061,0.6800108209819347,0.2768340346771939,2.0997120421377136,1.9342933605364414,1.0553668069354387,1.0575980522232518,1.0988945103788015,1.0575980522232518,1.039047403754893,0.7258149795359053,1.001411878752369,0.5741287379274147,1.4386543488020298,2.7393498095273103,10.03035741940322,1.204307607818916,0.1238576891551322,0.01958044458069485,0.10427724457443736,7.704762602841295e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,16,false,0.7206206987979286,0.6730772351411071,0.27937930120207144,2.215966393394768,2.0457048905317086,1.0558758602404144,1.0588460976746008,1.0998222635087271,1.0588460976746008,1.0386988873303842,0.7127314286543089,0.9604710730294891,0.561588470696742,1.474426111865577,2.7887075990078496,11.04457511192069,1.3904688017587579,0.12933934269371264,0.020134106443580334,0.1092052362501323,5.535347134301643e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,17,false,0.7177496475038471,0.6661317392048457,0.28225035249615293,2.3397854218895495,2.166086640333346,1.0564500704992306,1.0600962869431279,1.1008691683209066,1.0600962869431279,1.0384614887156625,0.7003661422654054,0.9215739857804018,0.5496448825530444,1.5124932256792847,2.839499786743078,12.170863171169065,1.5994997929892898,0.13454502392375509,0.0206250912802498,0.11391993264350535,1.1959094247905162e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,18,false,0.7145569371712903,0.6591670556726383,0.2854430628287097,2.4718664739082867,2.2962604046144945,1.057088612565742,1.061349929978925,1.102033864671875,1.061349929978925,1.0383322536175772,0.6886707480344756,0.8845087442498819,0.5382243748034992,1.553023980962345,2.891838549000645,13.42400732711122,1.8345217091388675,0.13949269745297682,0.02106417632762976,0.11842852112534706,9.222565928525239e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,19,false,0.7110465953747542,0.6521745489412957,0.28895340462524577,2.6129819013514837,2.437135819650972,1.0577906809250492,1.0626085811905668,1.1033150416911681,1.0626085811905668,1.0383080479690772,0.6776010502378343,0.8490886821519131,0.5272628153926411,1.5962019400373786,2.9458557784193724,14.821059613452903,2.099150228197409,0.1441988337868851,0.021462507154186846,0.12273632663269826,1.1041910127513887e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,20,false,0.7072226876244088,0.6451443584320256,0.29277731237559124,2.7639879046754157,2.5897214354880282,1.0585554624751183,1.0638740154822355,1.1047113874757726,1.0638740154822355,1.0383855338125034,0.6671164396268445,0.8151497648167424,0.5167046448798748,1.642227055134084,3.001704347240125,16.38172508177733,2.397583070244055,0.1486786246035699,0.021831447545438,0.1268471770581319,8.147733495984735e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,21,false,0.7030894006494615,0.6380655611448677,0.29691059935053854,2.925834494709318,2.7551373425530676,1.0593821198701077,1.0651481989939238,1.1062215579419323,1.0651481989939238,1.038561168283253,0.657179462664958,0.7825483632305871,0.5065020684076318,1.6913170880718207,3.0595592447957203,18.128820354836225,2.7347037083627046,0.15294613425696088,0.0221824053641851,0.1307637288927758,6.936304044721706e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,22,false,0.6986510758111506,0.6309263595586694,0.3013489241888494,3.0995767493942425,2.9346295784013052,1.0602697848377698,1.0664332552794396,1.1078441637990235,1.0664332552794396,1.0388312239088353,0.6477555260315938,0.7511592974390808,0.4966143082537481,1.7437093800585743,3.1196186007991233,20.088818644394618,3.1162044642831512,0.15701439709654996,0.022526643000037334,0.13448775409651265,1.2753910416371802e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,23,false,0.6939121982979607,0.6237142897639544,0.3060878017020393,3.2863875731683874,3.129586574333833,1.061217560340408,1.0677314278424883,1.1095777736357741,1.0677314278424883,1.0391918273660283,0.6388127119953765,0.7208740860895752,0.48700689863580077,1.7996630200255488,3.1821046182770636,22.292499135517883,3.5487328556370574,0.1608954705966902,0.022875081444570466,0.13802038915211975,7.930133489246918e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,24,false,0.6888773599782758,0.6164164362344857,0.3111226400217242,3.48757220273079,3.3415579415701453,1.0622245280043447,1.0690450414777926,1.1114209266437292,1.0690450414777926,1.0396390082005884,0.6303216619938429,0.6915993525103676,0.47765102139980886,1.8594614097175317,3.2472645215499623,24.77572271997996,4.040066123052165,0.1646004620205027,0.023238113488685024,0.14136234853181764,7.51866892316926e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,25,false,0.6835512041265912,0.6090196493950114,0.3164487958734088,3.7045847369267864,3.572275948246303,1.0632897591746817,1.070376463108898,1.1133721520224626,1.070376463108898,1.0401687540743227,0.6222555086531726,0.663255354791318,0.4685228741364559,1.923415264351701,3.31537155713528,27.58036098400169,4.599319845223654,0.1681395370953268,0.02362543211247444,0.14451410498285233,1.067311640064951e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,26,false,0.6779383736820952,0.6015107507266055,0.3220616263179048,3.9390470127690844,3.8236800947328624,1.0644123252635809,1.071728064869211,1.1154299871722637,1.071728064869211,1.0407770625176136,0.6145898143277699,0.635774615551648,0.4596030817742112,1.9918660178304783,3.3867262004420344,30.75541157375622,5.237198213452581,0.17152192824180468,0.02404588853432263,0.14747603970748205,5.630304414406624e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,27,false,0.6720434681393294,0.5938767253754743,0.32795653186067064,4.1927701901841035,4.0979452686069715,1.065591306372134,1.0731021894324146,1.1175929928126231,1.0731021894324146,1.0414599875187476,0.6073025077116285,0.6091006402463173,0.4508761473521593,2.0651896695269008,3.4616576036768265,34.35834056532292,5.966295028119942,0.17475594609270417,0.024507380115734386,0.15024856597696978,5.974437943864548e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,28,false,0.665871024363221,0.5861048918816255,0.334128975636779,4.46777946427642,4.397514039916346,1.0668257951273559,1.0745011194613074,1.1198597594048783,1.0745011194613074,1.0422136739757992,0.6003737917998105,0.5831867156920222,0.44232995355993954,2.1438010481608942,3.5405254290629773,38.45670197480423,6.801456914014484,0.17784900540987442,0.02501677579661616,0.15283222961325824,1.4953840065283711e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,29,false,0.6594255188724693,0.5781830545389489,0.34057448112753075,4.766342379430364,4.725133758736931,1.0681148962255063,1.0759270501829892,1.1222289057391812,1.0759270501829892,1.0430343818833416,0.593786029615329,0.557994787652082,0.43395530845474095,2.2281585515452846,3.6237220739955722,43.130096153134,7.760222594030033,0.18080766270241166,0.02557987243699007,0.15522779026542158,1.0344846216972717e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,30,false,0.6527113960120489,0.5700996359991302,0.34728860398795114,5.091001295980496,5.083899226757886,1.0694577207975902,1.0773820655201565,1.1246990680117408,1.0773820655201565,1.0439184983729424,0.5875236004350103,0.5334944148672927,0.425745539145632,2.318769382385182,3.7116753747616857,48.472543525810046,8.863355589418113,0.18363766836842013,0.026201381578801447,0.15743628678961866,4.107463376692225e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,31,false,0.6457331199822604,0.5618437921036267,0.35426688001773965,5.44461064257688,5.477301849820737,1.070853376003548,1.0788681174213473,1.1272688800748263,1.0788681174213473,1.0448625386846762,0.5815727303804779,0.5096617986162787,0.41769613226193747,2.416195332717061,3.8048518415479013,54.59536839089525,10.135491762267078,0.18634403147487683,0.026884942040868404,0.15945908943400844,5.083107487302834e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,32,false,0.6384952426114705,0.553405517745111,0.3615047573885295,5.830379687628298,5.909286335264562,1.072300951477706,1.08038700680588,1.1299369477809726,1.08038700680588,1.0458631403959446,0.5759213112386784,0.48647888639590003,0.40980441072098944,2.5210592157361473,3.903760401631563,61.630710394672235,11.605928081191617,0.1889310911747433,0.027633148549455012,0.16129794262528827,1.35566359692314e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,33,false,0.6310024865526527,0.5447757409670821,0.3689975134473473,6.251921686520114,6.384316176115368,1.0737995026894696,1.0819403666259253,1.1327018174824455,1.0819403666259253,1.0469170505346999,0.570558706030644,0.463932545554016,0.40206925016105344,2.6340520041119246,4.008956752102931,69.73581024459172,13.3095857598512,0.19140259497357404,0.028447596141893145,0.1629549988316809,1.205462309435974e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,34,false,0.6232598339181289,0.5359464144300597,0.3767401660818711,6.713310397838808,6.907449384242087,1.0753480332163743,1.0835296454025893,1.1355619423155672,1.0835296454025893,1.0480211105748243,0.5654755569719745,0.4420138038365264,0.3944908228851111,2.755940811913527,4.12104828964191,79.09825241327694,15.288188668781793,0.19376177709025633,0.0293289308586668,0.16443284623158952,1.1185447825440868e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,35,false,0.6152726200224731,0.5269106015727946,0.38472737997752693,7.2191451326869975,7.484426181944162,1.0769454759955055,1.085156091716897,1.1385156463553634,1.085156091716897,1.0491722389486315,0.5606635931147337,0.4207171514190435,0.3870703708696691,2.8875778073705183,4.240699717086246,89.94239354712425,17.591708594952564,0.19601143780173108,0.03027690727179588,0.16573453052993525,4.452809530746359e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,36,false,0.607046624507616,0.5176625629028943,0.39295337549238396,7.774625691202235,8.121770664342144,1.0785906750984768,1.086820738677479,1.1415610894663135,1.086820738677479,1.0503674146441542,0.5561154483997744,0.40003990036741005,0.37980999902242274,3.029910215710972,4.368639330024991,102.5372630827692,20.280141502071547,0.1981540190829835,0.03129044696549495,0.16686357211748862,7.222720089143452e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,37,false,0.5985881594937351,0.5081978398764924,0.4014118405062649,8.385638772911781,8.826908792789409,1.080282368101253,1.0885243888222313,1.1446962329686954,1.0885243888222313,1.0516036615470243,0.5518244870941557,0.3799815965293334,0.3727124889637241,3.183991535195791,4.50566608433443,117.20629605759324,23.42569575775486,0.2001916776704007,0.03236769895116721,0.1678239787192335,1.1215372056738334e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,38,false,0.5899041486639098,0.4985133383013555,0.41009585133609017,9.058857711642824,9.608305498860672,1.082019170267218,1.090267599105756,1.147918808373792,1.090267599105756,1.0528780359201004,0.5477846443399278,0.36054348021980004,0.36578112799839624,3.3509941598623567,4.652657491004847,134.33935105771334,27.11549368966718,0.20212635210326566,0.033506099135392604,0.16862025296787309,3.812458534975162e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,39,false,0.5810021960351772,0.48860740885723614,0.4189978039648228,9.801857704720558,10.475624167717458,1.0837995607929645,1.0920506664056975,1.1512262896655412,1.0920506664056975,1.054187617003715,0.5439902807364726,0.34172799197217035,0.35901955266605634,3.532223590285544,4.810578445291687,154.40758472640871,31.45491454538122,0.20395982415456632,0.03470242971327157,0.1692573944412948,7.343912352067163e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,40,false,0.5718906459585305,0.47847992226711966,0.42810935404146955,10.623249075331275,11.43991235337148,1.0856218708082939,1.0938736139919185,1.154615868577476,1.0938736139919185,1.0555294997599294,0.5404360448723304,0.32353832068066524,0.35243160631435655,3.7291344035379983,4.980491110525295,177.98190508640096,36.57174103717145,0.20569377714519751,0.03595287951876661,0.16974089762643088,9.73298737408669e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,41,false,0.5625786271590191,0.4681323386756008,0.4374213728409809,11.532831535223616,12.513818269733253,1.087484274568196,1.095736179038392,1.158084435567771,1.095736179038392,1.05690079210864,0.5371167545965447,0.305977992646393,0.346021207971453,3.943348276686248,5.163565954750235,205.75591809422482,42.621313626963996,0.20732984647847058,0.03725310387105765,0.17007674260741293,2.7123763486353977e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,42,false,0.5530760820503272,0.45756776793762904,0.4469239179496728,12.54177293579987,13.711843416058336,1.0893847835899346,1.0976378017712267,1.1616285660846308,1.0976378017712267,1.0582986156363638,0.534027292407715,0.2890504997918088,0.33979223255918,4.176674313680036,5.361094093417893,238.57452827229127,49.79295235042801,0.20886966431346363,0.03859828526588875,0.17027137904757486,1.196484965848231e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,43,false,0.5433937832562253,0.4467910173679229,0.45660621674377466,13.66281659550044,15.05063766543354,1.091321243348755,1.0995776168737739,1.1652445114551884,1.0995776168737739,1.0597201084977639,0.531162509342342,0.2727589662903158,0.3337484031133828,4.431131939981998,5.574501116849303,277.4696696120953,58.317976723840474,0.21031490068435596,0.03998319623949653,0.17033170444485937,2.8249922289806166e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,44,false,0.5335433297200605,0.4358086266856821,0.46645667027993953,14.910521994647542,16.54934429658807,1.093291334055988,1.1015544471965772,1.1689281973033798,1.1015544471965772,1.0611624330311287,0.5285171509610821,0.2571058535174417,0.32789319218253515,4.70897680831436,5.805362542147928,323.70504731166324,68.479742550553,0.21166729528357486,0.041402262271793965,0.17026503301178095,7.061614144946117e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,45,false,0.523537129707577,0.42462888473035054,0.47646287029242296,16.30154448299936,18.2300038080939,1.0952925740584847,1.1035668007485369,1.1726752268459624,1.1035668007485369,1.062622784638456,0.5260857906090582,0.24209270268938193,0.32222973539645067,5.01273001306526,6.055421151530556,378.83229235790736,80.6262329904891,0.21292868612644233,0.04284962783451245,0.1700790582919299,1.280171013890411e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,46,false,0.5133883635123165,0.41326182915743304,0.48661163648768346,17.85496061791326,20.11802698013183,1.0973223272975368,1.1056128707516621,1.176480891830853,1.1056128707516621,1.0640984045627204,0.5238627843850111,0.2277199154753342,0.31676075317251123,5.345211181163554,6.326606379137217,444.7616009533113,95.1858870975039,0.21410102890390573,0.04431922209197434,0.16978180681193136,2.436464639251697e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,47,false,0.5031109269242642,0.4017192270638817,0.4968890730757358,19.592646939054443,22.242749563362946,1.0993778146151472,1.1076905391285012,1.1803401908149398,1.1076905391285012,1.06558659582269,0.5218422471516647,0.21398657199588894,0.31148848004008833,5.709575993106989,6.621055991533093,523.8507975858244,112.68754177173835,0.21518640722660828,0.045804824078347676,0.1693815831482606,1.1762368014979555e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,48,false,0.4927193578818803,0.39001453507494294,0.5072806421181197,21.539721374383827,24.638083255541737,1.101456128423624,1.1097973836865103,1.184247853966015,1.1097973836865103,1.0670847412094235,0.5200180469477373,0.20089028567320766,0.3064146009391833,6.109358753101521,6.9411403290514295,619.0178810958884,133.78561088371535,0.21618703474340176,0.04730012684615989,0.16888690789724184,7.892724011715445e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,49,false,0.4822287361474667,0.378162844102805,0.5177712638525334,23.72505811235239,27.343280336050636,1.1035542527705067,1.1119306880614952,1.1881983783058756,1.1119306880614952,1.0685903276735198,0.5183838428461556,0.18842709401794572,0.30154018586308073,6.5485210510011465,7.289489212576568,733.883564106625,159.2919368066758,0.21710523832780013,0.04879879352105956,0.16830644480674053,1.2041309489933398e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,50,false,0.471654559120691,0.36618080945523207,0.528345440879309,26.181888777113887,30.403832517923135,1.1056690881758617,1.1140874542980583,1.1921860723461604,1.1140874542980583,1.070100976136841,0.5169331661872182,0.1765913832738851,0.2968656188569269,7.031507555913693,7.6690216953104535,872.9522040177561,190.21616130334942,0.21794342200094613,0.050294503021754505,0.16764891897919157,1.6323125377845794e-12
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,51,false,0.4610125794999705,0.3540865771669889,0.5389874205000296,28.94850509091334,33.87252837079751,1.107797484100006,1.116264416109942,1.1962051156326354,1.116264416109942,1.071614483422555,0.5156595852950621,0.16537584423881158,0.29239050426461255,7.563310766037549,8.082978451120864,1041.8419771008635,227.816972246436,0.21870399402031884,0.05178097280380729,0.16692302121651154,5.940720315953312e-11
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,52,false,0.4503185945806977,0.341899717434609,0.5496814054193023,32.06908110817001,37.810698103995726,1.1099362810838604,1.1184580508617703,1.200249637229739,1.1184580508617703,1.0731288815927862,0.5145569913290481,0.15477145481655616,0.288113530119379,8.14954716462243,8.53495630156605,1247.5783529763833,273.66723772913366,0.2193892402506789,0.05325194553137967,0.16613729471929925,1.623972993408072e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,53,false,0.43958815872542434,0.3296411895212474,0.5604118412745757,35.59463662297891,42.28967970311789,1.112082368254915,1.1206645858861755,1.2043138241369467,1.1206645858861755,1.0746425284641477,0.5136200928639808,0.14476748273154333,0.2840322468760569,8.796548943486565,9.028943367220277,1498.96911947054,329.73683331098573,0.22000110496673603,0.054701111358213386,0.16529999360852263,3.4053857180118075e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,54,false,0.42883617977729094,0.31733337164552206,0.5711638202227091,39.58416779285552,47.39254639175361,1.1142327640445417,1.122879993103806,1.2083920748330952,1.122879993103806,1.0761542482317465,0.5128452484829531,0.13535149835832858,0.28014269850399365,9.51147800313627,9.569351814049154,1807.0847197988899,398.4979194580799,0.22054082156479152,0.056121924897840944,0.1644188966669506,6.472972691671489e-10
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,55,false,0.418076329548379,0.3050002130903305,0.5819236704516211,44.10597669223633,53.216142165544106,1.1163847340903241,1.1250999616437405,1.212479224955062,1.1250999616437405,1.0776635554974714,0.5122318662690517,0.1265093822186676,0.2764387960986251,10.302473938558427,10.161041992611924,2185.874938276467,483.05845603752067,0.22100829139931677,0.05750724494940426,0.16350104644991253,1.1731827893058978e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,56,false,0.4073201568057393,0.2926675982655497,0.5926798431942607,49.239239061356294,59.873479509281516,1.118535968638852,1.1273198323122011,1.216570888288113,1.1273198323122011,1.0791710155518621,0.511784748458705,0.11822530281061559,0.272911252821922,11.17885661136748,10.809326060879826,2652.9626382764272,587.3306643154378,0.22140104241369457,0.05884867900752784,0.1625523634061667,2.070626081846617e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,57,false,0.39657572233543914,0.2803640668381039,0.6034242776645609,55.07585995853416,67.49656088035125,1.120684855532912,1.1295344679691413,1.2206639829597203,1.1295344679691413,1.0806788261667006,0.5115180142391147,0.11048162580653835,0.26954577779534844,12.151420265871273,11.519928542605683,3230.6682163860614,716.2414514999848,0.22171248571751775,0.060135435385469414,0.16157705033204833,3.594999280135999e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,58,false,0.3858454694957342,0.2681221208350403,0.6141545305042658,61.72268216098075,76.2396919837343,1.1228309061008532,1.1317380182496928,1.2247575540265148,1.1317380182496928,1.0821917566405366,0.5114616520547789,0.10325869139545642,0.2663200273785648,13.232886055773433,12.29886172363468,3947.336029008372,875.9903146604175,0.2219290016117622,0.06135235531509977,0.16057664629666246,6.1717529926757884e-9
counterfactual_vartheta050_tail,tail_T60_no_buffer,0.5,59,false,0.3751228805923467,0.25598049191920524,0.6248771194076532,69.30413513778899,86.28335791763845,1.1249754238815306,1.133923511454543,1.228854067224794,1.133923511454543,1.0837186589847483,0.5116724442699473,0.09653435622986548,0.2631984829570938,14.438634685458434,13.152137842557694,4839.058337594987,1074.3542739421202,0.2220250776641064,0.06247658051296274,0.15954849715114366,1.0505321914426485e-8
