T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
45,44,0,local_loglinear,19,18,26,2.689746650590442,2.7907876900006108,1.214282065898993,0.9919994218042603,0.008000578195739738,1.0518904384780268,1.1515850549204563,0.913428351630253,0.8908883885297739,0.8873148756104743,0.004019245495727575,0.768712875268731,1.4032996694816058,2.208494047551178,5.6551922754844733e-11
45,44,0,local_loglinear,20,19,25,2.6950920606621835,2.797276641017276,1.2177206838033545,0.9897047650642746,0.010295234935725373,1.0522367413146458,1.157018480854065,0.9094381453076935,0.8875368777995627,0.8829518347847836,0.005179421062898842,0.7683853291465743,1.423386041056993,2.210160404785186,1.0985415103505603e-9
45,44,0,local_loglinear,21,20,24,2.6974154887193773,2.80057620383608,1.2200701819361492,0.9868076541334555,0.013192345866544497,1.052554301827917,1.1627228998449197,0.90524948116899,0.8843362177171521,0.8784764012808075,0.006648282360435992,0.7679710860274888,1.443659316458332,2.212270526258563,1.639857369369192e-11
45,44,0,local_loglinear,22,21,23,2.6968992704107935,2.800875705972254,1.2213919617280629,0.9833540213055779,0.01664597869442208,1.0528440638735217,1.1686995471952795,0.9008680343893388,0.8812725830659814,0.8738962906002388,0.008405271997951325,0.7674761020376096,1.4641390722878338,2.2147959005139017,7.151563548762706e-11
45,44,0,local_loglinear,23,22,22,2.693718441987307,2.7983574092868566,1.22174499526326,0.9793878966432381,0.02061210335676189,1.0531070017677846,1.1749490743944992,0.8963001245909274,0.8783328396269063,0.8692185955662419,0.010430968172552013,0.7669056872291412,1.4848460487253559,2.217711484144931,1.016927397784369e-9
45,44,0,local_loglinear,24,23,21,2.6880400010163337,2.793195635046593,1.221185575243928,0.974951223307729,0.025048776692271013,1.0533441006531505,1.181471632402094,0.8915525957331345,0.8755045566257341,0.8644498209494811,0.012707096886329011,0.7662645636455123,1.5058020016098317,2.220995361477471,1.2531296169329698e-9
45,44,0,local_loglinear,25,24,20,2.6800224404440542,2.7855561830203173,1.2197671669231374,0.9700837217698488,0.029916278230151194,1.0535563620308708,1.188266941084478,0.8866327300743865,0.8727760135925022,0.859595918762875,0.015216535081914229,0.7655569141357264,1.5270295613865852,2.224628464584575,2.0371514059556343e-11
45,44,0,local_loglinear,26,25,19,2.669815519512117,2.7755960129892823,1.217540328356072,0.9648228365512785,0.03517716344872146,1.0537447763907815,1.1953343831682781,0.8815481184417969,0.8701361848544663,0.854662323848336,0.017943285655048158,0.7647864297424144,1.548552156054291,2.2285943109934534,7.984903275347628e-11
45,44,0,local_loglinear,27,26,18,2.657560213426338,2.7634631200168958,1.2145527043416742,0.9592036998895263,0.04079630011047375,1.0539103375947743,1.2026730814804576,0.8763065822488015,0.8675747286585286,0.8496539887667391,0.020872456087895147,0.7639563477169048,1.5703939198955617,2.2328787977653595,1.4684161629352965e-10
45,44,0,local_loglinear,28,27,17,2.6433888207946197,2.749296588209249,1.2108490638893354,0.9532591560475281,0.04674084395247191,1.0540540191159802,1.2102819864879633,0.8709160599627442,0.8650819598509254,0.8445754180751726,0.02399021645244212,0.763069488614418,1.5925796567151613,2.2374700069991005,9.28747132341634e-10
