experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,105,0,local_loglinear,34,1.7343887862040472,0.030038831323733486,0.8511002208391152,3.2759416290751555,0.021632814960086812,0.7024867867823438
terminal_rule_selected_full_path,105,0,local_loglinear,35,1.759732889043627,0.029959956042164036,0.8488654211946475,3.4242805657396715,0.025915502767032656,0.693386619237372
terminal_rule_selected_full_path,105,0,local_loglinear,36,1.7856446280992395,0.02988146250007726,0.8466414375021888,3.5812775341805145,0.030226443419751416,0.6842578054644899
terminal_rule_selected_full_path,105,0,local_loglinear,37,1.8121559781203904,0.029803162140094312,0.8444229273026719,3.7475359021573658,0.03455871703153416,0.675108533421524
terminal_rule_selected_full_path,105,0,local_loglinear,38,1.8393001245226217,0.029724876988493996,0.8422048480073296,3.9237100928653046,0.03890607418075133,0.6659460155030856
terminal_rule_selected_full_path,105,0,local_loglinear,39,1.867111605539185,0.029646438387986945,0.8399824209929634,4.110510544730646,0.043262870596157535,0.6567765434809685
terminal_rule_selected_full_path,105,0,local_loglinear,40,1.895626445704042,0.02956768597676371,0.8377511026749717,4.30870918915143,0.047624011024053337,0.6476055366075575
terminal_rule_selected_full_path,105,0,local_loglinear,41,1.9248823176668426,0.029488466583072172,0.8355065531870446,4.519145595353499,0.05198489317750712,0.6384376179011454
terminal_rule_selected_full_path,105,0,local_loglinear,42,1.954918711197913,0.029408633233148625,0.8332446082725442,4.742733817045844,0.05634135722025125,0.6292766596889663
terminal_rule_selected_full_path,105,0,local_loglinear,43,1.9857771086723497,0.029328044275105186,0.8309612544613133,4.980470024541392,0.060689640649239075,0.6201258469491275
terminal_rule_selected_full_path,105,0,local_loglinear,44,2.017501201063455,0.029246562349686946,0.8286525999077965,5.23344111432423,0.0650263314200476,0.6109877298797933
terminal_rule_selected_full_path,105,0,local_loglinear,45,2.050137078329101,0.029164053754007647,0.8263148563635498,5.502834242824103,0.06934833361822297,0.6018642787157021
terminal_rule_selected_full_path,105,0,local_loglinear,46,2.0837334797123988,0.02908038751108339,0.8239443128140294,5.789947639782404,0.07365282733133309,0.5927569406238926
terminal_rule_selected_full_path,105,0,local_loglinear,47,2.118342025766712,0.028995434783828145,0.8215373188751305,6.096202649796465,0.07793723945495913,0.5836666879306911
terminal_rule_selected_full_path,105,0,local_loglinear,48,2.1540175073491046,0.02890906805515144,0.8190902615626238,6.4231573870632594,0.08219921014373095,0.5745940643368234
terminal_rule_selected_full_path,105,0,local_loglinear,49,2.1908181686526613,0.028821160575452948,0.8165995496378333,6.7725220326602855,0.0864365678384782,0.5655392261811599
terminal_rule_selected_full_path,105,0,local_loglinear,50,2.2288060207443525,0.0287315858034506,0.8140615977644334,7.146176107196832,0.09064730545398011,0.5565019970825149
terminal_rule_selected_full_path,105,0,local_loglinear,51,2.2680471971945284,0.028640216784832414,0.8114728089035848,7.546188037363007,0.09482955633327923,0.5474818994001592
terminal_rule_selected_full_path,105,0,local_loglinear,52,2.308612326762686,0.0285469256690028,0.8088295606217459,7.974837254707838,0.09898157491193066,0.5384781976533538
terminal_rule_selected_full_path,105,0,local_loglinear,53,2.3505769608378206,0.028451583123367735,0.806128188495419,8.434639323008327,0.10310171592167504,0.5294899248763216
terminal_rule_selected_full_path,105,0,local_loglinear,54,2.39402199711308,0.028354058061135765,0.8033649783988464,8.928374310537686,0.10718842225327849,0.5205159342648399
terminal_rule_selected_full_path,105,0,local_loglinear,55,2.439034200941169,0.028254217032076836,0.8005361492421768,9.459119272496142,0.11124020527317348,0.5115549193942627
terminal_rule_selected_full_path,105,0,local_loglinear,56,2.4857067238947375,0.02815192397468649,0.7976378459494505,10.030285060533771,0.11525563473966613,0.5026054528004038
terminal_rule_selected_full_path,105,0,local_loglinear,57,2.534139710782062,0.028047039765051983,0.7946661266764725,10.645658478929219,0.11923332425136199,0.4936660159647167
terminal_rule_selected_full_path,105,0,local_loglinear,58,2.584440963775155,0.02793942181856358,0.791616951525968,11.30945048588191,0.12317191855374986,0.4847350207444231
terminal_rule_selected_full_path,105,0,local_loglinear,59,2.6367266340626316,0.027828923945690018,0.788486178461217,12.026351226350613,0.1270700871708311,0.47581085388444183
terminal_rule_selected_full_path,105,0,local_loglinear,60,2.6911220299102756,0.027715395975886646,0.7852695526501215,12.801593382099044,0.13092651263574703,0.4668918959372988
terminal_rule_selected_full_path,105,0,local_loglinear,61,2.7477624902791624,0.027598683516029707,0.7819626996208414,13.641024932518947,0.1347398820755661,0.45797655330831255
terminal_rule_selected_full_path,105,0,local_loglinear,62,2.8067943418262926,0.027478627784061578,0.7785611205484111,14.55119292270922,0.13850888047093537,0.4490632810063659
terminal_rule_selected_full_path,105,0,local_loglinear,63,2.8683759827771467,0.027355065346924362,0.7750601848295233,15.539440279399498,0.14223218154001152,0.4401506187980773
terminal_rule_selected_full_path,105,0,local_loglinear,64,2.9326790256760695,0.027227828185879894,0.7714551319332634,16.614017451310517,0.1459084458131668,0.43123721812526367
terminal_rule_selected_full_path,105,0,local_loglinear,65,2.9998896346479373,0.027096743451834916,0.7677410644686559,17.78421215405883,0.14953631108298246,0.4223218681855608
terminal_rule_selected_full_path,105,0,local_loglinear,66,3.0702099534545875,0.026961633539128303,0.7639129502753017,19.060499703177218,0.15311438959901494,0.4134035295001922
terminal_rule_selected_full_path,105,0,local_loglinear,67,3.1438597141672973,0.026822316100970234,0.7599656228608229,20.454718043353246,0.15664126310958765,0.40448135658394113
terminal_rule_selected_full_path,105,0,local_loglinear,68,3.221078009056158,0.026678604195769094,0.7558937855467907,21.980271704335696,0.16011547992476918,0.39555473934157703
terminal_rule_selected_full_path,105,0,local_loglinear,69,3.3021252787341555,0.0265303064232293,0.7516920153248299,23.652370205249454,0.16353555066500974,0.38662332583514847
terminal_rule_selected_full_path,105,0,local_loglinear,70,3.3872854949412856,0.026377227263659056,0.7473547724703397,25.488306969687624,0.1668999472619064,0.3776870572060001
terminal_rule_selected_full_path,105,0,local_loglinear,71,3.4768686004698965,0.02621916746045966,0.7428764113796902,27.507786631613946,0.17020710140927425,0.36874619986095025
terminal_rule_selected_full_path,105,0,local_loglinear,72,3.571213241228949,0.026055924446680784,0.7382511926559554,29.73331002673057,0.17345540238616688,0.35980137768269327
terminal_rule_selected_full_path,105,0,local_loglinear,73,3.6706897854594485,0.025887292983775182,0.7334733012069633,32.190627693707164,0.17664319772692885,0.3508535994375218
terminal_rule_selected_full_path,105,0,local_loglinear,74,3.775703702387658,0.025713065876768127,0.7285368665084302,34.90927560363426,0.17976879354343667,0.3419042992128429
terminal_rule_selected_full_path,105,0,local_loglinear,75,3.886699326115013,0.02553303484562587,0.7234359872927328,37.92320930566416,0.18283045607886667,0.3329553617799242
terminal_rule_selected_full_path,105,0,local_loglinear,76,4.004164059204426,0.025346991536477233,0.718164760200188,41.27155636611621,0.18582641396210645,0.32400915418700366
terminal_rule_selected_full_path,105,0,local_loglinear,77,4.128633066477607,0.025154728695044513,0.712717313026261,44.99951120802273,0.1887548614974477,0.3150685541297469
terminal_rule_selected_full_path,105,0,local_loglinear,78,4.2606945238157135,0.02495604149724723,0.7070878424220046,49.159401850150395,0.19161396276051962,0.30613697706638865
terminal_rule_selected_full_path,105,0,local_loglinear,79,4.400995469270502,0.02475072910873198,0.7012706580807392,53.81196430986696,0.19440185792034104,0.29721839526421445
terminal_rule_selected_full_path,105,0,local_loglinear,80,4.550248378679908,0.024538596335194344,0.6952602294971729,59.027869337396176,0.19711666882042791,0.2883173638787995
terminal_rule_selected_full_path,105,0,local_loglinear,81,4.7092385138122115,0.024319455495762924,0.689051239046616,64.88955531348742,0.1997565066639195,0.2794390302408562
terminal_rule_selected_full_path,105,0,local_loglinear,82,4.878832133252236,0.02409312852761918,0.6826386416158766,71.4934339026193,0.20231948200623961,0.2705891453308947
terminal_rule_selected_full_path,105,0,local_loglinear,83,5.059985733900304,0.02385944915962262,0.6760177261893073,78.95255166561003,0.20480371380663967,0.2617740652110727
terminal_rule_selected_full_path,105,0,local_loglinear,84,5.253756358392682,0.023618265387494737,0.6691841859790174,87.39980824876555,0.20720734268209526,0.2530007488910824
terminal_rule_selected_full_path,105,0,local_loglinear,85,5.461313202341001,0.023369441984350054,0.6621341895565845,96.99185878103738,0.20952854308740532,0.2442767400629338
terminal_rule_selected_full_path,105,0,local_loglinear,86,5.683950650533257,0.0231128631242143,0.6548644551860715,107.91385713397787,0.21176553655155997,0.23561015071721597
terminal_rule_selected_full_path,105,0,local_loglinear,87,5.923102851598642,0.022848435239113493,0.6473723317748822,120.38523403690088,0.21391660904437834,0.2270096259323863
terminal_rule_selected_full_path,105,0,local_loglinear,88,6.180360149737035,0.02257608980832133,0.6396558779024375,134.66675583564242,0.2159801268083259,0.21848430156754714
terminal_rule_selected_full_path,105,0,local_loglinear,89,6.457487574022315,0.022295786134722814,0.6317139404838129,151.06916862805113,0.21795455265000263,0.21004374947947163
terminal_rule_selected_full_path,105,0,local_loglinear,90,6.756445567052563,0.022007514208362493,0.6235462359036037,169.9638081978758,0.21983846571090868,0.20169791380993887
terminal_rule_selected_full_path,105,0,local_loglinear,91,7.079413403750781,0.02171129731154962,0.615153423827239,191.79565950074223,0.2216305783989013,0.19345703448624998
terminal_rule_selected_full_path,105,0,local_loglinear,92,7.428815561960497,0.02140719448263169,0.6065371770078977,217.0994693684573,0.22332975405729885,0.18533155649145075
terminal_rule_selected_full_path,105,0,local_loglinear,93,7.807351581911282,0.021095302563025158,0.5977002392857126,246.5196809815488,0.22493502056496953,0.17733203562285985
terminal_rule_selected_full_path,105,0,local_loglinear,94,8.218029788449611,0.020775757942336496,0.5886464750328672,280.8351564980217,0.22644558338487783,0.16946902745059697
terminal_rule_selected_full_path,105,0,local_loglinear,95,8.664205831081414,0.020448737419814452,0.5793808935614092,320.9899324402456,0.22786082631871027,0.16175296722071875
terminal_rule_selected_full_path,105,0,local_loglinear,96,9.149626756517051,0.020114458256520553,0.5699096506014155,368.1315842595012,0.22918030203414172,0.15419404037367004
terminal_rule_selected_full_path,105,0,local_loglinear,97,9.678482123984212,0.019773176782387557,0.560240008834314,423.6592452143415,0.2304036981680129,0.14680203985177553
terminal_rule_selected_full_path,105,0,local_loglinear,98,10.255464255145435,0.01942518492187471,0.5503802394531166,489.283936523967,0.23153076329031977,0.13958620775558442
terminal_rule_selected_full_path,105,0,local_loglinear,99,10.885840993043857,0.01907080359891486,0.5403394353025875,567.1047141713443,0.232561165507532,0.13255505075076499
terminal_rule_selected_full_path,105,0,local_loglinear,100,11.575546702468507,0.018710371275167278,0.5301271861297394,659.7053505177124,0.2334942360327867,0.12571612574742572
terminal_rule_selected_full_path,105,0,local_loglinear,101,12.331301468295672,0.018344224785092834,0.5197530355776301,770.2780743371651,0.23432851705290372,0.11907576050685428
terminal_rule_selected_full_path,105,0,local_loglinear,102,13.160776150518283,0.017972667850126554,0.5092255890869188,902.7837221010756,0.23506097751087981,0.11263868284682636
terminal_rule_selected_full_path,105,0,local_loglinear,103,14.072835113716875,0.01759591972174364,0.4985510587827363,1062.1623399269522,0.23568566545424416,0.10640749597255894
terminal_rule_selected_full_path,105,0,local_loglinear,104,15.077914457167603,0.017214031690306136,0.48773089789200713,1254.6164618481832,0.23619140565097474,0.10038190906053994
terminal_rule_selected_full_path,105,0,local_loglinear,105,16.188641443724485,0.016826751702336315,0.4767579648995288,1488.0042831767346,0.23655788155442561,0.09455758318819155
