date,fa_us_musd,fl_us_musd,nfa_us_musd,gva_corporate_saar_musd,delta_fa_musd,delta_fl_musd,delta_nfa_musd,gain_us_held_row_equity_musd,gain_foreign_held_us_equity_musd,net_equity_valuation_musd,purchase_us_of_row_equity_musd,purchase_row_of_us_equity_musd,net_equity_purchases_musd,current_account_us_musd,net_financial_transactions_us_musd,delta_bond_ca_closing_musd,delta_bond_financial_account_musd,statistical_discrepancy_ca_minus_nft_musd,total_valuation_us_musd,non_equity_valuation_musd,ahp_residual_musd,gross_position_identity_error_musd,delta_position_identity_error_musd,simplified_rhs_musd,simplified_identity_gap_musd,exact_ahp_identity_error_musd,fa_us_over_gva,fl_us_over_gva,nfa_us_over_gva,delta_fa_over_gva,delta_fl_over_gva,delta_nfa_over_gva,gain_us_held_row_equity_over_gva,gain_foreign_held_us_equity_over_gva,net_equity_valuation_over_gva,purchase_us_of_row_equity_over_gva,purchase_row_of_us_equity_over_gva,net_equity_purchases_over_gva,delta_bond_ca_closing_over_gva,delta_bond_financial_account_over_gva,current_account_us_over_gva,net_financial_transactions_us_over_gva,total_valuation_us_over_gva,non_equity_valuation_over_gva,ahp_residual_over_gva,simplified_rhs_over_gva,simplified_identity_gap_over_gva,cum_delta_nfa_over_gva,cum_gain_us_held_row_equity_over_gva,cum_gain_foreign_held_us_equity_over_gva,cum_net_equity_valuation_over_gva,cum_purchase_us_of_row_equity_over_gva,cum_purchase_row_of_us_equity_over_gva,cum_net_equity_purchases_over_gva,cum_delta_bond_ca_closing_over_gva,cum_current_account_us_over_gva,cum_total_valuation_us_over_gva,cum_non_equity_valuation_over_gva,cum_ahp_residual_over_gva,cum_simplified_rhs_over_gva,cum_simplified_identity_gap_over_gva,nfa_simple_reconstruction_over_gva,nfa_exact_reconstruction_over_gva,quarter
1998-10-01,5875516.0,6822192.0,-946676.0,5585698.0,588401.0,762857.0,-174456.0,482715.0,530542.0,-47827.0,102924.0,108127.0,-5203.0,-59008.5,-117452.0,-53805.5,-112249.0,58443.5,-37004.0,10823.0,-78443.5,0.0,0.0,-106835.5,-67620.5,0.0,1.0518857267256483,1.2213678576965672,-0.16948213097091894,0.10534063961209503,0.13657326264327216,-0.031232623031177124,0.0864198171830987,0.09498222066427509,-0.00856240348117639,0.018426345283973463,0.019357831375774345,-0.0009314860918008815,-0.00963272629490531,-0.020095787491554322,-0.010564212386706191,-0.021027273583355204,-0.00662477634845278,0.0019376271327236094,-0.014043634296018152,-0.01912661586788258,-0.012106007163294543,-0.176122482812354,0.27425184820231957,0.32553764990516854,-0.05128580170284895,0.2031221523254569,0.11718875599790751,0.0859333963275494,-0.24325294708020376,-0.15731955075265436,-0.023009836908475897,0.028275964794373058,0.004206904848776285,-0.20860535245550332,0.032482869643149344,-0.20196500061406827,-0.16948213097091894,1998Q4
1999-01-01,5995509.0,6972325.0,-976816.0,5699619.0,119993.0,150133.0,-30140.0,57650.0,99941.0,-42291.0,38973.0,20305.0,18668.0,-58901.0,18230.0,-77569.0,-438.0,-77131.0,-48370.0,-6079.0,77131.0,0.0,0.0,-101192.0,71052.0,0.0,1.0519139963565987,1.2232966800061549,-0.17138268364955622,0.02105281072296236,0.026340883487124316,-0.0052880727641619555,0.01011471117630845,0.01753468082691141,-0.0074199696506029615,0.00683782547570285,0.00356251882801289,0.00327530664768996,-0.013609506179272684,-7.68472418945898e-05,-0.010334199531582725,0.00319845940579537,-0.008486532169957326,-0.0010665625193543638,0.013532658937378095,-0.017754169182185687,0.012466096418023731,-0.17789031161556587,0.27888495704712896,0.33656565465165306,-0.057680697604524094,0.2059000785842001,0.11840896733623774,0.08749111124796237,-0.2520004407312138,-0.16450932948325142,-0.031036460507272504,0.02664423709725159,0.017655478374958046,-0.22219002708777552,0.044299715472209636,-0.21568239912176587,-0.17138268364955622,1999Q1
1999-04-01,6207726.0,7265669.0,-1057943.0,5749118.0,212217.0,293344.0,-81127.0,58243.0,79579.0,-21336.0,107628.0,165731.0,-58103.0,-65979.0,-50349.0,-7876.0,7754.0,-15630.0,-30778.0,-9442.0,15630.0,0.0,0.0,-87315.0,6188.0,0.0,1.0797701490906952,1.2637884628563893,-0.18401831376569414,0.03691296647590117,0.051024174490765364,-0.014111208014864193,0.010130771363537851,0.013841949321617681,-0.0037111779580798307,0.018720784649053995,0.02882720445118712,-0.010106419802133127,-0.001369949268740005,0.0013487286223730318,-0.011476369070873132,-0.008757691179760095,-0.005353516835104098,-0.001642338877024267,0.0027186778911130367,-0.015187547028952962,0.0010763390140887698,-0.19046991208042693,0.28661457287883113,0.3475098267247254,-0.060895253845894275,0.22284809600359567,0.14621668923824488,0.0766314067653508,-0.2512007059169772,-0.1745692991516264,-0.036122758308317904,0.02477249553757637,0.020222145379517345,-0.23546455299752067,0.044994640917093716,-0.22901295468278787,-0.18401831376569414,1999Q2
1999-07-01,6340892.0,7314935.0,-974043.0,5816420.0,133166.0,49266.0,83900.0,14181.0,-100990.0,115171.0,83862.0,57697.0,26165.0,-73753.5,-40897.0,-99918.5,-67062.0,-32856.5,124797.0,9626.0,32856.5,0.0,0.0,41417.5,42482.5,0.0,1.0901709298847058,1.2576352808084699,-0.1674643509237641,0.02289483909346299,0.008470158619907091,0.014424680473555898,0.0024380976614481074,-0.01736291395738272,0.019801011618830827,0.014418147245212691,0.009919675676790878,0.004498471568421813,-0.017178694110810428,-0.011529772609268244,-0.012680222542388616,-0.0070313010408464315,0.02145598151440233,0.0016549698955715026,0.005648921501542186,0.00712078907644221,0.007303891397113688,-0.17384129756791977,0.285736243256161,0.3261258643633025,-0.040389621107141505,0.23468766010707617,0.15444448647105952,0.08024317363601666,-0.26547274784145575,-0.1852295742054391,-0.014248799089474282,0.026140822017667226,0.02563707572699358,-0.2256191953125806,0.05177789774466081,-0.2192422486684249,-0.1674643509237641,1999Q3
1999-10-01,7074995.0,7878193.0,-803198.0,5943085.0,734103.0,563258.0,170845.0,620954.0,473602.0,147352.0,47683.0,93907.0,-46224.0,-84710.0,-109487.0,-38486.0,-63263.0,24777.0,258764.0,111412.0,-3209.0,0.0,0.0,62642.0,108203.0,0.0,1.1904583225715264,1.325606650418091,-0.13514832784656453,0.12352221110753085,0.09477535656986229,0.028746854537668568,0.10448344588711082,0.07968958882465925,0.02479385706245157,0.008023274107639382,0.015801052820210378,-0.007777778712570996,-0.006475761325978007,-0.01064480820987753,-0.014253540038549003,-0.018422586922448525,0.04354034983514454,0.01874649277269297,-0.0005399552589269714,0.01054031702390257,0.018206537513766,-0.14138936259535242,0.3841297911774777,0.3988647310277406,-0.014734939850262953,0.23770903495406848,0.16695386318721675,0.07075517176685173,-0.26629048717963816,-0.19553531541278646,0.02959523547113999,0.04433017532140294,0.024550717346294056,-0.2102702552630494,0.068880892667697,-0.20402922051426153,-0.13514832784656453,1999Q4
2000-01-01,7331114.0,8059356.0,-728242.0,6143318.0,256119.0,181163.0,74956.0,66635.0,22788.0,43847.0,66897.0,111056.0,-44159.0,-93227.75,67309.0,-49068.75,111468.0,-160536.75,34341.0,-9506.0,133842.75,0.0,0.0,-49380.75,124336.75,0.0,1.1933476339658797,1.3118897638051619,-0.11854212983928229,0.04169066292840449,0.029489438769082114,0.012201224159322373,0.010846744381456405,0.0037093961276300526,0.007137348253826352,0.01088939234465805,0.01807752748596117,-0.00718813514130312,-0.007987336810498822,0.018144592221988182,-0.015175471951801942,0.010956457080685064,0.00558997597063997,-0.0015473722831863823,0.021786720140484345,-0.008038123697975588,0.020239347857297963,-0.12457974664505403,0.3824563533907898,0.38957367989089936,-0.00711732650010955,0.2408506282761205,0.17958975914969727,0.061260869126423215,-0.2655984518463801,-0.20433758271995686,0.034220595450211104,0.041337921950320655,0.045537240624691736,-0.21145490922006643,0.08687516257501239,-0.20541729241429468,-0.11854212983928229,2000Q1
2000-04-01,7351830.0,8265083.0,-913253.0,6186685.0,20716.0,205727.0,-185011.0,-82305.0,-34687.0,-47618.0,103534.0,117828.0,-14294.0,-95324.0,-143354.0,-81030.0,-129060.0,48030.0,-41657.0,5961.0,-48030.0,0.0,0.0,-142942.0,-42069.0,0.0,1.188331069062026,1.3359469570537372,-0.14761588799171124,0.003348481456547408,0.03325318809669476,-0.029904706640147348,-0.01330357049049693,-0.005606718299056765,-0.0076968521914401655,0.01673497195994301,0.019045417699462636,-0.0023104457395196295,-0.01309748273914059,-0.02086092956082296,-0.015407928478660219,-0.023171375300342592,-0.0067333313398047585,0.0009635208516354073,-0.007763446821682371,-0.023104780670100383,-0.006799925970046964,-0.15361118272548221,0.36647186659737807,0.38123615474199835,-0.01476428814462026,0.2558973020284692,0.19737630087841873,0.05852100115005047,-0.2768341607823899,-0.21831315963233947,0.027247386928540892,0.04201167507316115,0.037454589978316334,-0.2330774477769597,0.07946626505147748,-0.2270821530431887,-0.14761588799171124,2000Q2
2000-07-01,7310648.0,8476453.0,-1165805.0,6272744.0,-41182.0,211370.0,-252552.0,-127857.0,-25115.0,-102742.0,51794.0,91712.0,-39918.0,-105107.0,-147442.0,-65189.0,-107524.0,42335.0,-105110.0,-2368.0,-42335.0,0.0,0.0,-207849.0,-44703.0,0.0,1.165462515288365,1.3513149906962567,-0.18585247540789165,-0.006565228869534609,0.033696576809128506,-0.040261805678663116,-0.020382945645478278,-0.004003829902830404,-0.016379115742647873,0.008256992474107026,0.014620714634616047,-0.0063637221605090215,-0.010392421562238153,-0.017141461535812717,-0.016756143722747176,-0.02350518369632174,-0.01675662198234138,-0.00037750623969350577,-0.006749039973574563,-0.03313525946539505,-0.007126546213268069,-0.1917655176107936,0.34106110499647363,0.37200195002378544,-0.03094084502731181,0.2606435078491965,0.20928910856237717,0.05135439928681929,-0.28342855216154206,-0.23207415287472277,0.010116944035975324,0.04105778906328714,0.030191691227953826,-0.2630149979020346,0.07124948029124097,-0.25710195569913263,-0.18585247540789165,2000Q3
2000-10-01,7066280.0,8266112.0,-1199832.0,6262014.0,-244368.0,-210341.0,-34027.0,-417269.0,-447952.0,30683.0,55941.0,131447.0,-75506.0,-107767.75,-80377.0,-32261.75,-4871.0,-27390.75,35595.0,4912.0,38145.75,0.0,0.0,-77084.75,43057.75,0.0,1.1284356758065377,1.3200404853773882,-0.19160480957085052,-0.03902386676235473,-0.033589991973828226,-0.005433874788526503,-0.06663495163057764,-0.07153481292121033,0.004899861290632694,0.00893338788447295,0.020991169933507015,-0.012057782049034065,-0.005151976664376668,-0.0007778647572490256,-0.017209758713410732,-0.01283564680628309,0.005684273462180059,0.0007844121715473648,0.006091610462704172,-0.012309897422778038,0.006876022634251537,-0.19752798380840414,0.27501056369404475,0.301104564761433,-0.026094001067388222,0.27002351000812197,0.23063889668723195,0.03938461332089005,-0.2890661854157464,-0.2496815720948564,0.01581855294478741,0.04191255401217563,0.03633503534166484,-0.2757755731622446,0.07824758935384048,-0.269852398924691,-0.19160480957085052,2000Q4
2001-01-01,7136234.0,8283231.0,-1146997.0,6250095.0,69954.0,17119.0,52835.0,-219847.0,-175805.0,-44042.0,57026.0,69186.0,-12160.0,-106061.75,-15938.0,-93901.75,-3778.0,-90123.75,-30310.0,13732.0,189206.75,0.0,0.0,-150103.75,202938.75,0.0,1.1417800849427089,1.3252968154884046,-0.1835167305456957,0.011192469874457909,0.002738998367224818,0.00845347150723309,-0.03517498534022283,-0.028128372448738777,-0.00704661289148405,0.009124021314876014,0.011069591742205518,-0.0019455704273295047,-0.015024051634415158,-0.0006044708120436569,-0.01696962206174466,-0.0025500412393731613,-0.004849526287200434,0.002197086604283615,0.030272619856178185,-0.024016234953228712,0.0324697064604618,-0.1894512003417548,0.24036002652759678,0.2735504020338891,-0.03319037550629231,0.2796624691304692,0.24214831934554595,0.03751414978492327,-0.30464148944936037,-0.2671273396644371,0.010999192812269253,0.04418956831856156,0.06667694651041305,-0.3003177151707294,0.1108665148289746,-0.2943832453746703,-0.1835167305456957,2001Q1
2001-04-01,7185662.0,8573383.0,-1387721.0,6240160.0,49428.0,290152.0,-240724.0,7847.0,87596.0,-79749.0,89638.0,85041.0,4597.0,-94953.0,-154132.0,-99550.0,-158729.0,59179.0,-86592.0,-6843.0,-59179.0,0.0,0.0,-174702.0,-66022.0,0.0,1.151518871310992,1.373904355016538,-0.222385483705546,0.007920950744852696,0.04649752570446911,-0.03857657495961642,0.0012574998076972385,0.014037460577933899,-0.01277996077023666,0.014364695777031358,0.013628015948309018,0.0007366798287223405,-0.015953116586754187,-0.0254366875208328,-0.015216436758031845,-0.02470000769211046,-0.013876567267505961,-0.0010966064972693008,-0.009483570934078613,-0.027996397528268505,-0.010580177431347914,-0.22832940181021,0.24200020512294557,0.28802338401579447,-0.046023178892848904,0.2944724173739135,0.2561618612343273,0.038310556139586165,-0.3210796277659547,-0.28276907162636855,-0.002859862567626471,0.04316331632522243,0.05729953238378503,-0.32879225051921745,0.10046284870900746,-0.32284833241455346,-0.222385483705546,2001Q2
2001-07-01,6898768.0,8449336.0,-1550568.0,6178241.0,-286894.0,-124047.0,-162847.0,-295100.0,-212808.0,-82292.0,52539.0,20512.0,32027.0,-90242.0,-100337.0,-122269.0,-132364.0,10095.0,-62510.0,19782.0,-10095.0,0.0,0.0,-172534.0,9687.0,0.0,1.1166233236935885,1.3675957282987181,-0.25097240460512954,-0.04643619437959769,-0.020078044867463084,-0.026358149512134603,-0.04776440414027229,-0.034444755392351964,-0.013319648747920323,0.008503876750680331,0.003320038826585107,0.005183837924095224,-0.019790260690704685,-0.021424220906889193,-0.01460642276660946,-0.01624038298279397,-0.010117766529340632,0.0032018822185796896,-0.0016339602161845094,-0.027926071514529784,0.0015679220023951802,-0.2569758933003747,0.1966611532311543,0.2564652301520773,-0.05980407692092296,0.3059275285635507,0.2620491819597196,0.04387834660383109,-0.3440877832379799,-0.3002094366341488,-0.013006290949155268,0.046797785971767696,0.0562398342829294,-0.3600135135550717,0.1030376202546971,-0.35401002485982663,-0.25097240460512954,2001Q3
2001-10-01,6702086.0,8545401.0,-1843315.0,6141874.0,-196682.0,96065.0,-292747.0,-358845.0,-263374.0,-95471.0,41502.0,54801.0,-13299.0,-88247.5,-115971.0,-74948.5,-102672.0,27723.5,-148931.0,-53460.0,-55568.5,0.0,0.0,-183718.5,-109028.5,0.0,1.0912119004720708,1.3913344689259337,-0.30012256845386276,-0.032023125189478,0.015640991658246325,-0.04766411684772433,-0.0584259787810691,-0.04288170027584415,-0.015544278505224952,0.006757221004533795,0.008922521041623452,-0.002165300037089657,-0.012202871631687658,-0.016716721964664207,-0.014368171668777314,-0.018882022001753863,-0.024248462277148636,-0.008704183771923684,-0.009047482901798376,-0.029912450174002268,-0.01775166667372206,-0.3061616047479971,0.13939963600686045,0.21510210075947503,-0.07570246475261459,0.3144961944839637,0.27252333733971096,0.041972857144252716,-0.35832805264321604,-0.31635519549896335,-0.03733176551651825,0.038370699236096345,0.047525356267484484,-0.39205766025157796,0.08589605550358083,-0.38601862395744363,-0.30012256845386276,2001Q4
2002-01-01,6761902.0,8666572.0,-1904670.0,6209189.0,59816.0,121171.0,-61355.0,-3650.0,11815.0,-15465.0,41503.0,43047.0,-1544.0,-103354.75,-44755.0,-101810.75,-43211.0,-58599.75,-16600.0,-1135.0,58599.75,0.0,0.0,-118819.75,57464.75,0.0,1.0890153287329472,1.3957655339529849,-0.3067502052200376,0.009633464209255024,0.019514786874743225,-0.009881322665488199,-0.000587838443957818,0.0019028249905100327,-0.0024906634344678508,0.006684125736871595,0.006932789451247176,-0.0002486637143755811,-0.016396787084432443,-0.0069592019183181576,-0.016645450798808026,-0.0072078656326937385,-0.00267345703279446,-0.00018279359832660915,0.009437585166114286,-0.019136114233275877,0.009254791567787678,-0.3127237711720484,0.1373005395712709,0.2146729629263983,-0.07737242335512738,0.31777080710540456,0.27650164941025307,0.04126915769515149,-0.3708401370935882,-0.3295709793984367,-0.039600501772453695,0.03777192158267368,0.056447709998842036,-0.4069434027535641,0.09421963158151572,-0.4009698368015533,-0.3067502052200376,2002Q1
2002-04-01,6832384.0,8674490.0,-1842106.0,6281774.0,70482.0,7918.0,62564.0,-104159.0,-213640.0,109481.0,49407.0,43387.0,6020.0,-114541.0,-62033.0,-120561.0,-68053.0,-52508.0,124597.0,15116.0,52508.0,0.0,0.0,-5060.0,67624.0,0.0,1.0876519913005467,1.380898134826245,-0.29324614352569833,0.011220078914013781,0.0012604719622195896,0.009959606951794191,-0.016581144116295812,-0.03400950113773593,0.017428357021440122,0.007865134912526302,0.006906806898815526,0.0009583280137107766,-0.019192189976907796,-0.010833404703830478,-0.01823386196319702,-0.009875076690119703,0.019834683641913892,0.0024063266204737708,0.008358785273077318,-0.0008055049417568986,0.01076511189355109,-0.29915068577761633,0.11913290736024569,0.17818294640972437,-0.0590500390494787,0.3219641457970312,0.28021351930203153,0.04175062649499966,-0.38574732233283143,-0.3439966958378318,-0.019308239997172773,0.039741799052305925,0.06415425005738824,-0.4030467348873105,0.10389604910969417,-0.39714219263539247,-0.29324614352569833,2002Q2
2002-07-01,6558268.0,8647974.0,-2089706.0,6310693.0,-274116.0,-26516.0,-247600.0,-273575.0,-199575.0,-74000.0,24262.0,37792.0,-13530.0,-115880.5,-185156.0,-102350.5,-171626.0,69275.5,-62444.0,11556.0,-69275.5,0.0,0.0,-189880.5,-57719.5,0.0,1.0392310321544718,1.370368357326208,-0.3311373251717363,-0.04343675092418535,-0.004201757239656564,-0.039234993684528784,-0.04335102341375187,-0.03162489444503163,-0.011726128968720235,0.0038445856897174366,0.00598856575656588,-0.0021439800668484428,-0.016218583283959465,-0.027196062302507824,-0.018362563350807905,-0.029340042369356265,-0.009894951315172517,0.0018311776535477166,-0.010977479018548359,-0.03008869231952814,-0.009146301365000643,-0.3370148096255039,0.07523595269172498,0.1457415215729873,-0.07050556888126233,0.3243333180682375,0.2849179955355141,0.039415322532723424,-0.4001982032718118,-0.3607828807390884,-0.029114710539714102,0.04139085834154822,0.05288278165329861,-0.43128844962035073,0.09427363999484684,-0.4254109651665831,-0.3311373251717363,2002Q3
2002-10-01,6473327.0,8413585.0,-1940258.0,6392505.0,-84941.0,-234389.0,149448.0,-320475.0,-488182.0,167707.0,30584.0,38357.0,-7773.0,-125848.5,-119605.0,-118075.5,-111832.0,-6243.5,119810.0,-47897.0,155486.5,0.0,0.0,41858.5,107589.5,0.0,1.012643243923939,1.3161640076933847,-0.30352076376944565,-0.01328759226625556,-0.03666622083205254,0.023378628565796977,-0.050132929109949854,-0.0763678714369406,0.026234942326990748,0.004784352925809209,0.006000308173399942,-0.0012159552475907332,-0.01847092806341176,-0.01749423739207087,-0.019686883311002493,-0.018710192639661605,0.018742261445239387,-0.007492680881751364,0.024323250431560084,0.006548059015988255,0.016830569549808723,-0.309323027514253,0.024140145373370846,0.06750843370478396,-0.04336828833141312,0.3249668166078869,0.2872718910661783,0.03769492554170861,-0.4135473495914356,-0.37585242404972696,-0.009999835745142162,0.033368452586270955,0.07652923228061613,-0.4192207123811401,0.10989768486688709,-0.4134184486363327,-0.30352076376944565,2002Q4
2003-01-01,6580505.0,8689231.0,-2108726.0,6375060.0,107178.0,275646.0,-168468.0,-114045.0,-42742.0,-71303.0,71135.0,45655.0,25480.0,-138576.75,-53606.0,-164056.75,-79086.0,-84970.75,-67709.0,3594.0,37817.75,0.0,0.0,-209879.75,41411.75,0.0,1.0322263633597173,1.3630037991799293,-0.3307774358202119,0.016812077062804114,0.04323818128770553,-0.026426104224901412,-0.017889243395356278,-0.006704564349198282,-0.011184679046157997,0.011158326353006873,0.007161501225086509,0.003996825127920364,-0.02573414995309848,-0.012405530300891286,-0.021737324825178116,-0.008408705172970921,-0.010620919646246467,0.0005637593999115303,0.00593214024652317,-0.03292200387133611,0.0064958996464347,-0.33659557713966615,0.00631696015410051,0.06098860246021214,-0.05467164230611163,0.3370143967272465,0.2952194959733712,0.04179490075387526,-0.4404131490527148,-0.3986182482988395,-0.020648119390248874,0.034023522915862754,0.08267079054942228,-0.4532898906049512,0.11669431346528503,-0.44747174928549693,-0.3307774358202119,2003Q1
2003-04-01,7047003.0,9127452.0,-2080449.0,6459307.0,466498.0,438221.0,28277.0,269262.0,196000.0,73262.0,57905.0,22359.0,35546.0,-134489.5,-10509.0,-170035.5,-46055.0,-123980.5,63786.0,-9476.0,98980.5,0.0,0.0,-61227.5,89504.5,0.0,1.0909843734010476,1.4130698540880624,-0.32208548068701487,0.07222106024686549,0.06784334604315911,0.0043777142037063725,0.0416858960256882,0.030343812424459774,0.01134208360122843,0.008964583971624201,0.0034615168469311025,0.005503067124693098,-0.026324108762751174,-0.007130021842900485,-0.020821041638058077,-0.0016269547182073867,0.009875053159727507,-0.0014670304415009227,0.015323702682036942,-0.009478958036829648,0.01385667224053602,-0.32782773755760486,0.0479204657713281,0.09053695698315624,-0.042616491211828145,0.3415833927695339,0.2948305445150695,0.04675284825446445,-0.46099306783219934,-0.4142402195777349,-0.010503758375317971,0.03211273283651017,0.096916240395448,-0.456856710789563,0.12902897323195817,-0.45111445391897304,-0.32208548068701487,2003Q2
