T_report,t,s,payoff_t,all_u_probability,all_u_discount_factor,dividend_US,pv_contribution,expected_all_u_contribution,log10_pv_contribution
105,34,39,73,0.00016615349947311485,44.731978199713645,1.0641202334380693,47.6002030840259,0.007908940318041856,1.6776088056214105
105,34,40,74,0.00013292279957849188,50.48047919124515,1.1109542226896514,56.08150152091087,0.007454510186724923,1.748819632874371
105,34,41,75,0.00010633823966279351,56.99634559874741,1.159950153958618,66.11291985234564,0.00703033151606579,1.8202863380376735
105,34,42,76,8.507059173023481e-5,64.38399600587923,1.211210215203988,77.98255365797365,0.006634021984318606,1.8919974527217776
105,34,43,77,6.805647338418786e-5,72.76223827240186,1.2648413145319972,92.03268510475517,0.006263419984307113,1.963942092994364
105,34,44,78,5.444517870735029e-5,82.26626904876503,1.320955295507326,108.67006374159666,0.005916561040550377,2.0361099218007617
105,34,45,79,4.355614296588023e-5,93.04995264039826,1.3796691638519434,128.37815035584114,0.005591657070594285,2.108491114173945
105,34,46,80,3.484491437270419e-5,105.28841838556941,1.4411053258702644,151.73170048790072,0.005287078111125699,2.1810763250761167
105,34,47,81,2.7875931498163353e-5,119.18102121392947,1.5053918389725593,179.4141366958649,0.005001336184336046,2.2538566597065333
105,34,48,82,2.2300745198530684e-5,134.95471633052344,1.5726626747035128,212.23824514821482,0.00473307102643363,2.326823646107341
105,34,49,83,1.7840596158824548e-5,152.8679061312007,1.6430579947189556,251.17083530481617,0.004481037439547857,2.399969209899887
105,34,50,84,1.4272476927059638e-5,173.21482562444658,1.7167244401908095,297.3621245528766,0.004244094061662366,2.4732856509875036
105,34,51,85,1.1417981541647711e-5,196.3305419536868,1.7938154351580053,352.18075654945983,0.004021193377605259,2.5467656220665114
105,34,52,86,9.13438523331817e-6,222.5966542450816,1.8744915043794437,417.25553728569383,0.003811372818302681,2.620402108794459
105,34,53,87,7.307508186654536e-6,252.44779213359143,1.9589206062838995,494.5251820213667,0.0036137468161279614,2.694188411473073
105,34,54,88,5.846006549323629e-6,286.37902515553,2.047278481651232,586.2976157971735,0.0034274997018031053,2.768118128112417
105,34,55,89,4.676805239458904e-6,324.95431097959425,2.1397490186992436,695.3206680406754,0.0032518793433966957,2.8421851387522374
105,34,56,90,3.741444191567123e-6,368.81612845499177,2.2365246352913304,824.8663571823611,0.0030861914408990766,2.9163835909259626
105,34,57,91,2.9931553532536988e-6,418.69646199804225,2.3378066790215826,978.8313853417293,0.002929794400968331,2.990707886162178
105,34,58,92,2.394524282602959e-6,475.4293272749688,2.443805845976449,1161.8569693432196,0.002782094726003821,3.0651526674275344
105,34,59,93,1.9156194260823675e-6,539.9650548762671,2.5547426190156792,1379.4717384715395,0.0026425428599476963,3.1397128074236944
105,34,60,94,1.532495540865894e-6,613.3865791824371,2.6708477264598627,1638.2621504504039,0.002510629440334614,3.214383397659151
105,34,61,95,1.2259964326927152e-6,696.9280144228268,2.792362622118102,1946.0757377812865,0.002385881912269701,3.2891597382244284
105,34,62,96,9.807971461541723e-7,791.9958396347896,2.9195399876366603,2312.26352385564,0.0022678614653540013,3.3640373282063054
105,34,63,97,7.846377169233378e-7,900.1930595302962,3.052644258198785,2747.9691744455545,0.0021561602592126694,3.439011856683261
105,34,64,98,6.277101735386703e-7,1023.3467599602537,3.191952172656463,3266.4739138360837,0.0020503989073135877,3.5140791942502214
105,34,65,99,5.021681388309362e-7,1163.539535634603,3.337753349228909,3883.6079820246446,0.0019502241922822838,3.58923538502692
105,34,66,100,4.0173451106474904e-7,1323.145335029358,3.490350887954501,4618.241495012572,0.0018553069889778112,3.6644766391071757
105,34,67,101,3.2138760885179925e-7,1504.870344174205,3.650062001143847,5492.870059918528,0.0017653403742908548,3.7397993254135233
105,34,68,102,2.571100870814394e-7,1711.799618587377,3.817218673138188,6534.313468742563,0.0016800379049658227,3.8151999649235697
105,34,69,103,2.0568806966515154e-7,1947.45027254604,3.9921683507403474,7774.549342698964,0.0015991320468162226,3.8906752242388847
105,34,70,104,1.6455045573212124e-7,2215.8321488845877,4.175274665749864,9251.707834791903,0.0015223727405154442,3.966221909470268
105,34,71,105,1.31640364585697e-7,2521.517022587693,4.366918191101384,11011.258555109993,0.0014495260907420547,4.041836960416056
105,35,1,36,0.8,1.061548161552534,0.2360544747408093,0.2505831936873551,0.20046655494988408,-0.6010480599723603
105,35,2,37,0.6400000000000001,1.130663821120661,0.24466344684470656,0.2766321076979877,0.17704454892671215,-0.5580974142961048
105,35,3,38,0.5120000000000001,1.2081475813233087,0.25374143784914027,0.30655710441893746,0.156957237462496,-0.5134886147049432
105,35,4,39,0.4096000000000001,1.2949128099629108,0.2633045793665956,0.34095647274370056,0.13965577123581976,-0.46730106046149805
105,35,5,40,0.3276800000000001,1.3919994962744349,0.2733692730773645,0.3805298904205998,0.12469203449302217,-0.4196112239528565
105,35,6,41,0.2621440000000001,1.5005900711242055,0.28395229309257336,0.4260959916876658,0.11169850764497151,-0.3704925512163886
105,35,7,42,0.20971520000000007,1.6220274277973394,0.29507090181667006,0.47861309589153467,0.10037244112751241,-0.3200154223217925
