T_report,n_buffer,terminal_rule,t,periods_to_terminal,terminal_contaminated,terminal_anchor_weight,terminal_anchor_fraction_of_fundamental_value,terminal_anchor_scale_bubble_share_exposure,bubble_share_derivative_wrt_terminal_value,q_US,v_US,B_per,Q_US,V_agg,B_agg,fundamental_share,bubble_share,NFA,NFA_fund,NFA_bubble,max_u_residual,terminal_successor_phi_US
105,0,local_loglinear,24,81,false,4.975845608251971e-5,5.667188596023379e-9,5.4938715839112335e-9,-3.1809706941433825e-5,1.5642538352878284,1.5164149825086413,0.04783885277918709,9.47892116100683,9.189031691857158,0.2898894691496725,0.9694174617315964,0.030582538268403646,2.5137894763149955,2.803678945464668,-0.2898894691496725,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,25,80,false,6.145345523288001e-5,6.713338245482949e-9,6.471492743322321e-9,-3.747016734820439e-5,1.6400635380622317,1.5809808618385397,0.05908267622369201,10.90923111410218,10.516230138953699,0.39300097514848176,0.9639753736044279,0.03602462639557209,2.887246380501594,3.2802473556500757,-0.39300097514848176,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,26,79,false,7.550287616962776e-5,7.900529472626218e-9,7.567704885237202e-9,-4.381727365517941e-5,1.7231303974728915,1.650540305183071,0.0725900922898206,12.608172749481882,12.07702988018241,0.5311428692994724,0.9578731288146969,0.04212687118530312,3.312598694643631,3.8437415639431034,-0.5311428692994724,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,27,78,false,9.229831842837582e-5,9.238960991055105e-9,8.78704174211901e-9,-5.087727633050333e-5,1.8141363902579553,1.7253987978223166,0.08873759243563861,14.633275702934867,13.917496193577952,0.7157795093569153,0.9510854900920538,0.04891450990794615,3.797297602268113,4.513077111625028,-0.7157795093569153,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,28,77,false,0.00011228303481529749,1.0738565296902663e-8,1.013284427826839e-8,-5.866951967330691e-5,1.913822295470118,1.805870966941017,0.10795132852910116,17.05543936491798,16.09340786259495,0.962031502323029,0.9435938598977479,0.05640614010225209,4.349854185137744,5.311885687460773,-0.962031502323029,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,29,76,false,0.00013595723754818094,1.2408974904393556e-8,1.1607189767770567e-8,-6.720603117256202e-5,2.022991615128848,1.8922793990900395,0.13071221603880856,19.96221449315971,18.67238942718842,1.2898250659712893,0.9353866743384978,0.0646133256615023,4.979978267620407,6.269803333591696,-1.2898250659712893,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,30,75,false,0.00016388386254880905,1.4259514762233978e-8,1.3210863778386205e-8,-7.649135929283821e-5,2.1425147109936806,1.9849532373352419,0.15756147365843876,23.461921168714237,21.736521172517133,1.7253999961971047,0.9264595604175044,0.07354043958249563,5.6987328602837835,7.424132856480888,-1.7253999961971047,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,31,74,false,0.00019669482138453946,1.629922037151613e-8,1.4943373938391654e-8,-8.65226531847852e-5,2.2733332155737425,2.084226579711235,0.1891066358625073,27.68882235344473,25.38553482375761,2.303287529687122,0.9168152585080754,0.08318474149192455,6.518705536079867,8.82199306576699,-2.303287529687122,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,32,73,false,0.00023509776925128098,1.8536879933380343e-8,1.6803001986867905e-8,-9.728996405811047e-5,2.416464755921372,2.1904366992109363,0.2260280567104358,32.80963073152898,29.740727261092523,3.06890347043646,0.9064633340268794,0.09353666597312063,7.45419859635048,10.52310206678694,-3.06890347043646,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,33,72,false,0.00027988341718922634,2.0981097724564853e-8,1.878688834155678e-8,-0.00010877673483239838,2.57300807585801,2.3039221330384816,0.26908594281952825,39.03170167156421,34.94975480840053,4.0819468631636795,0.8954197053074552,0.10458029469254483,8.521439815186461,12.603386678350141,-4.0819468631636795,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,34,71,false,0.00033193342016248593,2.3640375421801664e-8,2.0891142322528266e-8,-0.00012096043833596577,2.7441486218869837,2.425020685633499,0.3191279362534849,46.61336015092739,41.19250746526752,5.420852685659874,0.8837060304576214,0.11629396954237858,9.738816347396089,15.159669033055962,-5.420852685659874,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,35,70,false,0.0003922288778369615,2.6523207666784887e-8,2.3110970315860503e-8,-0.00013381331937801203,2.931164697655739,2.554067410302474,0.37709728735326475,55.87693151352072,48.68830805738233,7.188623456138387,0.8713489939153346,0.12865100608466543,11.127134645075884,18.31575810121427,-7.188623456138387,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,36,69,false,0.00046185949451332407,2.963818819901361e-8,2.5440814226150203e-8,-0.00014730319639345507,3.135434300282742,2.6913926389888854,0.44404166129385647,67.22520151579751,57.704737266491705,9.520464249305803,0.8583795357300855,0.1416204642699145,12.709909966920108,22.23037421622591,-9.520464249305803,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,37,68,false,0.0005420334587276494,3.2994123225511935e-8,2.787449318265655e-8,-0.00016139428192641684,3.358442766731812,2.8373201301867774,0.5211226365450345,81.16223024885241,68.56845439710075,12.593775851751658,0.8448320627324096,0.1551679372675904,14.513689919059843,27.1074657708115,-12.593775851751658,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,38,67,false,0.0006340881187596476,3.66001489432855e-8,3.040534228250604e-8,-0.00017604798595818996,3.6017913826644894,2.9921654141296976,0.6096259685347918,98.31969985563212,81.67846890066232,16.6412309549698,0.83074367619709,0.16925632380291006,16.568417245413784,33.20964820038358,-16.6412309549698,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,39,66,false,0.0007395015528567298,4.046585096625695e-8,3.3026343577295385e-8,-0.0001912236743242096,3.867207109528416,3.1562343960181596,0.7109727135102566,119.49030296523252,97.5224221325678,21.96788083266472,0.8161534426851642,0.18384655731483585,18.907838379563103,40.87571921222782,-21.96788083266472,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,40,65,false,0.000859905154729357,4.460138385474835e-8,3.573024568606171e-8,-0.00020687936127729794,4.1565536040917745,3.329822275585587,0.8267313285061877,145.67009888960467,116.6965679672373,28.973530922367374,0.8011017281980098,0.19889827180199016,21.569965346385686,50.54349626875306,-28.973530922367374,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,41,64,false,0.0009970973796080607,4.9017589638226455e-8,3.8509669750305506e-8,-0.0002229723229709203,4.471843708324735,3.5132128212250846,0.95863088709965,178.11230412356628,139.93029973296515,38.18200439060112,0.7856296083615191,0.21437039163848093,24.597599996981444,62.779604387582566,-38.18200439060112,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,42,63,false,0.001153058821742349,5.3726114922625315e-8,4.135720066510677e-8,-0.00023945962569051093,4.81525358781199,3.706678012570216,1.1085755752417743,218.39567732138846,168.11626644473577,50.27941087665269,0.7697783605732172,0.23022163942678275,28.038931101387135,78.31834197803983,-50.27941087665269,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,43,62,false,0.0013299688151200263,5.8739526473553797e-8,4.426546333617685e-8,-0.00025629856738444646,5.189138701368862,3.9104780498221587,1.2786606515467036,268.5115518391541,202.3473624464328,66.16418939272128,0.7535890395048795,0.24641096049512043,31.94821612527562,98.1124055179969,-66.16418939272128,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,44,61,false,0.0015302237728351358,6.407142597040914e-8,4.7227184690864976e-8,-0.00027344703670992423,5.596051766537937,4.124861688578409,1.4711900779595286,330.9747179474495,243.96217027743677,87.01254767001274,0.7371021321216802,0.2628978678783198,36.38656165732618,123.39910932733892,-87.01254767001274,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,45,60,false,0.0017564575002294032,6.973656480062472e-8,5.023524250304299e-8,-0.0002908637957307371,6.038762905560849,4.35006685297054,1.6886960525903083,408.964839647975,294.6008016550605,114.36403799291452,0.7203572852586649,0.27964271474133506,41.42281674866058,155.7868547415751,-114.36403799291452,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,46,59,false,0.002011563721336536,7.57509602088537e-8,5.328270264372825e-8,-0.00030850869559967165,6.520282086138635,4.586321422079441,1.9339606640591942,506.5069979113401,356.27352686049625,150.23347105084383,0.7033930988705887,0.2966069011294114,47.13459863522479,197.36806968606862,-150.23347105084383,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,47,58,false,0.0022987210876571395,8.21320143500264e-8,5.6362846329807376e-8,-0.00032634283432956374,7.043884056408393,4.833844120081524,2.2100399363268686,628.7024223517847,431.4451349893126,197.25728736247208,0.6862469741653093,0.31375302583469067,53.60946733019682,250.8667546926689,-197.25728736247208,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,48,57,false,0.0026214209314245466,8.889863817270576e-8,5.946918917114262e-8,-0.0003443286670767041,7.613135884618598,5.092845373271454,2.5202905113471434,782.0236519072223,523.1386379758635,258.8850139313588,0.6689550075627733,0.3310449924372267,60.94627244127173,319.83128637263053,-258.8850139313588,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,49,56,false,0.002983498040656452,9.607138198136621e-8,6.259549355547787e-8,-0.00036243007784987424,8.231927268167507,5.363528031309933,2.8683992368575737,974.6924811825742,635.0627592332353,339.6297219493389,0.651551921753543,0.34844807824645696,69.2566951897785,408.8864171391174,-339.6297219493389,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,50,55,false,0.0033891647430933096,1.0367257509651257e-7,6.573577595721644e-8,-0.0003806124218284226,8.904503764780229,5.646087829369194,3.2584159354110342,1217.1643660536154,771.7686571933075,445.3957088603079,0.6340710250133231,0.3659289749866769,78.66701277022253,524.0627216305304,-445.3957088603079,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,51,54,false,0.003843048593888222,1.1172647696521598e-7,6.8884310435435e-8,-0.00039884254561588656,9.635503123052846,5.940713484921015,3.694789638131831,1522.7498432449363,938.8425713114618,583.9072719334745,0.6165441917306753,0.3834558082693247,89.32011502749174,673.2273869609662,-583.9072719334745,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,52,53,false,0.0043502339772551754,1.2025944239512476e-7,7.203562942386594e-8,-0.0004170887918140182,10.429994913876671,6.2475863312275335,4.1824085826491375,1908.4124261281418,1143.1425888770032,765.2698372511386,0.5990018578930831,0.40099814210691687,101.37780722994148,866.6476444810801,-765.2698372511386,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,53,52,false,0.00491630795056012,1.2930010381275218e-7,7.518452274580883e-8,-0.00043532099331908703,11.293523689441054,6.566879404356439,4.726644285084615,2395.7939757919044,1393.0895749940864,1002.7044007978179,0.5814730269257045,0.4185269730742956,115.02343852301101,1117.727839320829,-1002.7044007978179,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,54,51,false,0.005547410684406642,1.3887957374200766e-7,7.832603546377605e-8,-0.00045351046087125377,12.232155954571212,6.898755916950107,5.333400037621105,3012.533503918267,1699.024555634445,1313.5089482838218,0.5639852813004735,0.4360147186995264,130.46489792644206,1443.973846210264,-1313.5089482838218,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,55,50,false,0.006250290881990984,1.490316710256166e-7,8.145546514876817e-8,-0.00047162996724358025,13.25253125563781,7.243367066863365,6.009164188774446,3793.9647531027827,2073.6475783653977,1720.317174737385,0.5465647978594229,0.4534352021405771,147.93802952006945,1868.2552042574544,-1720.317174737385,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,56,49,false,0.007032366600891254,1.5979317486875575e-7,8.456835891283499e-8,-0.0004896537300604546,14.361917757724441,7.600849138953691,6.76106861877075,4785.303064679437,2532.556396184526,2252.746668494911,0.5292363643334217,0.47076363566657825,167.71052339092057,2420.4571918858314,-2252.746668494911,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,57,48,false,0.007901791939635193,1.7120411100391454e-7,8.766051036992025e-8,-0.0005075573942007775,15.568272731161185,7.9713198777130865,7.596952853448099,6044.4647092417545,3094.9073490004494,2949.557360241305,0.5120233962601278,0.4879766037398721,190.08634684580466,3139.6437070871098,-2949.557360241305,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,58,47,false,0.008867530108293307,1.833080753174887e-7,9.072795670331267e-8,-0.0005253180148184007,16.88030841919396,8.354874103296408,8.52543431589755,7645.704279621173,3784.225684800592,3861.478594820581,0.49494795330850694,0.5050520466914931,215.41079091186475,4076.8893857324456,-3861.478594820581,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,59,46,false,0.009939433454918213,1.9615260077684192e-7,9.376697584295696e-8,-0.0005429140409986616,18.307563821033533,8.751578555429044,9.55598526560449,9684.31087729788,4629.398440249912,5054.912437047968,0.4780307549917902,0.5219692450082097,244.07621664396174,5298.988653691929,-5054.912437047968,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,60,45,false,0.011128331084684551,2.0978957457447396e-7,9.677408373540925e-8,-0.0005603252999513292,19.860482983101384,9.161465945725693,10.699017037375691,12282.675494778303,5665.8900674045335,6616.785427373769,0.4612911958647167,0.5387088041352833,276.5285980257049,6893.314025399474,-6616.785427373769,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,61,44,false,0.012446124777703176,2.2427571356683054e-7,9.97460316444016e-8,-0.0005775329813807793,21.550500454444506,9.584528195654023,11.965972258790483,15598.135215249737,6937.2294664903,8660.905748759436,0.444747360550383,0.555252639449617,313.27497162236614,8974.180720381803,-8660.905748759436,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,62,43,false,0.013905893987052425,2.396731075275175e-7,1.0267980339765411e-7,-0.0005945196215449421,23.390134628216344,10.020708830648307,13.369425797568038,19833.121146145677,8496.82720375411,11336.293942391567,0.42841603906631526,0.5715839609336847,354.891918277026,11691.185860668593,-11336.293942391567,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,63,42,false,0.015522010780518469,2.5604984150045843e-7,1.0557261248631749e-7,-0.0006112690864609726,25.3930897608209,10.46989449179027,14.923195269030629,25248.29489708416,10410.193724354878,14838.101172729283,0.41231274297089726,0.5876872570291027,402.0352191521306,15240.136391881413,-14838.101172729283,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,64,41,false,0.0173102656782439,2.734807107046733e-7,1.0842189892423558e-7,-0.000627766553720273,27.57436753465078,10.931905515523226,16.642462019127553,32179.564029982856,12757.643600145682,19421.920429837173,0.396451722846802,0.603548277153198,455.45084750059686,19877.37127733777,-19421.920429837173,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,65,40,false,0.019288005434158442,2.920480440873595e-7,1.1122532577954861e-7,-0.0006439984924063546,29.950389110519787,11.406485520051431,18.543903590468354,41060.134777805055,15637.587580786703,25422.54719701835,0.38084598760838845,0.6191540123916115,515.9874785979773,25938.534675616327,-25422.54719701835,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,66,39,false,0.021474283915092825,3.118426560249113e-7,1.1398077532137763e-7,-0.0006599526407840071,32.53912870108667,11.89328992033621,20.64583878075046,52449.109421731984,19170.53373329151,33278.57568844047,0.36550732595181706,0.6344926740481829,584.6107257544936,33863.18641419496,-33278.57568844047,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,67,38,false,0.023890027339461002,3.3296494946694077e-7,1.1668634469761563e-7,-0.0006756179812735601,35.36025979419255,12.391873287407558,22.968386506784995,67068.59083539594,23503.941544391826,43564.64929100411,0.3504463304153313,0.6495536695846686,662.4193329167174,44227.06862392083,-43564.64929100411,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,68,37,false,0.026558215266489108,3.555261992557037e-7,1.1934034113493645e-7,-0.0006909847126587668,38.43531525364514,12.901675442207935,25.533639811437208,85851.85023539112,28818.098681915017,57033.751553476104,0.33567242409919773,0.6643275759008023,750.6635885019932,57784.4151419781,-57033.751553476104,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,69,36,false,0.029504078855892804,3.796500504306017e-7,1.2194127662654968e-7,-0.0007060442193287225,41.78786264115873,13.422006166411037,28.365856474747694,110005.88849267886,35333.21927396186,74672.669218717,0.32119389023718825,0.6788061097628117,850.7662539767043,75523.4354726937,-74672.669218717,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,70,35,false,0.03275531806546277,4.054742744129229e-7,1.2448786210761262e-7,-0.0007207890375532963,45.44369622580559,13.95202839343936,31.49166783236623,141092.73182615518,43317.99488239242,97774.73694376276,0.307017904620104,0.6929820953798961,964.3463372461556,98739.08328100892,-97774.73694376276,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,71,34,false,0.03634233961285078,4.331528360444065e-7,1.2697900113080485e-7,-0.0007352128188644896,49.43104728366984,14.490739726534997,34.940307557134844,181135.1217505392,53099.86433341097,128035.25741712822,0.2931505708017275,0.7068494291982724,1093.2460789963661,129128.50349612458,-128035.25741712822,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,72,33,false,0.04029851770180141,4.628583373038915e-7,1.2941378306818017e-7,-0.0007493102906949227,53.780814439940364,15.036952113041213,38.74386232689915,232753.9815248466,65077.305183195334,167676.67634165127,0.2795969579418271,0.720403042058173,1239.5615612129332,168916.2379028642,-167676.67634165127,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,73,32,false,0.044660479703386165,4.947849199923174e-7,1.3179147587687082e-7,-0.0007630772144910116,58.52681596996136,15.589269485365454,42.937546484595906,299347.29100098344,79734.48600934586,219612.8049916376,0.26636114107705056,0.7336388589229494,1405.6773906126036,221018.4823822502,-219612.8049916376,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,74,31,false,0.04946841919111315,5.291517309233324e-7,1.341115184754231e-7,-0.0007765103415716867,63.70606615616628,16.14606315922096,47.560002996945315,385322.94091651426,97658.65193251484,287664.2889839994,0.25344624355930573,0.7465537564406942,1594.3059549970785,289258.5949389965,-287664.2889839994,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,75,30,false,0.054766438956914,5.662070807779283e-7,1.3637351278450903e-7,-0.0007896073670438384,69.35907799587869,16.70544475847438,52.653633237404314,496401.97862782324,119560.64110969333,376841.3375181299,0.24085448136243987,0.7591455186375601,1808.5317964910646,378649.86931462097,-376841.3375181299,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,76,29,false,0.060602926884887956,6.062334639745146e-7,1.3857721549059304e-7,-0.0008023668821136595,75.53019477230023,17.265236413025733,58.2649583592745,640013.6779876723,146298.94032895743,493714.7376587149,0.22858720893114318,0.7714127910688569,2051.8616906790994,495766.599349394,-493714.7376587149,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,77,28,false,0.06703096783344076,6.495536547317671e-7,1.4072252959398786e-7,-0.0008147883251495978,82.2679532394302,17.822937951374044,64.44501528805615,825810.4304668499,178907.6728209374,646902.7576459125,0.21664496623007864,0.7833550337699213,2328.2810624447884,649231.0387083574,-646902.7576459125,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,78,27,false,0.07410879497639833,6.965381582687698e-7,1.4280949580382848e-7,-0.0008268719318589566,89.62548143312647,18.375690782616612,71.24979065050985,1.0663390392998166e6,218628.85579282916,847710.1835069874,0.20502752664517096,0.794972473354829,2642.3174045393243,850352.5009115267,-847710.1835069874,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,79,26,false,0.08190028438232176,7.476143819265147e-7,1.4483828384204182e-7,-0.0008386186849375767,97.66093440717707,18.92023813332165,78.74069627385542,1.3779162276395534e6,266949.1471995652,1.110967080439988e6,0.19373394539148714,0.8062660546085127,2999.111388950376,1.1139661918289387e6,-1.110967080439988e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,80,25,false,0.0904754969713587,8.032780077356529e-7,1.468091837166356e-7,-0.0008500302635418771,106.43797150747137,19.452881272717104,86.98509023475427,1.7817708631873908e6,325641.0899782884,1.4561297732091025e6,0.18276260809190276,0.8172373919080973,3404.4963676417246,1.4595342695767442e6,-1.4561297732091025e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,81,24,false,0.0999112723835404,8.641072084729324e-7,1.487225970218077e-7,-0.0008611089929161874,116.02627914172169,19.969431324648617,96.05684781707308,2.3055346269252514e6,396808.51389491523,1.9087261130303363e6,0.1721112792064694,0.8278887207935306,3865.0869395351037,1.9125911999698714e6,-1.9087261130303363e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,82,23,false,0.11029187972477164,9.307805725764125e-7,1.5057902831870873e-7,-0.0008718577944870619,126.50214337953979,20.465156226454525,106.03698715308526,2.985188016363798e6,482935.2095397458,2.5022528068240522e6,0.16177715001281567,0.8382228499871843,4388.3772030831315,2.5066411840271354e6,-2.5022528068240522e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,83,22,false,0.1217097306304605,1.0040999179772878e-6,1.5237907664638636e-7,-0.0008822801367113552,137.9490771311321,20.9347223529387,117.0143547781934,3.867601514074165e6,586935.1615305258,3.280666352543639e6,0.1517568858618641,0.8482431141381359,4982.84920271812,3.285649201746357e6,-3.280666352543639e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,84,21,false,0.13426616060574864,1.0850196244587895e-6,1.5412342720769766e-7,-0.0008923799869373656,150.45850710586646,21.372130277622112,129.08637682824434,5.01385488185599e6,712201.4021627877,4.301653479693202e6,0.1420466724595648,0.8579533275404353,5658.0918921381235,4.30731157158534e6,-4.301653479693202e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,85,20,false,0.14807228516994345,1.17468476600255e-6,1.5581284326995457e-7,-0.0009021617645092914,164.1305262482319,21.770644093017385,142.3598821552145,6.503574021137416e6,862648.7624406911,5.640925258696726e6,0.13264226095328144,0.8673577390467186,6424.930650086142,5.647350189346812e6,-5.640925258696726e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,86,19,false,0.16324993795576223,1.2744812852020663e-6,1.5744815831492414e-7,-0.0009116302953154603,179.07471789237903,22.12271365636367,156.95200423601537,8.440598815889465e6,1.0427432352811854e6,7.397855580608279e6,0.123539011630101,0.876460988369899,7295.566958423704,7.405151147566703e6,-7.397855580608279e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,87,18,false,0.17993269859654704,1.3861028927497771e-6,1.5903026846766273e-7,-0.0009207907679510171,195.41105847199245,22.419889066605585,172.99116940538687,1.0960392280110886e7,1.2575070263067328e6,9.702885253804153e6,0.11473193606296823,0.8852680639370317,8283.727240370587,9.711168981044523e6,-9.702885253804153e6,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,88,17,false,0.19826701898239626,1.5116415787719876e-6,1.6056012522862476e-7,-0.000929648691636581,213.27090627467152,22.652726611887314,190.6181796627842,1.4239728294494078e7,1.5124832435761055e6,1.2727245050917972e7,0.1062157375685968,0.8937842624314032,9404.818994576111,1.2736649869912548e7,-1.2727245050917972e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,89,16,false,0.2184134572853731,1.65371206616897e-6,1.6203872852863504e-7,-0.0009382098560062947,232.7980844446679,22.81068535389248,209.9873990907754,1.850936158275723e7,1.8136370158408794e6,1.6695724566916352e7,0.09798484986810185,0.9020151501318981,10676.091167662293,1.6706400658084014e7,-1.6695724566916352e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,90,15,false,0.24054803005144587,1.8156260455240097e-6,1.6346712012172091e-7,-0.0009464802928520941,254.15006722071936,22.882013435383595,231.26805378533578,2.4070601606401734e7,2.1671598806901607e6,2.1903441725711573e7,0.09003347386688458,0.9099665261331153,12116.794074185193,2.1915558519785758e7,-2.1903441725711573e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,91,14,false,0.26486369364002454,2.0016410823018637e-6,1.6484637732650585e-7,-0.0009544662398861592,277.49927925330843,22.853623109602836,254.6456561437056,3.131699782809119e7,2.579130537611707e6,2.873786729047948e7,0.08235561249419125,0.9176443875058087,13748.331959877163,2.875161562243936e7,-2.873786729047948e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,92,13,false,0.29157196736906665,2.2173244043788308e-6,1.66177607122911e-7,-0.0009621741065606117,303.0345187850877,22.710953394055135,280.32356539103256,4.0762718404247954e7,3.054966152388793e6,3.770775225185916e7,0.07494510356479143,0.9250548964352084,15594.398329705,3.772334665018886e7,-3.770775225185916e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,93,12,false,0.3209047119037166,2.4700985832201315e-6,1.6746194060731332e-7,-0.0009696104419626897,330.96251650728914,22.437819145800198,308.52469736148896,5.307969549413175e7,3.5985724920762847e6,4.9481123002055466e7,0.0677956506452477,0.9322043493547523,17681.080187641084,4.949880408224311e7,-4.9481123002055466e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,94,11,false,0.3531160777190845,2.770084858799628e-6,1.6870052780607994e-7,-0.0009767819047849292,361.5096430321717,22.016245239845325,339.4933977923264,6.914625433080496e7,4.2110657961847e6,6.4935188534620255e7,0.06090085192523078,0.9390991480747691,20036.912059232593,6.495522544667949e7,-6.4935188534620255e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,95,10,false,0.3884846398838752,3.1314524580592005e-6,1.6989453284453348e-7,-0.0009836952353533082,394.9237791564025,21.426284405594593,373.4974947508079,9.011078764182696e7,4.888891137804311e6,8.522189650402264e7,0.054254227110262454,0.9457457728897375,22692.8536875993,8.524458935771024e7,-8.522189650402264e7,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,96,9,false,0.4273157369628423,3.5746674556920344e-6,1.710451294659086e-7,-0.0009903572296818487,431.47636444287593,20.645817137505915,410.83054730537003,1.1747514446914144e8,5.621096659706105e6,1.1185404780943534e8,0.04784924236618124,0.9521507576338188,25682.15611091256,1.1187972996554625e8,-1.1185404780943534e8,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,97,8,false,0.46994403353547387,4.1304282728252646e-6,1.7215349689270594e-7,-0.0009967747155097126,471.4646411302301,19.650331943984202,451.8143091862459,1.5320385498924744e8,6.385434543764983e6,1.4681842044548246e8,0.041679333357591705,0.9583206666424083,29040.068774819374,1.4684746051425728e8,-1.4681842044548246e8,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,98,7,false,0.51673632769006,4.846974441817516e-6,1.7322081602109677e-7,-0.0010029545302666727,515.2141120023322,18.41268403164168,496.8014279706905,1.9986721829372993e8,7.142839943617353e6,1.927243783501126e8,0.03573792643233797,0.964262073567662,32803.32459786534,1.9275718167471045e8,-1.927243783501126e8,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,99,6,false,0.5680946268909669,5.804704087503724e-6,1.7424826593715442e-7,-0.0010089035009019723,563.0812326283765,16.902830340391077,546.1784022879854,2.6082877964479482e8,7.8296777707327865e6,2.5299910187406203e8,0.030018458014470253,0.9699815419855298,37009.31924647093,2.530361111933085e8,-2.5299910187406203e8,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,100,5,false,0.6244595178527402,7.148332245632834e-6,1.7523702074342212e-7,-0.0010146284255100424,615.4563603309571,15.087538642020561,600.3688216889365,3.404910030656233e8,8.346930013446375e6,3.321440730521769e8,0.024514392269676683,0.9754856077303232,41694.874467253685,3.3218576792664415e8,-3.321440730521769e8,1.034012695870799e-6,0.021722258916734336
105,0,local_loglinear,101,4,false,0.6863138584996663,9.167286171951759e-6,1.7618824668208591e-7,-0.001020136056673573,672.7669843741986,12.930068198934382,659.8369161752643,4.4461724790306175e8,8.545204314918492e6,4.360720435881432e8,0.019219237119612532,0.9807807628803874,46894.4403706789,4.361189380285139e8,-4.360720435881432e8,1.034012695870799e-6,0.021722258916734336
