experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,28,1.910979037604027,0.09525960598496697,0.47629802992483483,17.02358049315162,-4.3712672848715854,0.23223319384541394
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,29,2.019382531665099,0.09281804030803373,0.4640902015401686,19.91739706747092,-5.0099448799974375,0.2114590582022141
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,30,2.1379582266224015,0.090351507583455,0.451757537917275,23.399071745470177,-5.740551634090714,0.19205487615629827
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,31,2.267611691294926,0.08786859521215439,0.4393429760607719,27.600961155024898,-6.576898988102002,0.17400046648203413
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,32,2.4093191129649205,0.0853777672753962,0.426888836376981,32.68718685886189,-7.534947447231367,0.15726586838592047
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,33,2.564132023591741,0.08288724439927266,0.41443622199636326,38.86159427042238,-8.63316356909042,0.1418123146587713
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,34,2.7331825500610036,0.080404893176483,0.40202446588241497,46.37776991484609,-9.892946262388016,0.1275933747237253
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,35,2.917689303563988,0.07793812869205088,0.38969064346025445,55.55166375707888,-11.339138892451494,0.11455618860109502
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,36,3.118964034156349,0.07549383292620154,0.3774691646310077,66.7775122350692,-13.00064812795074,0.1026427589266007
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,37,3.3384191849944163,0.07307829090307334,0.36539145451536664,80.54794809364682,-14.911196120325187,0.09179126262393605
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,38,3.577576497723993,0.07069714537857875,0.3534857268928937,97.47942726350982,-17.110239507497397,0.08193730858667983
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,39,3.8380768149187854,0.06835537010210446,0.34177685051052226,118.34441556519445,-19.644097879081215,0.07301514030851661
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,40,4.12169123391863,0.0660572607691518,0.33028630384575897,144.11217937296408,-22.567345532666792,0.0649587234488704
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,41,4.430333760861142,0.06380644215771013,0.31903221078855054,176.00053950405004,-25.944534791177972,0.05770270581263817
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,42,4.766075604429067,0.061605889455142615,0.3080294472757131,215.54160947040918,-29.852337635175104,0.051183241799932354
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,43,5.131161244860779,0.05945796140049726,0.2972898070024863,264.6653906655268,-34.38221577715291,0.04533865718224189
