T_report,n_buffer,t,solved_terminal,periods_to_terminal,q_US,v_US,fundamental_share,bubble_share,baseline_bubble_share,bubble_share_error,log_q_error,phi_error
60,0,32,60,28,2.415498732300776,1.9971647018521073,0.8268125646871265,0.1731874353128735,0.25351638936849225,-0.08032895405561874,0.0006716012476318811,-0.00015066588339390785
60,0,33,60,27,2.5718082454239366,2.0737992426454213,0.8063584236248439,0.1936415763751561,0.283473375186932,-0.08983179881177589,0.0007835368859164804,-0.0001703823544105254
60,0,34,60,26,2.742666528197919,2.152065057490552,0.7846615822101333,0.21533841778986676,0.31525458676181606,-0.0999161689719493,0.0009077016089193979,-0.0001911701724734982
60,0,35,60,25,2.9293439208370313,2.231489611848689,0.7617711242355806,0.23822887576441945,0.3487889749838374,-0.11056009921941792,0.0010442534277037563,-0.00021284568881696497
60,0,36,60,24,3.133209622323929,2.3115066327443494,0.737744010574653,0.26225598942534695,0.38399396752776427,-0.12173797810241732,0.001193152209441939,-0.00023519464649562893
60,0,37,60,23,3.3557393433164595,2.3914462542616777,0.7126436262174713,0.2873563737825286,0.4207775776591477,-0.1334212038766191,0.0013541408369510677,-0.0002579762794315821
60,0,38,60,22,3.5985239385683268,2.4705247157757593,0.6865383579353533,0.31346164206464666,0.4590404668538074,-0.14557882478916073,0.001526743446285117,-0.000280930689780412
60,0,39,60,21,3.8632791719755297,2.547833586111311,0.6595002516498046,0.34049974835019536,0.4986778929014074,-0.15817814455121204,0.001710260279603748,-0.00030378491337179625
60,0,40,60,20,4.1518567994079785,2.6223284746308893,0.6316037862878152,0.36839621371218473,0.5395814874549582,-0.17118527374277343,0.0019037789394193982,-0.0003262612116465835
60,0,41,60,19,4.466257109947521,2.6928171231705265,0.6029247884482332,0.39707521155176684,0.5816408307948974,-0.18456561924313053,0.0021061867304692505,-0.0003480842840271614
60,0,42,60,18,4.808643145062286,2.75794676904905,0.5735394966625926,0.42646050333740737,0.6247448082853886,-0.19828430494798122,0.002316197135609599,-0.0003689895165634449
60,0,43,60,17,5.181356737463776,2.81619059731302,0.5435237795827812,0.4564762204172188,0.6687827452990539,-0.2123065248818351,0.0025323799487388943,-0.0003887301425334333
60,0,44,60,16,5.5869365451365045,2.8658330665797282,0.5129524997155142,0.48704750028448585,0.713645331768251,-0.2265978314837651,0.00275319754708625,-0.0004070836994301552
60,0,45,60,15,6.028138237905548,2.9049538574358698,0.48189901140110286,0.5181009885988971,0.7592253532102871,-0.24112436461138997,0.0029770449024340007,-0.00042385738239969495
60,0,46,60,14,6.507956985684012,2.9314101566064177,0.45043477746623656,0.5495652225337635,,,,
60,0,47,60,13,7.029652392457547,2.9428169661611965,0.41862908745227384,0.5813709125477262,,,,
60,0,48,60,12,7.596776015884809,2.9365251042781018,0.3865488594290324,0.6134511405709676,,,,
60,0,49,60,11,8.213201622337138,2.9095965657850242,0.3542585096014084,0.6457414903985916,,,,
60,0,50,60,10,8.88315833073633,2.8587768903999504,0.3218198735137241,0.678180126486276,,,,
60,0,51,60,9,9.61126682275168,2.7804641969826727,0.28929216598178187,0.7107078340182181,,,,
60,0,52,60,8,10.40257882112746,2.670674537919334,0.25673196847066804,0.743268031529332,,,,
60,0,53,60,7,11.262620071689158,2.5250032271624083,0.22419323488585996,0.7758067651141399,,,,
60,0,54,60,6,12.197437104240107,2.3385817902022956,0.19172730879582492,0.8082726912041751,,,,
60,0,55,60,5,13.213648092726661,2.106030173960548,0.1593829470242812,0.8406170529757188,,,,
60,0,56,60,4,14.318498182070302,1.8214038304910947,0.1272063457585144,0.8727936542414857,,,,
60,0,57,60,3,15.519919705972763,1.4781352745343848,0.09524116764376891,0.904758832356231,,,,
60,0,58,60,2,16.82659776862506,1.068969662018404,0.06352856808710368,0.9364714319128964,,,,
60,0,59,60,1,18.248041724790813,0.5858939045120584,0.03210722078282484,0.9678927792171752,,,,
60,0,60,60,0,19.7946631502957,0.020058776680735604,0.001013342663546965,0.9989866573364531,,,,
60,5,1,65,64,0.8815629774228618,0.8814449224764525,0.99986608450056,0.00013391549943998684,0.00022495736641106096,-9.104186697107413e-5,2.349144821167659e-7,-8.845821108938168e-8
60,5,2,65,63,0.8882730289869115,0.8881066183834662,0.999812658272834,0.00018734172716590444,0.00031470519137635154,-0.0001273634642104471,3.3188989072285846e-7,-1.2370194657496114e-7
60,5,3,65,62,0.8963425635341576,0.8961090599767562,0.9997394929495697,0.000260507050430281,0.00043761166802819886,-0.00017710461759791788,4.6792723695787686e-7,-1.728862122352126e-7
60,5,4,65,61,0.9057828937189948,0.9054568067481878,0.99963999433742,0.0003600056625799405,0.0006047540473907579,-0.00024474838481081736,6.575458825486269e-7,-2.4101303786050465e-7
60,5,5,65,60,0.9166218137335719,0.9161686907455304,0.9995056598247474,0.0004943401752526277,0.0008304154532932603,-0.00033607527804063253,9.202553860193641e-7,-3.347157820909885e-7
60,5,6,65,59,0.9289038291058245,0.9282774197323487,0.9993256466882273,0.0006743533117727489,0.0011328100814767736,-0.0004584567697040247,1.2820927336454346e-6,-4.6272041964723343e-7
60,5,7,65,58,0.9426904668535335,0.941829121080994,0.9990862899299126,0.0009137100700874127,0.0015348931948891377,-0.0006211831248017249,1.7775570856359835e-6,-6.364075240128386e-7
60,5,8,65,57,0.9580607100905527,0.9568828512616627,0.998770580176721,0.001229419823279013,0.002065238232609844,-0.0008358184093308313,2.4520147469744846e-6,-8.704851442997708e-7
60,5,9,65,56,0.9751115658104711,0.9735100597666781,0.9983576176306945,0.001642382369305477,0.002758954189170595,-0.001116571819865118,3.364649831257005e-6,-1.183779264612994e-6
60,5,10,65,55,0.9939587152939909,0.9917939368769658,0.9978220640518406,0.0021779359481594544,0.003658606360315184,-0.0014806704121557296,4.5920365709583785e-6,-1.600143662683351e-6
60,5,11,65,54,1.014737207052957,1.0118285860635299,0.997133621425123,0.0028663785748770268,0.004815092357335914,-0.0019487137824588875,6.232399115456075e-6,-2.1494818799316917e-6
60,5,12,65,53,1.0376022056897396,1.033718017408117,0.9962565728365617,0.0037434271634383164,0.006288413759394752,-0.002544986595956435,8.410602566795433e-6,-2.868860830229636e-6
60,5,13,65,52,1.0627298579815816,1.0575750093124712,0.9951494270812143,0.004850572918785585,0.008148273714923035,-0.00329770079613745,1.1283881775063509e-5,-3.8036779013150834e-6
60,5,14,65,51,1.0903183383798034,1.0835198897894505,0.9937647122394957,0.006235287760504262,0.010474424585079039,-0.004239136824574777,1.5048261882907865e-5,-5.008822390295542e-6
60,5,15,65,50,1.120589125086971,1.1116792804180058,0.992048963826707,0.007951036173292908,0.013356689125614283,-0.005405652952321375,1.9945555838382645e-5,-6.549748748807538e-6
60,5,16,65,49,1.153788524662454,1.1421848148511624,0.9899429491945361,0.010057050805463895,0.016894585320525807,-0.0068375345150619125,2.6270742087747267e-5,-8.503356102695925e-6
60,5,17,65,48,1.1901894421757642,1.1751718237213766,0.9873821612575103,0.01261783874248968,0.021196499454360355,-0.008578660711870675,3.437943365044993e-5,-1.0958548503303689e-5
60,5,18,65,47,1.2300933833456962,1.2107779666559557,0.9842976013437248,0.01570239865627511,0.026378374314519903,-0.010675975658244793,4.469505449786193e-5,-1.4016337065769768e-5
60,5,19,65,46,1.2738326790997476,1.2491417940029643,0.9806168537658863,0.01938314623411373,0.032561908303418305,-0.013178762069304576,5.7715248406225994e-5,-1.7789341966167882e-5
60,5,20,65,45,1.3217729123370037,1.2904012063301487,0.9762654343162569,0.023734565683743134,0.03987229546202632,-0.016137729778283188,7.401697114028938e-5,-2.2400563231106396e-5
60,5,21,65,44,1.3743155301515664,1.3346917778890326,0.971168373351523,0.02883162664847698,0.04843557252193447,-0.01960394587345749,9.425966586323886e-5,-2.7981315416036878e-5
60,5,22,65,43,1.4319006320822556,1.3821449112032869,0.9652519736606202,0.03474802633937975,0.05837567339827065,-0.0236276470588909,0.00011918590073972668,-3.466826239073573e-5
60,5,23,65,42,1.4950099154736352,1.4328857732853,0.9584456654465374,0.0415543345534626,0.06981132141616826,-0.02825698686270566,0.00014961886661829515,-4.2599544221477714e-5
60,5,24,65,41,1.5641697662602945,1.4870309642931403,0.9506838684450589,0.04931613155494115,0.08285291009420301,-0.03353677853926186,0.00018645619003959668,-5.1910053142645296e-5
60,5,25,65,40,1.6399544946911664,1.5446858747830066,0.9419077662114639,0.058092233788536056,0.09759953154451406,-0.039507297755978006,0.00023065961408025304,-6.272598488044068e-5
60,5,26,65,39,1.7229897105588468,1.605941677787764,0.9320668997302842,0.0679331002697158,0.11413630784836742,-0.04620320757865162,0.00028324024346815246,-7.515886158471208e-5
60,5,27,65,38,1.8139558489991432,1.6708719159938794,0.9211204985588757,0.07887950144112434,0.13253216209876892,-0.05365266065764458,0.0003452392293512574,-8.929928384954211e-5
60,5,28,65,37,1.9135918589376677,1.7395286442292905,0.9090384849332457,0.09096151506675432,0.15283813684201614,-0.06187662177526182,0.0004177039898646262,-0.00010521071952174221
60,5,29,65,36,2.0226990851298603,1.8119381081120325,0.8958021098801769,0.10419789011982299,0.17508632801286408,-0.0708884378930411,0.0005016603068148662,-0.0001229236672842804
60,5,30,65,35,2.1421453720526036,1.8880959385297635,0.8814042049445926,0.11859579505540735,0.19928946130389544,-0.08069366624848809,0.0005980809154323419,-0.00014243054551266177
60,5,31,65,34,2.272869437285975,1.9679618642173438,0.8658490593138863,0.13415094068611366,0.22544109412160207,-0.09129015343548841,0.0007078514811037495,-0.00016368164326358015
60,5,32,65,33,2.415885566481194,2.0514539499827675,0.8491519542338127,0.15084804576618724,0.25351638936849225,-0.102668343602305,0.0008317351377643556,-0.0001865824361809154
60,5,33,65,32,2.5722887043889666,2.1384423909561994,0.8313384058746917,0.16866159412530837,0.283473375186932,-0.11481178106162362,0.0009703370069540362,-0.00021099251079764736
60,5,34,65,31,2.743260019651736,2.2287428903722013,0.8124431787020853,0.18755682129791482,0.31525458676181606,-0.12769776546390124,0.0011240703302122235,-0.00023672626721216172
60,5,35,65,30,2.9300730448440597,2.322109663834068,0.7925091382688215,0.20749086173117848,0.3487889749838374,-0.1412981132526589,0.001293125974259901,-0.0002635554774849669
60,5,36,65,29,3.1341005074126524,2.4182281117870867,0.7715860120208614,0.22841398797913856,0.38399396752776427,-0.1555799795486257,0.0014774480480974628,-0.0002912138653283769
60,5,37,65,28,3.356821980676732,2.5167071933025102,0.7497291211120897,0.25027087888791033,0.4207775776591477,-0.17050669877123736,0.0016767114079758727,-0.00031940238863270576
60,5,38,65,27,3.5998325077092312,2.617071533332863,0.7269981388657017,0.27300186113429825,0.4590404668538074,-0.18603860571950914,0.001890317871943381,-0.00034779808979057414
60,5,39,65,26,3.864852353560563,2.7187532631973164,0.7034559187474826,0.2965440812525174,0.4986778929014074,-0.20213381164889,0.0021173914474843514,-0.00037606195864314795
60,5,40,65,25,4.153738058613821,2.8210835779280443,0.6791674241657626,0.32083257583423735,0.5395814874549582,-0.2187489116207208,0.0023567890537274927,-0.000403848648923677
60,5,41,65,24,4.468494967384689,2.923283958181542,0.6541987804660044,0.34580121953399556,0.5816408307948974,-0.2358396112609018,0.0026071200444763853,-0.0004308162224779255
60,5,42,65,23,4.8112914199720835,3.024456972783876,0.6286164584063845,0.3713835415936155,0.6247448082853886,-0.2533612666917731,0.002866777798875786,-0.00045663613407964654
60,5,43,65,22,5.184474753552986,3.123576526507011,0.6024865921791565,0.39751340782084355,0.6687827452990539,-0.27126933747821036,0.00313397494590828,-0.0004810017719955595
60,5,44,65,21,5.590589321664095,3.219477404131895,0.5758744237671146,0.4241255762328853,0.713645331768251,-0.28951975553536563,0.003406790605362975,-0.0005036368564566018
60,5,45,65,20,6.03239666033458,3.3108439000308767,0.5488438652917171,0.45115613470828286,0.7592253532102871,-0.3080692185020042,0.003683219652049985,-0.0005243020099765516
60,5,46,65,19,6.512897966243915,3.396197309425556,0.5214571650021095,0.47854283499789046,,,,
60,5,47,65,18,7.035359030946342,3.473882028488447,0.49377466213279625,0.5062253378672038,,,,
60,5,48,65,17,7.603337772790934,3.5420499902582745,0.4658546149210605,0.5341453850789395,,,,
60,5,49,65,16,8.220714517512214,3.5986431654227995,0.43775308797754425,0.5622469120224558,,,,
60,5,50,65,15,8.891725181397314,3.6413738392961754,0.40952388484907515,0.5904761151509248,,,,
60,5,51,65,14,9.620997534554993,3.667702388174604,0.3812185145045096,0.6187814854954904,,,,
60,5,52,65,13,10.413590745550952,3.674812277635546,0.3528861818586018,0.6471138181413981,,,,
60,5,53,65,12,11.275038442122765,3.6595820092904767,0.324573794411071,0.675426205588929,,,,
60,5,54,65,11,12.211395562186743,3.618553743323153,0.29632597886913137,0.7036740211308686,,,,
60,5,55,65,10,13.229289314518045,3.5478983214042525,0.26818510330035106,0.7318148966996488,,,,
60,5,56,65,9,14.33597461566174,3.443376400100215,0.2401913014228137,0.7598086985771862,,,,
60,5,57,65,8,15.539394426797255,3.300295400634837,0.21238249766950823,0.7876175023304918,,,,
60,5,58,65,7,16.84824546327194,3.1134619414533167,0.184794431458187,0.815205568541813,,,,
60,5,59,65,6,18.27204981144651,2.87712940038735,0.15746068066128927,0.8425393193387107,,,,
60,5,60,65,5,19.821233045474038,2.5849402104558994,0.13041268444427792,0.8695873155557221,,,,
60,20,1,80,79,0.8815626181670589,0.8815147653249917,0.9999457181587773,5.4281841222638244e-5,0.00022495736641106096,-0.00017067552518842271,-1.7260702830923513e-7,6.49960373300118e-8
60,20,2,80,78,0.8882725171631448,0.8882050640697576,0.9999240626135742,7.593738642575686e-5,0.00031470519137635154,-0.00023876780495059468,-2.4431122926105164e-7,9.106073994846753e-8
60,20,3,80,77,0.8963418355712622,0.8962471869243723,0.9998944056350672,0.00010559436493280711,0.00043761166802819886,-0.00033201730309539176,-3.44221176645787e-7,1.2718038711057034e-7
60,20,4,80,76,0.9057818603163263,0.905649683774385,0.999854074642326,0.00014592535767405122,0.0006047540473907579,-0.00045882868971670665,-4.833492095457359e-7,1.7716238864817768e-7
60,20,5,80,75,0.9166203506218407,0.9164366811201194,0.9997996231464896,0.0002003768535104526,0.0008304154532932603,-0.0006300385997828077,-6.759458793387241e-7,2.4585102809115966e-7
60,20,6,80,74,0.9289017634628074,0.9286478543210168,0.9997266566263756,0.00027334337362434273,0.0011328100814767736,-0.0008594667078524309,-9.416523399502497e-7,3.398474780480498e-7
60,20,7,80,73,0.9426875613799061,0.9423384230086503,0.9996296351139452,0.00037036488605472377,0.0015348931948891377,-0.001164528308834414,-1.304555449846423e-6,4.670514860416475e-7
60,20,8,80,72,0.9580566381605496,0.9575792042865998,0.9995016642493428,0.0004983357506571006,0.002065238232609844,-0.0015669024819527436,-1.7981737989378188e-6,6.383483144301039e-7
60,20,9,80,71,0.9751058806857698,0.9744567256152299,0.9993342722227423,0.0006657277772577526,0.002758954189170595,-0.0020932264119128425,-2.465597161525196e-6,8.674388919382992e-7
60,20,10,80,70,0.993950808784624,0.9930733370506462,0.9991171879672286,0.0008828120327714373,0.003658606360315184,-0.0027757943275437467,-3.3625602264891405e-6,1.1716786174620353e-6
60,20,11,80,69,1.014726255170557,1.013547274899462,0.9988381297270201,0.001161870272979847,0.004815092357335914,-0.0036532220843560675,-4.560485411950893e-6,1.5728012430216154e-6
60,20,12,80,68,1.0375870975929495,1.0360126824232554,0.9984826187860792,0.0015173812139206877,0.006288413759394752,-0.004771032545474064,-6.150090056701585e-6,2.097722167415661e-6
60,20,13,80,67,1.062709103648963,1.060619642385094,0.9980338351702318,0.001966164829768228,0.008148273714923035,-0.0061821088851548075,-8.24557354576344e-6,2.779396366947573e-6
60,20,14,80,66,1.0902899496424727,1.087534278421733,0.9974725335937992,0.002527466406200781,0.010474424585079039,-0.007946958178878258,-1.0989186005588847e-5,3.657630816777946e-6
60,20,15,80,65,1.1205504632947736,1.116938971880565,0.9967770381321429,0.003222961867857127,0.013356689125614283,-0.010133727257757155,-1.4556348819166898e-5,4.7798802541576535e-6
60,20,16,80,64,1.1537361073459775,1.149032708763254,0.9959233324217067,0.00407666757829333,0.016894585320525807,-0.012817917742232478,-1.9160899905001916e-5,6.201851827980498e-6
60,20,17,80,63,1.19011869946058,1.184031550278399,0.9948852587687766,0.00511474123122332,0.021196499454360355,-0.016081758223137035,-2.5060530417786442e-5,7.987922599372865e-6
60,20,18,80,62,1.2299983536630872,1.2221692100967974,0.9936348341093517,0.0063651658906483536,0.026378374314519903,-0.02001320842387155,-3.256196907297504e-5,1.0211212205790687e-5
60,20,19,80,61,1.2737056323759268,1.2636977244906158,0.9921426838109818,0.00785731618901813,0.032561908303418305,-0.024704592114400174,-4.2025527505817895e-5,1.2953196087073238e-5
60,20,20,80,60,1.3216038871510967,1.308888189113089,0.9903785860789059,0.009621413921094078,0.03987229546202632,-0.030250881540932244,-5.386883475017035e-5,1.6302837431481088e-5
60,20,21,80,59,1.3740917685963014,1.3580315371413993,0.9883121114455781,0.011687888554421898,0.04843557252193447,-0.03674768396751257,-6.857031633139554e-5,2.035545482359513e-5
60,20,22,80,58,1.4316059041583147,1.4114393449202565,0.9859133304916657,0.014086669508334312,0.05837567339827065,-0.04428900388993634,-8.666515722127732e-5,2.5209216702792858e-5
60,20,23,80,57,1.494623701425107,1.4694446199821485,0.9831535647273956,0.016846435272604363,0.06981132141616826,-0.0529648861435639,-0.00010874995054621639,3.0964321786175475e-5
60,20,24,80,56,1.5636662934547993,1.5324025625137825,0.9800061361737599,0.01999386382624013,0.08285291009420301,-0.06285904626796288,-0.00013547424380111472,3.7718363419481094e-5
60,20,25,80,55,1.639301604920325,1.6006912706225038,0.9764470832079142,0.023552916792085814,0.09759953154451406,-0.07404661475242824,-0.0001675342199087826,4.556274121192416e-5
60,20,26,80,54,1.722147541224363,1.6747123711065972,0.9724558035927389,0.027544196407261128,0.11413630784836742,-0.08659211144110629,-0.0002056629784995545,5.457859355662009e-5
60,20,27,80,53,1.812875319063686,1.7548915704354722,0.9680155893687377,0.031984410631262374,0.13253216209876892,-0.10054775146750655,-0.0002506142401687006,6.483163287201998e-5
60,20,28,80,52,1.9122129395529477,1.8416791161766304,0.9631140330047095,0.03688596699529035,0.15283813684201614,-0.1159521698467258,-0.00030314797047292785,7.636842022773482e-5
60,20,29,80,51,2.0209488507601208,1.9355501907589128,0.9577432848094657,0.042256715190534304,0.17508632801286408,-0.13282961282232977,-0.00036401074407221845,8.921222363239556e-5
60,20,30,80,50,2.139935832722122,2.0370052488433044,0.9519001540584122,0.04809984594158779,0.19928946130389544,-0.15118961536230766,-0.00043391237050360854,0.00010335908370551206
60,20,31,80,49,2.270095153915366,2.146570335633025,0.9455860614171654,0.05441393858283455,0.22544109412160207,-0.17102715553876752,-0.0005135023990694432,0.0001187750876048832
60,20,32,80,48,2.412421063044154,2.2647974278586838,0.9388068536430415,0.0611931463569585,0.25351638936849225,-0.19232324301153375,-0.0006033452320020061,0.0001353944997573575
60,20,33,80,47,2.567985698573473,2.392264861494347,0.9315725016783623,0.06842749832163778,0.283473375186932,-0.21504587686529422,-0.000703895332916149,0.00015311904585396663
60,20,34,80,46,2.7379445028265583,2.529577910509716,0.9238967071459148,0.0761032928540852,0.31525458676181606,-0.23915129390773088,-0.0008154736038694654,0.00017181844699892812
60,20,35,80,45,2.9235422501515287,2.6773695993433533,0.9157964449477629,0.08420355505223708,0.3487889749838374,-0.2645854199316003,-0.0009382462882330245,0.00019133228092288457
60,20,36,80,44,3.1261198115664084,2.836301837538242,0.9072914694581246,0.09270853054187549,0.38399396752776427,-0.29128543698588877,-0.0010722066806401198,0.00021147295072154737
60,20,37,80,43,3.3471217893664598,3.0070669663412746,0.8984038094743034,0.10159619052569661,0.4207775776591477,-0.31918138713345107,-0.0012171667069218461,0.00023203084385631234
60,20,38,80,42,3.588105174997175,3.1903898165601374,0.8891572740931847,0.11084272590681533,0.4590404668538074,-0.3481977409469921,-0.0013727441175632737,0.0002527784306077252
60,20,39,80,41,3.8507491819420414,3.387030361222934,0.8795769865007824,0.12042301349921754,0.4986778929014074,-0.3782548794021899,-0.0015383668911297388,0.00027347730500076883
60,20,40,80,40,4.1368664178588155,3.5977870460593655,0.8696889584173545,0.13031104158264556,0.5395814874549582,-0.4092704458723126,-0.001713279442101756,0.0002938846494250913
60,20,41,80,39,4.448415558685205,3.823500864964438,0.8595197131480518,0.1404802868519482,0.5816408307948974,-0.4411605439429492,-0.0018965570037943191,0.000313760117296058
60,20,42,80,38,4.787515681769598,4.065060227780824,0.8490959608258173,0.15090403917418269,0.6247448082853886,-0.4738407691112059,-0.00208712669658051,0.00033287258584080437
60,20,43,80,37,5.156462415791918,4.323406657608975,0.8384443265538659,0.16155567344613406,0.6687827452990539,-0.5072270718529198,-0.0022837944150311262,0.0003510064588774231
60,20,44,80,36,5.55774604774099,4.599541324746593,0.8275911287123544,0.17240887128764557,0.713645331768251,-0.5412364604806054,-0.0024852762999822975,0.00036796723352366945
60,20,45,80,35,5.994071725068802,4.894532414875097,0.8165622033524992,0.18343779664750087,0.7592253532102871,-0.5757875565627861,-0.002690233263686004,0.0003835860945193281
60,20,46,80,34,6.468381881557657,5.209523312082075,0.8053827692108315,0.19461723078916845,,,,
60,20,47,80,33,6.983881012728988,5.545741569379737,0.7940773273874421,0.20592267261255795,,,,
60,20,48,80,32,7.544062925832397,5.904508632984442,0.782669589455068,0.2173304105449319,,,,
60,20,49,80,31,8.15274060351884,6.2872502981858664,0.7711824285777226,0.22881757142227743,,,,
60,20,50,80,30,8.814078827885439,6.6955078736762434,0.7596378480861107,0.24036215191388935,,,,
60,20,51,80,29,9.532629739633391,7.1309500538204444,0.7480569631454802,0.25194303685451974,,,,
60,20,52,80,28,10.313371534278915,7.5953855146279725,0.7364599917091054,0.26354000829089463,,,,
60,20,53,80,27,11.161750533130363,8.090776271769164,0.7248662517365965,0.2751337482634036,,,,
60,20,54,80,26,12.083726907270835,8.619251862576357,0.7132941623655954,0.28670583763440466,,,,
60,20,55,80,25,13.085824377737701,9.183124438379773,0.7017612473848106,0.2982387526151894,,,,
60,20,56,80,24,14.175184260919512,9.78490487348408,0.6902841397597012,0.30971586024029885,,,,
60,20,57,80,23,15.359624283358963,10.427320026732199,0.6788785867652662,0.32112141323473375,,,,
60,20,58,80,22,16.64770263638548,11.113331301695753,0.6675594551650799,0.33244054483492014,,,,
60,20,59,80,21,18.048787800183593,11.846154677554312,0.6563407364916669,0.3436592635083331,,,,
60,20,60,80,20,19.573134722024825,12.629282397123607,0.6452355525307045,0.3547644474692955,,,,
