experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
horizon_buffer,60,0,local_loglinear,13,1.0627275494077462,0.12393859447631028,0.6196929723815513,2.6072143219361377,-0.4449186269007557,0.6872771696430331
horizon_buffer,60,0,local_loglinear,14,1.0903151795798571,0.12266863853856588,0.6133431926928293,2.8817490256833342,-0.5379955589204743,0.6512264830741226
horizon_buffer,60,0,local_loglinear,15,1.1205848218613348,0.12129368315393495,0.6064684157696747,3.1948616349437144,-0.6433030245314502,0.6154989353839221
horizon_buffer,60,0,local_loglinear,16,1.153782688624281,0.11981497668710626,0.5990748834355313,3.5532804670636446,-0.7624960215942806,0.580236598637666
horizon_buffer,60,0,local_loglinear,17,1.190181563537851,0.1182342046081938,0.5911710230409689,3.9650798146869857,-0.8974723442802635,0.5455733170246798
horizon_buffer,60,0,local_loglinear,18,1.2300827969219779,0.11655357223546159,0.5827678611773079,4.439974768150194,-1.0504098456323998,0.5116335158083029
horizon_buffer,60,0,local_loglinear,19,1.2738185221877767,0.11477587199814772,0.5738793599907386,4.98968532612042,-1.2238089658676623,0.47853163934339427
horizon_buffer,60,0,local_loglinear,20,1.321754072988627,0.11290453463003547,0.5645226731501773,5.628386850694872,-1.4205412031136158,0.4463718823098766
horizon_buffer,60,0,local_loglinear,21,1.3742905841875865,0.11094366329198829,0.5547183164599415,6.3732682709939725,-1.643904265437608,0.4152479774921465
horizon_buffer,60,0,local_loglinear,22,1.4318677670732634,0.10889804929162322,0.5444902464581161,7.245224944512512,-1.8976846849355598,0.38524292332265514
horizon_buffer,60,0,local_loglinear,23,1.494966839805845,0.10677316874327607,0.5338658437163802,8.269719949987861,-2.186228800467841,0.35642871587719943
horizon_buffer,60,0,local_loglinear,24,1.5641136013489523,0.10457515954316832,0.5228757977158416,9.477856319188453,-2.514523089465671,0.328866073381895
horizon_buffer,60,0,local_loglinear,25,1.6398816484151764,0.10231077827218064,0.5115538913609032,10.907713786135577,-2.888284879802347,0.3026041550750114
horizon_buffer,60,0,local_loglinear,26,1.7228957300904681,0.09998733775310113,0.4999366887655056,12.606017536466409,-3.3140646334066837,0.2776803808677082
horizon_buffer,60,0,local_loglinear,27,1.8138352514165321,0.09761262641376407,0.4880631320688203,14.63022417070938,-3.799361056194929,0.25412033244259236
horizon_buffer,60,0,local_loglinear,28,1.913437938357315,0.0951948117481735,0.47597405874086757,17.051132462543517,-4.352750476799649,0.23193781089187243
horizon_buffer,60,0,local_loglinear,29,2.0225036956001947,0.09274233072066769,0.4637116536033385,19.95615500367614,-4.984032034981972,0.21113502750833335
horizon_buffer,60,0,local_loglinear,30,2.1418986861169866,0.09026377109038718,0.4513188554519359,23.45342284302236,-5.704390547590414,0.1917030133705696
horizon_buffer,60,0,local_loglinear,31,2.27255968095194,0.08776774787884747,0.43883873939423734,27.67694118529288,-6.5265791591737745,0.1736222071481316
horizon_buffer,60,0,local_loglinear,32,2.415498732300776,0.08526277964208155,0.4263138982104077,32.79307253499935,-7.4651243682320825,0.15686325216105243
horizon_buffer,60,0,local_loglinear,33,2.5718082454239366,0.08275716893647177,0.4137858446823588,39.008698153847696,-8.536556456109942,0.1413879434966523
horizon_buffer,60,0,local_loglinear,34,2.742666528197919,0.08025889127195751,0.40129445635978755,46.58150342886146,-9.759669177732967,0.12715034708021947
horizon_buffer,60,0,local_loglinear,35,2.9293439208370313,0.07777549605953106,0.38887748029765523,55.83295393890398,-11.155813381553436,0.11409801335668933
horizon_buffer,60,0,local_loglinear,36,3.133209622323929,0.0753140223474817,0.3765701117374085,67.16468379398009,-12.749230368410238,0.10217325385100393
horizon_buffer,60,0,local_loglinear,37,3.3557393433164595,0.0728809312984391,0.3644046564921955,81.0792158515834,-14.567432250138069,0.09131444288271551
horizon_buffer,60,0,local_loglinear,38,3.5985239385683268,0.0704820563456721,0.3524102817283604,98.20618734867246,-16.64163808482394,0.08145727130339528
horizon_buffer,60,0,local_loglinear,39,3.8632791719755297,0.06812257127891398,0.34061285639456995,119.33557963795788,-19.007276851611138,0.07253595082834285
horizon_buffer,60,0,local_loglinear,40,4.1518567994079785,0.06580697549242978,0.3290348774621488,145.45986901595515,-21.704570118825757,0.06448430844846606
horizon_buffer,60,5,local_loglinear,1,0.8815629774228618,0.13062197098188008,0.6531098549094003,0.9427240792518052,0.10250202836923417,0.0
horizon_buffer,60,5,local_loglinear,2,0.8882730289869115,0.1307116385062349,0.6535581925311745,1.015716652059933,0.08157227279509938,1.0729728814500732
horizon_buffer,60,5,local_loglinear,3,0.8963425635341576,0.13067177963797108,0.6533588981898553,1.0960014908952052,0.05778522362859917,1.039492172622288
horizon_buffer,60,5,local_loglinear,4,0.9057828937189948,0.13050778297786583,0.6525389148893291,1.1845103726006483,0.03078395317358873,1.005737732436991
